93cfe57793e67706de28585eed66914ad4c0280ed088579dcffb66da7716f7e4,58d39fc61ed1ac384f784ba27c770c6d8715bff88e8fc098726e273af0a4022e,ea0c1786c9b7d3a4e78badcb97f11f80dd82ac58ff0b973f3a1caa3693c8c771,031d39535c6673708f7484c8cbefbdc177f34f65e84a1aedcf7cd2142655b50d,078d58b9372633b273cc9ca8fca5d06bbad37ef1efd1d232c2777f268990a65f,c82ac07bb800ee1c8a7532130dbe8c60dc4a7ef656037c3935959c9e3737aaf0,75049dae1f8ae4f6aa7c85690cd097d33df2a9b5fd3d63df13839030a69b4d9a,52429df71674c4381a1fd897b68ee4b4d0311f75db9ff45117fbb30386d89d3b,8455e1257944e5c80d935815ca8865412e1137af82145645eeaa66bc7336dde1,2b5342fe077ae1eda637da3ab6ac4b93751a3728d5e117c0a05cb51b4f0cd5ff
"10289","0","1","90067","2024/06/26 12:00:00","2024/06/30 11:59:59","302","0","18","0"
"10290","30332","1","0","2024/07/03 19:00:00","2024/07/15 14:59:59","302","0","19","0"
"10291","30333","1","0","2024/07/11 12:00:00","2024/07/15 14:59:59","302","0","18","0"
"10292","30334","1","0","2024/07/15 15:00:00","2024/07/26 11:59:59","302","0","19","0"
"10293","30335","1","0","2024/07/23 12:00:00","2024/07/31 11:59:59","302","0","18","0"
"10294","30337","1","0","2024/07/31 12:00:00","2024/08/12 11:59:59","302","0","19","0"
"10295","30338","1","90069","2024/08/09 12:00:00","2024/08/12 11:59:59","302","0","18","0"
"10296","30339","1","90070","2024/08/12 12:00:00","2024/08/15 14:59:59","302","0","18","0"
"10297","40012","1","0","2024/08/15 15:00:00","2024/08/23 11:59:59","302","0","19","0"
"10298","30342","1","0","2024/08/26 19:00:00","2024/08/31 11:59:59","302","0","18","0"
"10299","0","1","0","2024/08/31 12:00:00","2024/09/13 11:59:59","302","0","18","0"
"10300","30344","1","0","2024/09/13 12:00:00","2024/09/25 11:59:59","302","0","19","0"
"10301","30345","1","90071","2024/09/15 15:00:00","2024/09/25 11:59:59","302","0","18","0"
"10302","30346","1","90072","2024/09/25 12:00:00","2024/09/30 11:59:59","302","0","19","0"
"10303","30347","1","0","2024/09/25 12:00:00","2024/09/30 11:59:59","302","0","18","0"
"10304","0","1","0","2024/09/30 12:00:00","2024/10/10 11:59:59","302","0","18","0"
"10305","30349","1","0","2024/10/10 12:00:00","2024/10/13 11:59:59","302","0","19","0"
"10306","30350","1","0","2024/10/10 12:00:00","2024/10/18 11:59:59","302","0","18","0"
"10307","30351","1","0","2024/10/13 12:00:00","2024/10/18 11:59:59","302","0","17","0"
"10308","30352","1","0","2024/10/18 12:00:00","2024/10/28 11:59:59","302","0","18","0"
"10309","30353","1","0","2024/10/24 12:00:00","2024/10/28 11:59:59","302","0","17","0"
"10310","30355","1","0","2024/10/31 12:00:00","2024/11/11 11:59:59","302","0","18","0"
"10311","30356","1","0","2024/11/11 12:00:00","2024/11/18 11:59:59","302","0","19","0"
"10312","30357","1","0","2024/11/11 12:00:00","2024/11/18 11:59:59","302","0","18","0"
"10313","30358","1","0","2024/11/18 12:00:00","2024/11/26 11:59:59","302","0","18","0"
"10314","30359","1","0","2024/11/26 12:00:00","2024/11/30 11:59:59","302","0","18","0"
"10315","30360","1","0","2024/11/30 12:00:00","2024/12/09 11:59:59","302","0","18","0"
"10316","30361","1","0","2024/12/09 12:00:00","2024/12/15 14:59:59","302","0","19","0"
"10317","30362","1","0","2024/12/09 12:00:00","2024/12/15 14:59:59","302","0","18","0"
"10318","30363","1","0","2024/12/15 15:00:00","2024/12/22 11:59:59","302","0","18","0"
"10319","30364","1","0","2024/12/22 12:00:00","2024/12/31 11:59:59","302","0","18","0"
"10320","30366","1","0","2025/01/03 19:00:00","2025/01/15 14:59:59","302","0","16","0"
"10321","30367","1","0","2025/01/09 12:00:00","2025/01/15 14:59:59","302","0","17","0"
"10322","30368","1","0","2025/01/15 15:00:00","2025/01/20 11:59:59","302","0","16","0"
"10323","30369","1","0","2025/01/20 12:00:00","2025/01/31 11:59:59","302","0","16","0"
"10324","30370","1","0","2025/01/31 12:00:00","2025/02/10 11:59:59","302","0","16","0"
"20000","0","2","0","2018/01/01 15:00:00","2030/01/01 23:59:59","101","0","35","0"
"20001","0","1","0","2018/05/22 5:00:00","2018/06/01 4:59:59","302","0","1","0"
"20002","0","1","0","2018/06/15 15:00:00","2030/01/01 23:59:59","902","0","50","0"
"20003","0","1","0","2018/08/21 5:00:00","2018/09/01 4:59:59","302","0","1","0"
"20004","0","1","0","2024/01/15 15:00:00","2024/01/22 11:59:59","305","0","11","0"
"20005","0","4","0","2023/08/15 15:00:00","2023/08/25 14:59:59","908","0","3","27010"
"20006","0","1","0","2019/02/08 15:00:00","2019/02/12 14:59:59","903","1","7","0"
"20007","0","1","0","2019/02/12 15:00:00","2019/02/15 22:59:59","903","1","7","0"
"20008","0","1","0","2019/02/15 23:00:00","2019/02/28 11:59:59","903","1","7","0"
"20009","0","1","0","2019/12/20 5:00:00","2020/01/04 4:59:59","906","0","8","0"
"20010","0","1","0","2020/01/04 5:00:00","2020/01/10 11:59:59","906","0","8","0"
"20011","110007","1","0","2023/08/15 15:00:00","2023/08/22 11:59:59","307","0","6","0"
"20012","0","4","0","2022/02/15 15:00:00","2022/02/25 14:59:59","908","0","3","27005"
"20013","0","4","0","2023/02/15 15:00:00","2023/02/25 14:59:59","908","0","3","27008"
"20014","0","5","0","2023/04/30 12:00:00","2023/05/15 14:59:59","0","0","10","83"
"20015","0","5","0","2023/05/15 15:00:00","2023/05/31 11:59:59","0","0","10","84"
"20016","0","4","0","2023/04/30 12:00:00","2023/05/15 14:59:59","908","0","3","27009"
"20017","0","5","0","2023/08/15 15:00:00","2023/08/31 11:59:59","0","0","10","111"
"20018","0","5","0","2023/08/15 15:00:00","2023/08/31 11:59:59","0","0","14","112"
"20019","0","6","0","2023/08/15 15:00:00","2030/03/01 14:59:59","0","0","4","114"
"20020","110008","1","0","2023/08/22 12:00:00","2023/08/26 11:59:59","307","0","3","0"
"20021","0","1","0","2024/10/24 12:00:00","2024/10/28 11:59:59","305","0","8","0"
"20022","0","1","0","2024/12/22 12:00:00","2024/12/31 11:59:59","305","0","11","0"
"20023","0","4","0","2023/12/31 12:00:00","2024/01/11 11:59:59","908","0","3","27012"
"20024","0","5","0","2024/02/15 0:00:00","2024/12/31 11:59:59","0","0","22","116"
"20025","0","5","0","2024/02/15 0:00:00","2024/02/29 23:59:59","0","0","14","117"
"20026","0","4","0","2024/02/15 0:00:00","2024/02/25 14:59:59","908","0","2","27013"
"20027","0","1","0","2024/08/23 12:00:00","2024/08/27 11:59:59","305","0","16","0"
"20028","70108","1","0","2024/08/27 12:00:00","2024/08/31 11:59:59","305","0","16","0"
"20029","70107","1","0","2024/08/27 12:00:00","2024/08/31 11:59:59","305","0","17","0"
"20030","70102","1","0","2024/08/15 15:00:00","2024/08/19 11:59:59","305","0","16","0"
"20031","70103","1","0","2024/08/19 12:00:00","2024/08/23 11:59:59","305","0","16","0"
"20032","110019","1","0","2025/01/20 12:00:00","2025/01/31 11:59:59","307","0","18","0"
"20033","0","4","0","2024/04/30 12:00:00","2024/05/20 23:59:59","908","0","3","27014"
"20034","0","5","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","0","22","120"
"20035","0","5","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","0","23","121"
"20036","0","5","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","0","24","122"
"20037","0","5","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","0","25","123"
"20038","0","5","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","0","26","124"
"20039","0","5","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","0","27","125"
"20040","0","5","0","2024/04/30 12:00:00","2024/05/20 23:59:59","0","0","28","126"
"20041","110016","1","0","2024/11/05 12:00:00","2024/11/10 11:59:59","307","0","16","0"
"20042","70119","1","0","2025/02/04 12:00:00","2025/02/09 11:59:59","305","0","16","0"
"20043","110017","1","0","2024/12/04 12:00:00","2024/12/09 11:59:59","307","0","17","0"
"20044","110015","1","0","2024/10/04 12:00:00","2024/10/09 11:59:59","307","0","16","0"
"20045","110018","1","0","2025/01/04 12:00:00","2025/01/09 11:59:59","307","0","18","0"
"20046","0","4","0","2024/08/15 15:00:00","2024/08/31 23:59:59","908","0","3","27015"
"20047","0","5","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","0","22","128"
"20048","0","5","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","0","23","129"
"20049","0","5","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","0","24","130"
"20050","0","5","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","0","25","131"
"20051","0","5","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","0","26","132"
"20052","0","5","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","0","27","133"
"20053","0","5","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","0","28","134"
"20054","0","5","0","2024/08/15 15:00:00","2024/08/31 23:59:59","0","0","28","135"
"20055","0","5","0","2024/08/15 15:00:00","2025/01/31 11:59:59","0","0","30","136"
"20056","0","5","0","2024/10/15 15:00:00","2030/03/01 14:59:59","0","0","28","137"
"20057","0","4","0","2024/12/31 12:00:00","2025/01/14 23:59:59","908","0","2","27017"
"20058","0","5","0","2024/12/31 12:00:00","2025/01/14 23:59:59","0","0","21","141"
"20059","0","5","0","2024/12/31 12:00:00","2025/01/14 23:59:59","0","0","23","142"
"20060","0","5","0","2024/12/31 12:00:00","2025/01/14 23:59:59","0","0","24","143"
"20061","0","5","0","2024/12/31 12:00:00","2025/01/14 23:59:59","0","0","25","145"
"20062","0","5","0","2024/12/31 12:00:00","2025/01/14 23:59:59","0","0","26","146"
"20063","0","5","0","2024/12/31 12:00:00","2025/01/14 23:59:59","0","0","27","147"
"20064","0","5","0","2024/12/31 12:00:00","2025/05/31 11:59:59","0","0","29","152"
"20065","0","1","0","2025/01/15 15:00:00","2025/01/20 11:59:59","305","0","18","0"
"40001","0","1","0","2019/01/23 5:00:00","2019/01/30 23:59:59","107","0","4","0"
"50018","0","1","0","2018/10/31 12:00:00","2018/11/03 18:59:59","303","0","1","0"
"50023","0","1","50018","2018/12/31 12:00:00","2019/01/03 18:59:59","303","0","1","0"
"50027","0","1","0","2019/02/15 23:00:00","2019/02/28 11:59:59","303","0","1","0"
"50033","0","1","50018","2019/04/30 12:00:00","2019/05/07 14:59:59","303","0","1","0"
"50047","0","1","0","2019/08/31 12:00:00","2019/09/03 20:59:59","303","0","1","0"
"50051","0","1","0","2019/09/29 12:00:00","2019/09/30 11:59:59","303","0","1","0"
"50061","0","1","0","2019/12/31 12:00:00","2020/01/03 18:59:59","303","0","2","0"
"50067","0","1","0","2020/02/15 15:00:00","2020/02/25 11:59:59","303","0","1","0"
"50079","0","1","0","2020/05/31 12:00:00","2020/06/03 18:59:59","303","0","1","0"
"50084","0","1","0","2020/06/30 12:00:00","2020/07/03 18:59:59","303","0","1","0"
"50094","0","1","0","2020/08/31 12:00:00","2020/09/03 18:59:59","303","0","1","0"
"50108","0","1","0","2020/12/31 12:00:00","2021/01/03 18:59:59","303","0","1","0"
"50119","0","1","0","2021/02/28 12:00:00","2021/03/03 18:59:59","303","0","1","0"
"50129","0","1","0","2021/04/28 12:00:00","2021/04/30 11:59:59","303","0","1","0"
"50140","0","1","0","2021/06/30 12:00:00","2021/07/03 18:59:59","303","0","1","0"
"50151","0","1","0","2021/08/31 12:00:00","2021/09/03 18:59:59","303","0","1","0"
"50162","0","1","0","2021/10/31 12:00:00","2021/11/03 18:59:59","303","0","1","0"
"50172","0","1","0","2021/12/31 12:00:00","2022/01/03 18:59:59","303","0","1","0"
"50183","0","1","0","2022/02/28 12:00:00","2022/03/03 18:59:59","303","0","1","0"
"50190","0","1","90039","2022/03/31 12:00:00","2022/04/03 18:59:59","303","0","1","0"
"50195","0","1","0","2022/04/30 12:00:00","2022/05/03 18:59:59","303","0","1","0"
"50200","0","1","90042","2022/05/28 12:00:00","2022/05/31 11:59:59","303","0","1","0"
"50217","0","1","0","2022/08/31 12:00:00","2022/09/03 18:59:59","303","0","7","0"
"50231","0","1","90053","2022/11/24 12:00:00","2022/11/27 11:59:59","303","0","7","0"
"50237","0","1","0","2022/12/31 12:00:00","2023/01/03 18:59:59","303","0","7","0"
"50248","0","1","0","2023/02/28 12:00:00","2023/03/03 18:59:59","303","0","7","0"
"50261","0","1","0","2023/05/24 12:00:00","2023/05/27 11:59:59","303","0","7","0"
"50267","0","1","0","2023/06/30 12:00:00","2023/07/03 18:59:59","303","0","7","0"
"50278","0","1","0","2023/08/31 12:00:00","2023/09/03 18:59:59","303","0","7","0"
"50291","0","1","0","2023/11/24 12:00:00","2023/11/27 11:59:59","303","0","7","0"
"50298","0","1","0","2023/12/31 12:00:00","2024/01/03 18:59:59","303","0","10","0"
"50309","0","1","0","2024/02/29 12:00:00","2024/03/03 18:59:59","303","0","10","0"
"50321","0","1","0","2024/04/30 12:00:00","2024/05/03 18:59:59","303","0","15","0"
"50331","0","1","90068","2024/06/30 12:00:00","2024/07/03 18:59:59","303","0","15","0"
"50341","0","1","0","2024/08/23 12:00:00","2024/08/26 18:59:59","303","0","15","0"
"50354","0","1","0","2024/10/28 12:00:00","2024/10/31 11:59:59","303","0","15","0"
"50365","0","1","0","2024/12/31 12:00:00","2025/01/03 18:59:59","303","0","10","0"
"60001","0","1","0","2018/10/18 15:00:00","2023/02/15 14:59:59","304","0","6","0"
"60002","0","1","0","2019/09/03 19:00:00","2030/10/31 11:59:59","306","0","5","0"
"60003","0","1","0","2020/03/01 5:00:00","2030/10/31 11:59:59","308","0","6","0"
"60004","0","1","0","2023/02/15 15:00:00","2030/02/15 14:59:59","304","0","12","0"
"91185","0","1","0","2021/10/19 12:00:00","2030/10/31 11:59:59","510","0","40","118501"
"91186","0","1","0","2022/11/15 15:00:00","2030/10/31 11:59:59","510","0","41","106901"
"91187","0","1","0","2024/08/10 21:00:00","2030/10/31 11:59:59","510","0","42","118601"
