ad51cbc7bdb6136340246c1d4a687713729c40c5261fb91bf18d054aef5900b3,ee431d396f0a8577641d5783ea0ea570f36cb87b20896b39060e1339c030cb3c,ae3ef4c09de32caae4aa8e29168ac22d200a98f37cf397e89149a0fbfd84f40d,efa7c5d7aa24ba0e4959721100c974777d1f57b85af30ec80b9920e2fe5e0dcc,161f3ed7a85420478a4755ea921e15691b4fe5642e171644261297b86cd63e94,5dbd121cfe9c14b1ddb1f82c2d2de5cc42de842f5815e5b2ab56fd4e76725bc4,31f0037830c481d2c87bd5fc8f69ac46c357aee8ab542d5627f92ed2ae2cf856
"314101001","0","0","マツリ（ハロウィン）（カリン掛け合い用）","0","118501001","30115"
"314201001","0","0","モニカ（マジカル）（カリン掛け合い用）","0","118501001","30116"
"314301001","0","0","トモ（マジカル）（カリン掛け合い用）","0","118501001","30117"
"314401001","0","0","アキノ（クリスマス）（カリン掛け合い用）","0","118501001","30118"
"314501001","0","0","サレン（クリスマス）（カリン掛け合い用）","0","118501001","30119"
"314601001","0","0","ユカリ（クリスマス）（カリン掛け合い用）","0","118501001","30120"
"315501001","0","0","コッコロ（儀装束）（カリン掛け合い用）","0","118501001","30121"
"315601001","0","0","ユイ（儀装束）（カリン掛け合い用）","0","118501001","30122"
"315701001","0","0","カスミ（サマー）（カリン掛け合い用）","0","118501001","30123"
"315801001","0","0","リマ（シンデレラ）（カリン掛け合い用）","0","118501001","30124"
"315901001","0","0","マコト（シンデレラ）（カリン掛け合い用）","0","118501001","30125"
"316001001","0","0","マホ（シンデレラ）（カリン掛け合い用）","0","118501001","30126"
"316201001","0","0","クロエ（聖学祭）（カリン掛け合い用）","0","118501001","30127"
"316301001","0","0","チエル（聖学祭）（カリン掛け合い用）","0","118501001","30128"
"316501001","0","0","イノリ（タイムトラベル）（カリン掛け合い用）","0","118501001","30129"
"316601001","0","0","カヤ（タイムトラベル）（カリン掛け合い用）","0","118501001","30130"
"316701001","0","0","アオイ（作業服）（カリン掛け合い用）","0","118501001","30131"
"316801001","0","0","タマキ（作業服）（カリン掛け合い用）","0","118501001","30132"
"316901001","0","0","ミフユ（作業服）（カリン掛け合い用）","0","118501001","30133"
"317001001","0","0","エリコ（サマー）（カリン掛け合い用）","0","118501001","30134"
"317101001","0","0","シズル（サマー）（カリン掛け合い用）","0","118501001","30135"
"317201001","0","0","ノゾミ（サマー）（カリン掛け合い用）","0","118501001","30136"
"317301001","0","0","チカ（サマー）（カリン掛け合い用）","0","118501001","30137"
"317401001","0","0","ツムギ（サマー）（カリン掛け合い用）","0","118501001","30138"
"317501001","0","0","ミツキ（オーエド）（カリン掛け合い用）","0","118501001","30139"
"317601001","0","0","ユキ（オーエド）（カリン掛け合い用）","0","118501001","30140"
"317701001","0","0","カオリ（ハロウィン）（カリン掛け合い用）","0","118501001","30141"
"317801001","0","0","ニノン（ハロウィン）（カリン掛け合い用）","0","118501001","30142"
"317901001","0","0","スズナ（ハロウィン）（カリン掛け合い用）","0","118501001","30143"
"380101001","0","0","ヒヨリ（プリンセス）（カリン掛け合い用）","0","118501001","30144"
"380201001","0","0","ユイ（プリンセス）（カリン掛け合い用）","0","118501001","30145"
"380301001","0","0","レイ（プリンセス）（カリン掛け合い用）","0","118501001","30146"
"380401001","0","0","ペコリーヌ（プリンセス）（カリン掛け合い用）","0","118501001","30147"
"380501001","0","0","コッコロ（プリンセス）（カリン掛け合い用）","0","118501001","30148"
"380601001","0","0","キャル（プリンセス）（カリン掛け合い用）","0","118501001","30149"
"306701001","0","0","ホマレ（カリン掛け合い用）","0","118501001","30150"
"319001001","0","0","イオ（ノワール）（カリン掛け合い用）","0","118501001","30151"
"319101001","0","0","クウカ（ノワール）（カリン掛け合い用）","0","118501001","30152"
"319901001","0","0","ミヤコ（クリスマス）（カリン掛け合い用）","0","118501001","30153"
"319201001","0","0","マヒル（クリスマス）（カリン掛け合い用）","0","118501001","30154"
"319301001","0","0","リノ（クリスマス）（カリン掛け合い用）","0","118501001","30155"
"320801001","0","0","ルカ（ニューイヤー）（カリン掛け合い用）","0","118501001","30156"
"380801001","0","0","ミソギミミキョウカ（カリン掛け合い用）","0","118501001","30157"
"320701001","0","0","シェフィ（ニューイヤー）（カリン掛け合い用）","0","118501001","30158"
"320901001","0","0","イリヤ（ニューイヤー）（カリン掛け合い用）","0","118501001","30159"
"321001001","0","0","ペコリーヌ（オーバーロード）（カリン掛け合い用）","0","118501001","30160"
"321201001","0","0","ラビリスタ（オーバーロード）（カリン掛け合い用）","0","118501001","30161"
"316401001","0","0","ユニ（聖学祭）（カリン掛け合い用）","0","118501001","30162"
"321101001","0","0","キャル（オーバーロード）（カリン掛け合い用）","0","118501001","30163"
"321301001","0","0","クルミ（ステージ）（カリン掛け合い用）","0","118501001","30164"
"321401001","0","0","ミサキ（ステージ）（カリン掛け合い用）","0","118501001","30165"
"321501001","0","0","アユミ（怪盗）（カリン掛け合い用）","0","118501001","30166"
"321601001","0","0","イノリ（怪盗）（カリン掛け合い用）","0","118501001","30167"
"322001001","0","0","シノブ（パイレーツ）（カリン掛け合い用）","0","118501001","30168"
"321901001","0","0","アンナ（パイレーツ）（カリン掛け合い用）","0","118501001","30169"
"322101001","0","0","アオイ（キャンプ）（カリン掛け合い用）","0","118501001","30170"
"322201001","0","0","ユカリ（キャンプ）（カリン掛け合い用）","0","118501001","30171"
"322501001","0","0","レイ（サマー）（カリン掛け合い用）","0","118501001","30172"
"322401001","0","0","ヒヨリ（サマー）（カリン掛け合い用）","0","118501001","30173"
"322601001","0","0","ユイ（サマー）（カリン掛け合い用）","0","118501001","30174"
"322801001","0","0","ミソギ（サマー）（カリン掛け合い用）","0","118501001","30175"
"322901001","0","0","ミミ（サマー）（カリン掛け合い用）","0","118501001","30176"
"322701001","0","0","キョウカ（サマー）（カリン掛け合い用）","0","118501001","30177"
"323101001","0","0","マホ（エクスプローラー）（カリン掛け合い用）","0","118501001","30178"
"323201001","0","0","アヤネ（エクスプローラー）（カリン掛け合い用）","0","118501001","30179"
"323301001","0","0","ネア（カリン掛け合い用）","0","118501001","30180"
"323601001","0","0","トモ（ハロウィン））（カリン掛け合い用）","0","118501001","30181"
"323501001","0","0","リン（ハロウィン）（カリン掛け合い用）","0","118501001","30182"
"323701001","0","0","ナナカ（ハロウィン）（カリン掛け合い用）","0","118501001","30183"
"323801001","0","0","クリスティーナ（ワイルド）（カリン掛け合い用）","0","118501001","30184"
"323901001","0","0","マツリ（ワイルド）（カリン掛け合い用）","0","118501001","30185"
"324001001","0","0","アカリ（クリスマス）（カリン掛け合い用）","0","118501001","30186"
"324101001","0","0","ヨリ（クリスマス）（カリン掛け合い用）","0","118501001","30187"
"324201001","0","0","ジュン（クリスマス）（カリン掛け合い用）","0","118501001","30188"
"324701001","0","0","ミツキ（ニューイヤー）（カリン掛け合い用）","0","118501001","30189"
"324601001","0","0","ミサト（ニューイヤー）（カリン掛け合い用）","0","118501001","30190"
"324501001","0","0","ホマレ（ニューイヤー）（カリン掛け合い用）","0","118501001","30191"
"324901001","0","0","カヤ（リベレイター）（カリン掛け合い用）","0","118501001","30192"
"324801001","0","0","ノゾミ（リベレイター）（カリン掛け合い用）","0","118501001","30193"
"325001001","0","0","ムイミ（リベレイター）（カリン掛け合い用）","0","118501001","30194"
"325101001","0","0","タマキ（カフェ）（カリン掛け合い用）","0","118501001","30195"
"325201001","0","0","モニカ（カフェ）（カリン掛け合い用）","0","118501001","30196"
"320001001","0","0","シズル（ノワール）（カリン掛け合い用）","0","118501001","30197"
"325301001","0","0","コッコロ（レンジャー）（カリン掛け合い用）","0","118501001","30198"
"325401001","0","0","シオリ（レンジャー）（カリン掛け合い用）","0","118501001","30199"
"325801001","0","0","リリ（フォールン）（カリン掛け合い用）","0","118501001","30200"
"326201001","0","0","イリヤ（儀装束）（カリン掛け合い用）","0","118501001","30201"
"326301001","0","0","ユキ（儀装束）（カリン掛け合い用）","0","118501001","30202"
"326701001","0","0","アキノ（サマー）（カリン掛け合い用）","0","118501001","30203"
"326801001","0","0","ユカリ（サマー）（カリン掛け合い用）","0","118501001","30204"
"327001001","0","0","クウカ（サマー）（カリン掛け合い用）","0","118501001","30205"
"327101001","0","0","シノブ（サマー）（カリン掛け合い用）","0","118501001","30206"
"327201001","0","0","キャル（編入生）（カリン掛け合い用）","0","118501001","30207"
"327301001","0","0","スズナ（編入生）（カリン掛け合い用）","0","118501001","30208"
"327501001","0","0","サレン（サラサリア）（カリン掛け合い用）","0","118501001","30209"
"327601001","0","0","ルカ（サラサリア）（カリン掛け合い用）","0","118501001","30210"
"326001001","0","0","クリア（フォールン）（カリン掛け合い用）","0","118501001","30211"
"326101001","0","0","プレシア（フォールン）（カリン掛け合い用）","0","118501001","30212"
"327901001","0","0","ぺコリーヌ（クリスマス）（カリン掛け合い用）","0","118501001","30213"
"328401001","0","0","ハツネ（ニューイヤー）（カリン掛け合い用）","0","118501001","30214"
"328301001","0","0","イノリ（ニューイヤー）（カリン掛け合い用）","0","118501001","30215"
"381101001","0","0","シズル＆リノ（カリン掛け合い用）","0","118501001","30216"
"328501001","0","0","カスミ（ニューイヤー）（カリン掛け合い用）","0","118501001","30217"
"328901001","0","0","ユイ（アストラル）（カリン掛け合い用）","0","118501001","30218"
"328801001","0","0","レイ（アストラル）（カリン掛け合い用）","0","118501001","30219"
"328701001","0","0","ヒヨリ（アストラル）（カリン掛け合い用）","0","118501001","30220"
"329301001","0","0","ユニ（ウィンター）（カリン掛け合い用）","0","118501001","30221"
"329401001","0","0","クロエ（ウィンター）（カリン掛け合い用）","0","118501001","30222"
"329801001","0","0","マコト（コマンダー）（カリン掛け合い用）","0","118501001","30223"
"329901001","0","0","エリコ（コマンダー）（カリン掛け合い用）","0","118501001","30224"
"330701001","0","0","キョウカ（スプリング）（カリン掛け合い用）","0","118501001","30225"
"330801001","0","0","スズメ（スプリング）（カリン掛け合い用）","0","118501001","30226"
"331001001","0","0","マホ（ドリームパーク）（カリン掛け合い用）","0","118501001","30227"
"331601001","0","0","リリ（サマー）（カリン掛け合い用）","0","118501001","30228"
"331801001","0","0","ホマレ（サマー）（カリン掛け合い用）","0","118501001","30229"
"381201001","0","0","シェフィ（プリンセス）（カリン掛け合い用）","0","118501001","30230"
"332201001","0","0","ノゾミ（アルケミスト）（カリン掛け合い用）","0","118501001","30231"
"332901001","0","0","イオ（クリスマス）（カリン掛け合い用）","0","118501001","30232"
"329501001","0","0","チエル（ウィンター）（カリン掛け合い用）","0","118501001","30233"
"333201001","0","0","モニカ（ニューイヤー）（カリン掛け合い用）","0","118501001","30234"
"333501001","0","0","サレン（ニューイヤー）（カリン掛け合い用）","0","118501001","30235"
"333701001","0","0","ラビリスタ（アルファ）（カリン掛け合い用）","0","118501001","30236"
"333901001","0","0","クリスティーナ（アルファ）（カリン掛け合い用）","0","118501001","30237"
"334401001","0","0","チカ（儀装束）（カリン掛け合い用）","0","118501001","30238"
"334601001","0","0","アオイ（パイロット）（カリン掛け合い用）","0","118501001","30239"
"334801001","0","0","ツムギ（ジオ・ゲヘナ）（カリン掛け合い用）","0","118501001","30240"
"335101001","0","0","シェフィ（サマー）（カリン掛け合い用）","0","118501001","30241"
"335201001","0","0","プレシア（サマー）（カリン掛け合い用）","0","118501001","30242"
"335301001","0","0","クリア（サマー）（カリン掛け合い用）","0","118501001","30243"
"337101001","0","0","ニノン（サマー）（カリン掛け合い用）","0","118501001","30244"
"335401001","0","0","ヒヨリ（サラサリア）（カリン掛け合い用）","0","118501001","30245"
"337401001","0","0","カスミ（シスター）（カリン掛け合い用）","0","118501001","30246"
"336401001","0","0","ユイ（クリスマス）（カリン掛け合い用）","0","118501001","30247"
"337601001","0","0","コッコロ（嚮導幼君）（カリン掛け合い用）","0","118501001","30248"
"336501001","0","0","シズル（ニューイヤー）（カリン掛け合い用）","0","118501001","30249"
"337901001","0","0","リノ（ニューイヤー）（カリン掛け合い用）","0","118501001","30250"
"338301001","0","0","ぺコリーヌ（アストライア）（カリン掛け合い用）","0","118501001","30251"
"338801001","0","0","シオリ（ウィンター）（カリン掛け合い用）","0","118501001","30252"
"339001001","0","0","キョウカ（ゴシック）（カリン掛け合い用）","0","118501001","30253"
"339101001","0","0","キャル（覇瞳天星）（カリン掛け合い用）","0","118501001","30254"
"339501001","0","0","リリ（ヴァルキュリア）（カリン掛け合い用）","0","118501001","30255"
"339701001","0","0","プレシア（ヴァルキュリア）（カリン掛け合い用）","0","118501001","30256"
"339601001","0","0","クリア（ヴァルキュリア）（カリン掛け合い用）","0","118501001","30257"
"339801001","0","0","シェフィ（ヴァードラッヘ）（カリン掛け合い用）","0","118501001","30258"
