bcca9dd41afc7309b00a52d35ed90f182704237d40e4ca5bbd035617a1622552,c930e328ef7a9cc07d048ed93ebdb46ededc06a61af5a3dfa1aa3d84fbdf407e,bdd2faf127e985c136b77db2a349a9ece51a789c122fa7eb4a2917bf84a1d373,ac3e2fa4e9c55bacfa44414cc4330221baeb337ac9f17c6649cc0b540ce92ff8,6f5d039569ad77ed62871c2748128cbacdaaa5179f073e17926be23d4d9074e2,94e4757bc21b85d461e1d8ae77aef1fc0f874960735518761befc835f0d7614f,f92674e1c8817cb41a931cc9572d08aa9b147de106e7ce93350c97b318fd4b19,83c686ca2608c9883d78b7fc8924932ce3858ee8c64b02018705b83966ec3c50,7005af488e875c9c728f0c9d3b7ef14326718380f3bac8790d9b83201bb62e2d,cdaaa93283925879f4a55863e3ecf92efda5c227db41f86f02af1b4328ab0cb3,120242d9be583fcc0016724614a11831cf1d36d253fd343351b56bd68c617cec,0c8ab5a402d31e78874aa8d0259a3d1de6bbdb67a9a6bb71e7e03cf497021dc0,8d7f1a4cb86c2866111ffd383ba7695e3c4a5708ef7ede919aacf4d26e9a4710,80ee6a7732abeae0aa45d4eab8e765828258785097c501a88e4a4479d1e3161d,693f001ff6de7d5c0bc3f80ba465c376e6ecaeec09f4086136ad19d783abca22
"81055001","2020/12/25 14:59:59","10055","0","81055001","9001","0","0","3","クリスティーナとノゾミとイリヤのシャドウを倒そう","601","2020/12/16 12:00:00","6011","0","10055103"
"81055002","2020/12/25 14:59:59","10055","0","81055002","9018","0","1","540000","スペシャルバトルのボスのHPを5460000まで減らそう","601","2020/12/16 12:00:00","6011","1","10055104"
"81055003","2020/12/25 14:59:59","10055","0","81055003","9018","0","1","1080000","スペシャルバトルのボスのHPを4920000まで減らそう","601","2020/12/16 12:00:00","6011","1","10055105"
"81055004","2020/12/25 14:59:59","10055","0","81055004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2020/12/16 12:00:00","6011","2","10055106"
"81055005","2020/12/25 14:59:59","10055","0","81055005","9018","0","1","3060000","スペシャルバトルのボスのHPを2940000まで減らそう","601","2020/12/16 12:00:00","6011","1","10055111"
"81055006","2020/12/25 14:59:59","10055","0","81055006","9018","0","1","4500000","スペシャルバトルのボスのHPを1500000まで減らそう","601","2020/12/16 12:00:00","6011","1","10055113"
"81055007","2020/12/25 14:59:59","10055","0","81055007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2020/12/16 12:00:00","6011","3","10055115"
"81055008","2020/12/25 14:59:59","10055","0","81055008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2020/12/16 12:00:00","6011","5","10055118"
"81056001","2021/01/18 14:59:59","10056","0","81056001","9018","0","1","2930000","スペシャルバトルのボスのHPを37070000まで減らそう","601","2020/12/31 12:00:00","6011","1","10056103"
"81056002","2021/01/18 14:59:59","10056","0","81056002","9018","0","1","5860000","スペシャルバトルのボスのHPを34140000まで減らそう","601","2020/12/31 12:00:00","6011","1","10056104"
"81056003","2021/01/18 14:59:59","10056","0","81056003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2020/12/31 12:00:00","6011","1","10056105"
"81056004","2021/01/18 14:59:59","10056","0","81056004","9018","0","1","11866000","スペシャルバトルのボスのHPを28134000まで減らそう","601","2020/12/31 12:00:00","6011","1","10056106"
"81056005","2021/01/18 14:59:59","10056","0","81056005","9018","0","1","14932000","スペシャルバトルのボスのHPを25068000まで減らそう","601","2020/12/31 12:00:00","6011","1","10056107"
"81056006","2021/01/18 14:59:59","10056","0","81056006","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2020/12/31 12:00:00","6011","2","10056108"
"81056007","2021/01/18 14:59:59","10056","0","81056007","9018","0","1","28000000","スペシャルバトルのボスのHPを12000000まで減らそう","601","2020/12/31 12:00:00","6011","1","10056109"
"81056008","2021/01/18 14:59:59","10056","0","81056008","9018","0","1","34000000","スペシャルバトルのボスのHPを6000000まで減らそう","601","2020/12/31 12:00:00","6011","1","10056110"
"81056009","2021/01/18 14:59:59","10056","0","81056009","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2020/12/31 12:00:00","6011","3","10056111"
"81056010","2021/01/18 14:59:59","10056","0","81056010","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2020/12/31 12:00:00","6011","5","10056112"
"81057001","2021/01/24 14:59:59","10057","0","81057001","9001","0","0","4","チーム美食殿のシャドウを倒そう","601","2021/01/15 12:00:00","6011","0","10057103"
"81057002","2021/01/24 14:59:59","10057","0","81057002","9018","0","1","640000","スペシャルバトルのボスのHPを3960000まで減らそう","601","2021/01/15 12:00:00","6011","1","10057104"
"81057003","2021/01/24 14:59:59","10057","0","81057003","9018","0","1","1240000","スペシャルバトルのボスのHPを3360000まで減らそう","601","2021/01/15 12:00:00","6011","1","10057105"
"81057004","2021/01/24 14:59:59","10057","0","81057004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2021/01/15 12:00:00","6011","2","10057106"
"81057005","2021/01/24 14:59:59","10057","0","81057005","9018","0","1","2760000","スペシャルバトルのボスのHPを1840000まで減らそう","601","2021/01/15 12:00:00","6011","1","10057111"
"81057006","2021/01/24 14:59:59","10057","0","81057006","9018","0","1","3640000","スペシャルバトルのボスのHPを960000まで減らそう","601","2021/01/15 12:00:00","6011","1","10057113"
"81057007","2021/01/24 14:59:59","10057","0","81057007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2021/01/15 12:00:00","6011","3","10057115"
"81057008","2021/01/24 14:59:59","10057","0","81057008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2021/01/15 12:00:00","6011","5","10057118"
"81058001","2021/02/24 14:59:59","10058","0","81058001","9014","0","0","35","ワイルドホーンを35体倒そう","601","2021/01/31 12:00:00","6011","0","10058103"
"81058002","2021/02/24 14:59:59","10058","0","81058002","9018","0","1","1600000","ジェネラルホーンのHPを13400000まで減らそう","601","2021/01/31 12:00:00","6011","1","10058104"
"81058003","2021/02/24 14:59:59","10058","0","81058003","9018","0","1","3200000","ジェネラルホーンのHPを11800000まで減らそう","601","2021/01/31 12:00:00","6011","1","10058105"
"81058004","2021/02/24 14:59:59","10058","0","81058004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2021/01/31 12:00:00","6011","2","10058106"
"81058005","2021/02/24 14:59:59","10058","0","81058005","9018","0","1","8200000","ジェネラルホーンのHPを6800000まで減らそう","601","2021/01/31 12:00:00","6011","1","10058107"
"81058006","2021/02/24 14:59:59","10058","0","81058006","9018","0","1","11600000","ジェネラルホーンのHPを3400000まで減らそう","601","2021/01/31 12:00:00","6011","1","10058108"
"81058007","2021/02/24 14:59:59","10058","0","81058007","9016","0","0","1","ジェネラルホーンを討伐しよう","601","2021/01/31 12:00:00","6011","3","10058109"
"81058008","2021/02/24 14:59:59","10058","0","81058008","9015","0","0","1","スペシャルかエキシビションのバトルでジェネラルホーンを5回以内に討伐しよう","601","2021/01/31 12:00:00","6011","5","10058110"
"81059001","2021/02/24 14:59:59","10059","0","81059001","9018","0","1","2300000","黒風の精霊のHPを25700000まで減らそう","601","2021/02/10 12:00:00","6011","1","10059103"
"81059002","2021/02/24 14:59:59","10059","0","81059002","9018","0","1","4600000","黒風の精霊のHPを23400000まで減らそう","601","2021/02/10 12:00:00","6011","1","10059104"
"81059003","2021/02/24 14:59:59","10059","0","81059003","9016","0","0","1","黒風の精霊のMODE1をクリアしよう","601","2021/02/10 12:00:00","6011","1","10059105"
"81059004","2021/02/24 14:59:59","10059","0","81059004","9001","0","0","4","コッコロとユイのシャドウとお供モンスターを倒そう","601","2021/02/10 12:00:00","6011","0","10059106"
"81059005","2021/02/24 14:59:59","10059","0","81059005","9018","0","1","14000000","黒風の精霊のHPを14000000まで減らそう","601","2021/02/10 12:00:00","6011","1","10059111"
"81059006","2021/02/24 14:59:59","10059","0","81059006","9018","0","1","21000000","黒風の精霊のHPを7000000まで減らそう","601","2021/02/10 12:00:00","6011","1","10059113"
"81059007","2021/02/24 14:59:59","10059","0","81059007","9016","0","0","1","黒風の精霊を討伐しよう","601","2021/02/10 12:00:00","6011","3","10059115"
"81059008","2021/02/24 14:59:59","10059","0","81059008","9015","0","0","1","スペシャルかエキシビションのバトルで黒風の精霊を5回以内に討伐しよう","601","2021/02/10 12:00:00","6011","5","10059118"
"81060001","2021/02/25 14:59:59","10060","0","81060001","9018","0","1","840000","スペシャルバトルのボスのHPを4860000まで減らそう","601","2021/02/16 12:00:00","6011","1","10060103"
"81060002","2021/02/25 14:59:59","10060","0","81060002","9018","0","1","1670000","スペシャルバトルのボスのHPを4030000まで減らそう","601","2021/02/16 12:00:00","6011","1","10060104"
"81060003","2021/02/25 14:59:59","10060","0","81060003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2021/02/16 12:00:00","6011","1","10060105"
"81060004","2021/02/25 14:59:59","10060","0","81060004","9001","0","0","2","カスミとシオリのシャドウを倒そう","601","2021/02/16 12:00:00","6011","0","10060106"
"81060005","2021/02/25 14:59:59","10060","0","81060005","9018","0","1","3570000","スペシャルバトルのボスのHPを2130000まで減らそう","601","2021/02/16 12:00:00","6011","1","10060111"
"81060006","2021/02/25 14:59:59","10060","0","81060006","9018","0","1","4640000","スペシャルバトルのボスのHPを1060000まで減らそう","601","2021/02/16 12:00:00","6011","1","10060113"
"81060007","2021/02/25 14:59:59","10060","0","81060007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2021/02/16 12:00:00","6011","3","10060115"
"81060008","2021/02/25 14:59:59","10060","0","81060008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2021/02/16 12:00:00","6011","5","10060118"
"81061001","2021/03/18 14:59:59","10061","0","81061001","9016","0","0","1","MODE1のお供のモンスターを全て倒そう","601","2021/02/28 12:00:00","6011","1","10061103"
"81061002","2021/03/18 14:59:59","10061","0","81061002","9018","0","1","2670000","スペシャルバトルのボスのHPを37330000まで減らそう","601","2021/02/28 12:00:00","6011","1","10061104"
"81061003","2021/03/18 14:59:59","10061","0","81061003","9018","0","1","5340000","スペシャルバトルのボスのHPを34660000まで減らそう","601","2021/02/28 12:00:00","6011","1","10061105"
"81061004","2021/03/18 14:59:59","10061","0","81061004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2021/02/28 12:00:00","6011","2","10061106"
"81061005","2021/03/18 14:59:59","10061","0","81061005","9018","0","1","18670000","スペシャルバトルのボスのHPを21330000まで減らそう","601","2021/02/28 12:00:00","6011","1","10061111"
"81061006","2021/03/18 14:59:59","10061","0","81061006","9018","0","1","29340000","スペシャルバトルのボスのHPを10660000まで減らそう","601","2021/02/28 12:00:00","6011","1","10061113"
"81061007","2021/03/18 14:59:59","10061","0","81061007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2021/02/28 12:00:00","6011","3","10061115"
"81061008","2021/03/18 14:59:59","10061","0","81061008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2021/02/28 12:00:00","6011","5","10061118"
"81062001","2021/03/26 14:59:59","10062","0","81062001","9001","0","0","3","ニュージェネレーションズのシャドウを倒そう","601","2021/03/08 12:00:00","6011","0","10062103"
"81062002","2021/03/26 14:59:59","10062","0","81062002","9016","0","0","1","MODE2のお供のモンスターを全て倒そう","601","2021/03/08 12:00:00","6011","2","10062104"
"81062003","2021/03/26 14:59:59","10062","0","81062003","9018","0","1","480000","ラウドラパーンのHPを1920000まで減らそう","601","2021/03/08 12:00:00","6011","1","10062105"
"81062004","2021/03/26 14:59:59","10062","0","81062004","9018","0","1","960000","ラウドラパーンのHPを1440000まで減らそう","601","2021/03/08 12:00:00","6011","1","10062106"
"81062005","2021/03/26 14:59:59","10062","0","81062005","9018","0","1","1440000","ラウドラパーンのHPを960000まで減らそう","601","2021/03/08 12:00:00","6011","1","10062111"
"81062006","2021/03/26 14:59:59","10062","0","81062006","9018","0","1","1920000","ラウドラパーンのHPを480000まで減らそう","601","2021/03/08 12:00:00","6011","1","10062113"
"81062007","2021/03/26 14:59:59","10062","0","81062007","9016","0","0","1","ラウドラパーンを討伐しよう","601","2021/03/08 12:00:00","6011","3","10062115"
"81062008","2021/03/26 14:59:59","10062","0","81062008","9015","0","0","1","スペシャルかエキシビションのバトルでラウドラパーンを5回以内に討伐しよう","601","2021/03/08 12:00:00","6011","5","10062118"
"81063001","2021/03/26 14:59:59","10063","0","81063001","9018","0","1","2160000","葛藤のうえきちゃんのHPを13840000まで減らそう","601","2021/03/16 15:00:00","6011","1","10063103"
"81063002","2021/03/26 14:59:59","10063","0","81063002","9016","0","0","1","葛藤のうえきちゃんのMODE1をクリアしよう","601","2021/03/16 15:00:00","6011","1","10063104"
"81063003","2021/03/26 14:59:59","10063","0","81063003","9018","0","1","6240000","葛藤のうえきちゃんのHPを9760000まで減らそう","601","2021/03/16 15:00:00","6011","1","10063105"
"81063004","2021/03/26 14:59:59","10063","0","81063004","9018","0","1","8160000","葛藤のうえきちゃんのHPを7840000まで減らそう","601","2021/03/16 15:00:00","6011","1","10063106"
"81063005","2021/03/26 14:59:59","10063","0","81063005","9016","0","0","1","葛藤のうえきちゃんのMODE2をクリアしよう","601","2021/03/16 15:00:00","6011","2","10063111"
"81063006","2021/03/26 14:59:59","10063","0","81063006","9018","0","1","13040000","葛藤のうえきちゃんのHPを2960000まで減らそう","601","2021/03/16 15:00:00","6011","1","10063113"
"81063007","2021/03/26 14:59:59","10063","0","81063007","9016","0","0","1","葛藤のうえきちゃんを討伐しよう","601","2021/03/16 15:00:00","6011","3","10063115"
"81063008","2021/03/26 14:59:59","10063","0","81063008","9015","0","0","1","スペシャルかエキシビションのバトルで葛藤のうえきちゃんを5回以内に討伐しよう","601","2021/03/16 15:00:00","6011","5","10063118"
"81064001","2021/04/18 14:59:59","10064","0","81064001","9018","0","1","3210000","スペシャルバトルのボスのHPを25990000まで減らそう","601","2021/03/31 12:00:00","6011","1","10064103"
"81064002","2021/04/18 14:59:59","10064","0","81064002","9018","0","1","6420000","スペシャルバトルのボスのHPを22780000まで減らそう","601","2021/03/31 12:00:00","6011","1","10064104"
"81064003","2021/04/18 14:59:59","10064","0","81064003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2021/03/31 12:00:00","6011","1","10064105"
"81064004","2021/04/18 14:59:59","10064","0","81064004","9018","0","1","12260000","スペシャルバトルのボスのHPを16940000まで減らそう","601","2021/03/31 12:00:00","6011","1","10064106"
"81064005","2021/04/18 14:59:59","10064","0","81064005","9018","0","1","14890000","スペシャルバトルのボスのHPを14310000まで減らそう","601","2021/03/31 12:00:00","6011","1","10064107"
"81064006","2021/04/18 14:59:59","10064","0","81064006","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2021/03/31 12:00:00","6011","2","10064108"
"81064007","2021/04/18 14:59:59","10064","0","81064007","9018","0","1","21410000","スペシャルバトルのボスのHPを7790000まで減らそう","601","2021/03/31 12:00:00","6011","1","10064109"
"81064008","2021/04/18 14:59:59","10064","0","81064008","9018","0","1","25310000","スペシャルバトルのボスのHPを3890000まで減らそう","601","2021/03/31 12:00:00","6011","1","10064110"
"81064009","2021/04/18 14:59:59","10064","0","81064009","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2021/03/31 12:00:00","6011","3","10064111"
"81064010","2021/04/18 14:59:59","10064","0","81064010","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2021/03/31 12:00:00","6011","5","10064112"
"81065001","2021/04/27 14:59:59","10065","0","81065001","9001","0","0","4","アキノ、タマキ、ユカリ、ミフユのシャドウを倒そう","601","2021/04/18 12:00:00","6011","0","10065103"
"81065002","2021/04/27 14:59:59","10065","0","81065002","9018","0","1","968000","スペシャルバトルのボスのHPを7832000まで減らそう","601","2021/04/18 12:00:00","6011","1","10065104"
"81065003","2021/04/27 14:59:59","10065","0","81065003","9018","0","1","1936000","スペシャルバトルのボスのHPを6864000まで減らそう","601","2021/04/18 12:00:00","6011","1","10065105"
"81065004","2021/04/27 14:59:59","10065","0","81065004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2021/04/18 12:00:00","6011","2","10065106"
"81065005","2021/04/27 14:59:59","10065","0","81065005","9018","0","1","4840000","スペシャルバトルのボスのHPを3960000まで減らそう","601","2021/04/18 12:00:00","6011","1","10065111"
"81065006","2021/04/27 14:59:59","10065","0","81065006","9018","0","1","6776000","スペシャルバトルのボスのHPを2024000まで減らそう","601","2021/04/18 12:00:00","6011","1","10065113"
"81065007","2021/04/27 14:59:59","10065","0","81065007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2021/04/18 12:00:00","6011","3","10065115"
"81065008","2021/04/27 14:59:59","10065","0","81065008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2021/04/18 12:00:00","6011","5","10065118"
"81066001","2021/05/18 14:59:59","10066","0","81066001","9018","0","1","706000","スペシャルバトルのボスのHPを52294000まで減らそう","601","2021/04/30 12:00:00","6011","1","10066103"
"81066002","2021/05/18 14:59:59","10066","0","81066002","9018","0","1","1412000","スペシャルバトルのボスのHPを51588000まで減らそう","601","2021/04/30 12:00:00","6011","1","10066104"
"81066003","2021/05/18 14:59:59","10066","0","81066003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2021/04/30 12:00:00","6011","1","10066105"
"81066004","2021/05/18 14:59:59","10066","0","81066004","9001","0","0","3","ゲートキーパーとイノリとカヤのシャドウを倒そう","601","2021/04/30 12:00:00","6011","0","10066106"
"81066005","2021/05/18 14:59:59","10066","0","81066005","9018","0","1","18372000","スペシャルバトルのボスのHPを34628000まで減らそう","601","2021/04/30 12:00:00","6011","1","10066107"
"81066006","2021/05/18 14:59:59","10066","0","81066006","9018","0","1","36744000","スペシャルバトルのボスのHPを16256000まで減らそう","601","2021/04/30 12:00:00","6011","1","10066108"
"81066007","2021/05/18 14:59:59","10066","0","81066007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2021/04/30 12:00:00","6011","3","10066109"
"81066008","2021/05/18 14:59:59","10066","0","81066008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2021/04/30 12:00:00","6011","5","10066110"
"81067001","2021/05/27 14:59:59","10067","0","81067001","9001","0","0","4","リマ、マヒル、リン、シオリのシャドウを倒そう","601","2021/05/18 12:00:00","6011","0","10067103"
"81067002","2021/05/27 14:59:59","10067","0","81067002","9018","0","1","917000","スペシャルバトルのボスのHPを7683000まで減らそう","601","2021/05/18 12:00:00","6011","1","10067104"
"81067003","2021/05/27 14:59:59","10067","0","81067003","9018","0","1","1835000","スペシャルバトルのボスのHPを6765000まで減らそう","601","2021/05/18 12:00:00","6011","1","10067105"
"81067004","2021/05/27 14:59:59","10067","0","81067004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2021/05/18 12:00:00","6011","2","10067106"
"81067005","2021/05/27 14:59:59","10067","0","81067005","9018","0","1","4700000","スペシャルバトルのボスのHPを3900000まで減らそう","601","2021/05/18 12:00:00","6011","1","10067111"
"81067006","2021/05/27 14:59:59","10067","0","81067006","9018","0","1","6650000","スペシャルバトルのボスのHPを1950000まで減らそう","601","2021/05/18 12:00:00","6011","1","10067113"
"81067007","2021/05/27 14:59:59","10067","0","81067007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2021/05/18 12:00:00","6011","3","10067115"
"81067008","2021/05/27 14:59:59","10067","0","81067008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2021/05/18 12:00:00","6011","5","10067118"
"81068001","2021/06/18 14:59:59","10068","0","81068001","9018","0","1","7400000","スペシャルバトルのボスのHPを42600000まで減らそう","601","2021/05/31 12:00:00","6011","1","10068103"
"81068002","2021/06/18 14:59:59","10068","0","81068002","9018","0","1","14700000","スペシャルバトルのボスのHPを35300000まで減らそう","601","2021/05/31 12:00:00","6011","1","10068104"
"81068003","2021/06/18 14:59:59","10068","0","81068003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2021/05/31 12:00:00","6011","1","10068105"
"81068004","2021/06/18 14:59:59","10068","0","81068004","9001","0","0","3","アオイ、ミフユ、タマキのシャドウを倒そう","601","2021/05/31 12:00:00","6011","0","10068106"
"81068005","2021/06/18 14:59:59","10068","0","81068005","9018","0","1","31440000","スペシャルバトルのボスのHPを18560000まで減らそう","601","2021/05/31 12:00:00","6011","1","10068107"
"81068006","2021/06/18 14:59:59","10068","0","81068006","9018","0","1","40700000","スペシャルバトルのボスのHPを9300000まで減らそう","601","2021/05/31 12:00:00","6011","1","10068108"
"81068007","2021/06/18 14:59:59","10068","0","81068007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2021/05/31 12:00:00","6011","3","10068109"
"81068008","2021/06/18 14:59:59","10068","0","81068008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2021/05/31 12:00:00","6011","5","10068110"
"81069001","2021/06/27 14:59:59","10069","0","81069001","9018","0","1","855000","スペシャルバトルのボスのHPを7695000まで減らそう","601","2021/06/18 12:00:00","6011","1","10069103"
"81069002","2021/06/27 14:59:59","10069","0","81069002","9018","0","1","1625000","スペシャルバトルのボスのHPを6925000まで減らそう","601","2021/06/18 12:00:00","6011","1","10069104"
"81069003","2021/06/27 14:59:59","10069","0","81069003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2021/06/18 12:00:00","6011","1","10069105"
"81069004","2021/06/27 14:59:59","10069","0","81069004","9001","0","0","3","リノ、アユミ、ヒヨリのシャドウを倒そう","601","2021/06/18 12:00:00","6011","0","10069106"
"81069005","2021/06/27 14:59:59","10069","0","81069005","9018","0","1","4446000","スペシャルバトルのボスのHPを4104000まで減らそう","601","2021/06/18 12:00:00","6011","1","10069111"
"81069006","2021/06/27 14:59:59","10069","0","81069006","9018","0","1","6498000","スペシャルバトルのボスのHPを2052000まで減らそう","601","2021/06/18 12:00:00","6011","1","10069113"
"81069007","2021/06/27 14:59:59","10069","0","81069007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2021/06/18 12:00:00","6011","3","10069115"
"81069008","2021/06/27 14:59:59","10069","0","81069008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2021/06/18 12:00:00","6011","5","10069118"
"81070001","2021/07/18 14:59:59","10070","0","81070001","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2021/06/30 12:00:00","6011","1","10070101"
"81070002","2021/07/18 14:59:59","10070","0","81070002","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2021/06/30 12:00:00","6011","2","10070102"
"81070003","2021/07/18 14:59:59","10070","0","81070003","9020","0","1","40","夏休み最後まで残りし宿題を40%進めよう","601","2021/06/30 12:00:00","6011","0","10070103"
"81070004","2021/07/18 14:59:59","10070","0","81070004","9020","0","1","70","夏休み最後まで残りし宿題を70%進めよう","601","2021/06/30 12:00:00","6011","0","10070104"
"81070005","2021/07/18 14:59:59","10070","0","81070005","9016","0","0","1","夏休み最後まで残りし宿題を終わらせよう","601","2021/06/30 12:00:00","6011","3","10070105"
"81070006","2021/07/18 14:59:59","10070","0","81070006","9015","0","0","1","スペシャルかエキシビションのバトルで5回以内にクリアしよう","601","2021/06/30 12:00:00","6011","5","10070106"
"81071001","2021/07/27 14:59:59","10071","0","81071001","9018","0","1","1200000","スペシャルバトルのボスのHPを11300000まで減らそう","601","2021/07/18 12:00:00","6011","1","10071103"
"81071002","2021/07/27 14:59:59","10071","0","81071002","9018","0","1","2400000","スペシャルバトルのボスのHPを10100000まで減らそう","601","2021/07/18 12:00:00","6011","1","10071104"
"81071003","2021/07/27 14:59:59","10071","0","81071003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2021/07/18 12:00:00","6011","1","10071105"
"81071004","2021/07/27 14:59:59","10071","0","81071004","9018","0","1","4700000","スペシャルバトルのボスのHPを7800000まで減らそう","601","2021/07/18 12:00:00","6011","1","10071106"
"81071005","2021/07/27 14:59:59","10071","0","81071005","9018","0","1","5900000","スペシャルバトルのボスのHPを6600000まで減らそう","601","2021/07/18 12:00:00","6011","1","10071107"
"81071006","2021/07/27 14:59:59","10071","0","81071006","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2021/07/18 12:00:00","6011","2","10071108"
"81071007","2021/07/27 14:59:59","10071","0","81071007","9018","0","1","8900000","スペシャルバトルのボスのHPを3600000まで減らそう","601","2021/07/18 12:00:00","6011","1","10071109"
"81071008","2021/07/27 14:59:59","10071","0","81071008","9018","0","1","10700000","スペシャルバトルのボスのHPを1800000まで減らそう","601","2021/07/18 12:00:00","6011","1","10071110"
"81071009","2021/07/27 14:59:59","10071","0","81071009","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2021/07/18 12:00:00","6011","3","10071111"
"81071010","2021/07/27 14:59:59","10071","0","81071010","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2021/07/18 12:00:00","6011","5","10071112"
"81072001","2021/08/18 14:59:59","10072","0","81072001","9014","0","0","30","ウタクラゲを30体倒そう","601","2021/07/31 12:00:00","6011","0","10072101"
"81072002","2021/08/18 14:59:59","10072","0","81072002","9001","0","0","3","カルミナのシャドウを倒そう","601","2021/07/31 12:00:00","6011","0","10072102"
"81072003","2021/08/18 14:59:59","10072","0","81072003","9018","0","1","16000000","スペシャルバトルのボスのHPを32000000まで減らそう","601","2021/07/31 12:00:00","6011","1","10072103"
"81072004","2021/08/18 14:59:59","10072","0","81072004","9018","0","1","32000000","スペシャルバトルのボスのHPを16000000まで減らそう","601","2021/07/31 12:00:00","6011","1","10072104"
"81072005","2021/08/18 14:59:59","10072","0","81072005","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2021/07/31 12:00:00","6011","3","10072105"
"81072006","2021/08/18 14:59:59","10072","0","81072006","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2021/07/31 12:00:00","6011","5","10072106"
"81073001","2021/08/27 14:59:59","10073","0","81073001","9018","0","1","1170000","スペシャルバトルのボスのHPを7630000まで減らそう","601","2021/08/18 12:00:00","6011","1","10073103"
"81073002","2021/08/27 14:59:59","10073","0","81073002","9018","0","1","2350000","スペシャルバトルのボスのHPを6450000まで減らそう","601","2021/08/18 12:00:00","6011","1","10073104"
"81073003","2021/08/27 14:59:59","10073","0","81073003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2021/08/18 12:00:00","6011","1","10073105"
"81073004","2021/08/27 14:59:59","10073","0","81073004","9016","0","0","1","MODE2のお供のモンスターを全て倒そう","601","2021/08/18 12:00:00","6011","2","10073106"
"81073005","2021/08/27 14:59:59","10073","0","81073005","9018","0","1","5280000","スペシャルバトルのボスのHPを3520000まで減らそう","601","2021/08/18 12:00:00","6011","1","10073111"
"81073006","2021/08/27 14:59:59","10073","0","81073006","9018","0","1","7040000","スペシャルバトルのボスのHPを1760000まで減らそう","601","2021/08/18 12:00:00","6011","1","10073113"
"81073007","2021/08/27 14:59:59","10073","0","81073007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2021/08/18 12:00:00","6011","3","10073115"
"81073008","2021/08/27 14:59:59","10073","0","81073008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2021/08/18 12:00:00","6011","5","10073118"
"81074001","2021/09/18 14:59:59","10074","0","81074001","9001","0","0","4","ミツキとユキのシャドウとお供のモンスターを倒そう","601","2021/08/31 12:00:00","6011","0","10074101"
