591cae24d8d936015f5fd4d9de40fcb8c38bf860a78dcc042dfcae0d531a6b3c,fcf8bc0cd64aed4345006241db7bc0d3c8d826f3b740cb151965474e01f211eb,718e6a9e94e48149d0d538b0e6df4f030ca82fd02cd98ca0962aba4bc331ec1d,80da045a0a24793cee4fcc5b345985dd3f0de17d0469dcddeaa81636c74bbe2e,f710432bd7d9de82c98f4ec3db9c6b772f06e72221e7e1151b170df5ae88cfa0,48fb8625485e254a04a27fbc1bb71355cc80d6b3eaf64a055ae673cf34f23c87,8e230ccac5ad4f74b90c8ca7dbcd1949ba4278293400c2e172d3229bffb14879
"316701001","118501001","0","アオイ（作業服）（カリン掛け合い用）","0","0","30131"
"316801001","118501001","0","タマキ（作業服）（カリン掛け合い用）","0","0","30132"
"316901001","118501001","0","ミフユ（作業服）（カリン掛け合い用）","0","0","30133"
"317001001","118501001","0","エリコ（サマー）（カリン掛け合い用）","0","0","30134"
"317101001","118501001","0","シズル（サマー）（カリン掛け合い用）","0","0","30135"
"317201001","118501001","0","ノゾミ（サマー）（カリン掛け合い用）","0","0","30136"
"317301001","118501001","0","チカ（サマー）（カリン掛け合い用）","0","0","30137"
"317401001","118501001","0","ツムギ（サマー）（カリン掛け合い用）","0","0","30138"
"317501001","118501001","0","ミツキ（オーエド）（カリン掛け合い用）","0","0","30139"
"317601001","118501001","0","ユキ（オーエド）（カリン掛け合い用）","0","0","30140"
"317701001","118501001","0","カオリ（ハロウィン）（カリン掛け合い用）","0","0","30141"
"317801001","118501001","0","ニノン（ハロウィン）（カリン掛け合い用）","0","0","30142"
"317901001","118501001","0","スズナ（ハロウィン）（カリン掛け合い用）","0","0","30143"
"380101001","118501001","0","ヒヨリ（プリンセス）（カリン掛け合い用）","0","0","30144"
"380201001","118501001","0","ユイ（プリンセス）（カリン掛け合い用）","0","0","30145"
"380301001","118501001","0","レイ（プリンセス）（カリン掛け合い用）","0","0","30146"
"380401001","118501001","0","ペコリーヌ（プリンセス）（カリン掛け合い用）","0","0","30147"
"380501001","118501001","0","コッコロ（プリンセス）（カリン掛け合い用）","0","0","30148"
"380601001","118501001","0","キャル（プリンセス）（カリン掛け合い用）","0","0","30149"
"306701001","118501001","0","ホマレ（カリン掛け合い用）","0","0","30150"
"319001001","118501001","0","イオ（ノワール）（カリン掛け合い用）","0","0","30151"
"319101001","118501001","0","クウカ（ノワール）（カリン掛け合い用）","0","0","30152"
"319901001","118501001","0","ミヤコ（クリスマス）（カリン掛け合い用）","0","0","30153"
"319201001","118501001","0","マヒル（クリスマス）（カリン掛け合い用）","0","0","30154"
"319301001","118501001","0","リノ（クリスマス）（カリン掛け合い用）","0","0","30155"
"320801001","118501001","0","ルカ（ニューイヤー）（カリン掛け合い用）","0","0","30156"
"380801001","118501001","0","ミソギミミキョウカ（カリン掛け合い用）","0","0","30157"
"320701001","118501001","0","シェフィ（ニューイヤー）（カリン掛け合い用）","0","0","30158"
"320901001","118501001","0","イリヤ（ニューイヤー）（カリン掛け合い用）","0","0","30159"
"321001001","118501001","0","ペコリーヌ（オーバーロード）（カリン掛け合い用）","0","0","30160"
"321201001","118501001","0","ラビリスタ（オーバーロード）（カリン掛け合い用）","0","0","30161"
"316401001","118501001","0","ユニ（聖学祭）（カリン掛け合い用）","0","0","30162"
"321101001","118501001","0","キャル（オーバーロード）（カリン掛け合い用）","0","0","30163"
"321301001","118501001","0","クルミ（ステージ）（カリン掛け合い用）","0","0","30164"
"321401001","118501001","0","ミサキ（ステージ）（カリン掛け合い用）","0","0","30165"
"321501001","118501001","0","アユミ（怪盗）（カリン掛け合い用）","0","0","30166"
"321601001","118501001","0","イノリ（怪盗）（カリン掛け合い用）","0","0","30167"
"322001001","118501001","0","シノブ（パイレーツ）（カリン掛け合い用）","0","0","30168"
"321901001","118501001","0","アンナ（パイレーツ）（カリン掛け合い用）","0","0","30169"
"322101001","118501001","0","アオイ（キャンプ）（カリン掛け合い用）","0","0","30170"
"322201001","118501001","0","ユカリ（キャンプ）（カリン掛け合い用）","0","0","30171"
"322501001","118501001","0","レイ（サマー）（カリン掛け合い用）","0","0","30172"
"322401001","118501001","0","ヒヨリ（サマー）（カリン掛け合い用）","0","0","30173"
"322601001","118501001","0","ユイ（サマー）（カリン掛け合い用）","0","0","30174"
"322801001","118501001","0","ミソギ（サマー）（カリン掛け合い用）","0","0","30175"
"322901001","118501001","0","ミミ（サマー）（カリン掛け合い用）","0","0","30176"
"322701001","118501001","0","キョウカ（サマー）（カリン掛け合い用）","0","0","30177"
"323101001","118501001","0","マホ（エクスプローラー）（カリン掛け合い用）","0","0","30178"
"323201001","118501001","0","アヤネ（エクスプローラー）（カリン掛け合い用）","0","0","30179"
"323301001","118501001","0","ネア（カリン掛け合い用）","0","0","30180"
"323601001","118501001","0","トモ（ハロウィン））（カリン掛け合い用）","0","0","30181"
"323501001","118501001","0","リン（ハロウィン）（カリン掛け合い用）","0","0","30182"
"323701001","118501001","0","ナナカ（ハロウィン）（カリン掛け合い用）","0","0","30183"
"323801001","118501001","0","クリスティーナ（ワイルド）（カリン掛け合い用）","0","0","30184"
"323901001","118501001","0","マツリ（ワイルド）（カリン掛け合い用）","0","0","30185"
"324001001","118501001","0","アカリ（クリスマス）（カリン掛け合い用）","0","0","30186"
"324101001","118501001","0","ヨリ（クリスマス）（カリン掛け合い用）","0","0","30187"
"324201001","118501001","0","ジュン（クリスマス）（カリン掛け合い用）","0","0","30188"
"324701001","118501001","0","ミツキ（ニューイヤー）（カリン掛け合い用）","0","0","30189"
"324601001","118501001","0","ミサト（ニューイヤー）（カリン掛け合い用）","0","0","30190"
"324501001","118501001","0","ホマレ（ニューイヤー）（カリン掛け合い用）","0","0","30191"
"324901001","118501001","0","カヤ（リベレイター）（カリン掛け合い用）","0","0","30192"
"324801001","118501001","0","ノゾミ（リベレイター）（カリン掛け合い用）","0","0","30193"
"325001001","118501001","0","ムイミ（リベレイター）（カリン掛け合い用）","0","0","30194"
"325101001","118501001","0","タマキ（カフェ）（カリン掛け合い用）","0","0","30195"
"325201001","118501001","0","モニカ（カフェ）（カリン掛け合い用）","0","0","30196"
"320001001","118501001","0","シズル（ノワール）（カリン掛け合い用）","0","0","30197"
"325301001","118501001","0","コッコロ（レンジャー）（カリン掛け合い用）","0","0","30198"
"325401001","118501001","0","シオリ（レンジャー）（カリン掛け合い用）","0","0","30199"
"325801001","118501001","0","リリ（フォールン）（カリン掛け合い用）","0","0","30200"
"326201001","118501001","0","イリヤ（儀装束）（カリン掛け合い用）","0","0","30201"
"326301001","118501001","0","ユキ（儀装束）（カリン掛け合い用）","0","0","30202"
"326701001","118501001","0","アキノ（サマー）（カリン掛け合い用）","0","0","30203"
"326801001","118501001","0","ユカリ（サマー）（カリン掛け合い用）","0","0","30204"
"327001001","118501001","0","クウカ（サマー）（カリン掛け合い用）","0","0","30205"
"327101001","118501001","0","シノブ（サマー）（カリン掛け合い用）","0","0","30206"
"327201001","118501001","0","キャル（編入生）（カリン掛け合い用）","0","0","30207"
"327301001","118501001","0","スズナ（編入生）（カリン掛け合い用）","0","0","30208"
"327501001","118501001","0","サレン（サラサリア）（カリン掛け合い用）","0","0","30209"
"327601001","118501001","0","ルカ（サラサリア）（カリン掛け合い用）","0","0","30210"
"326001001","118501001","0","クリア（フォールン）（カリン掛け合い用）","0","0","30211"
"326101001","118501001","0","プレシア（フォールン）（カリン掛け合い用）","0","0","30212"
"327901001","118501001","0","ぺコリーヌ（クリスマス）（カリン掛け合い用）","0","0","30213"
"328401001","118501001","0","ハツネ（ニューイヤー）（カリン掛け合い用）","0","0","30214"
"328301001","118501001","0","イノリ（ニューイヤー）（カリン掛け合い用）","0","0","30215"
"381101001","118501001","0","シズル＆リノ（カリン掛け合い用）","0","0","30216"
"328501001","118501001","0","カスミ（ニューイヤー）（カリン掛け合い用）","0","0","30217"
"328901001","118501001","0","ユイ（アストラル）（カリン掛け合い用）","0","0","30218"
"328801001","118501001","0","レイ（アストラル）（カリン掛け合い用）","0","0","30219"
"328701001","118501001","0","ヒヨリ（アストラル）（カリン掛け合い用）","0","0","30220"
"329301001","118501001","0","ユニ（ウィンター）（カリン掛け合い用）","0","0","30221"
"329401001","118501001","0","クロエ（ウィンター）（カリン掛け合い用）","0","0","30222"
"329801001","118501001","0","マコト（コマンダー）（カリン掛け合い用）","0","0","30223"
"329901001","118501001","0","エリコ（コマンダー）（カリン掛け合い用）","0","0","30224"
"330701001","118501001","0","キョウカ（スプリング）（カリン掛け合い用）","0","0","30225"
"330801001","118501001","0","スズメ（スプリング）（カリン掛け合い用）","0","0","30226"
"331001001","118501001","0","マホ（ドリームパーク）（カリン掛け合い用）","0","0","30227"
"331601001","118501001","0","リリ（サマー）（カリン掛け合い用）","0","0","30228"
"331801001","118501001","0","ホマレ（サマー）（カリン掛け合い用）","0","0","30229"
"381201001","118501001","0","シェフィ（プリンセス）（カリン掛け合い用）","0","0","30230"
"332201001","118501001","0","ノゾミ（アルケミスト）（カリン掛け合い用）","0","0","30231"
"332901001","118501001","0","イオ（クリスマス）（カリン掛け合い用）","0","0","30232"
"329501001","118501001","0","チエル（ウィンター）（カリン掛け合い用）","0","0","30233"
"333201001","118501001","0","モニカ（ニューイヤー）（カリン掛け合い用）","0","0","30234"
"333501001","118501001","0","サレン（ニューイヤー）（カリン掛け合い用）","0","0","30235"
"333701001","118501001","0","ラビリスタ（アルファ）（カリン掛け合い用）","0","0","30236"
"333901001","118501001","0","クリスティーナ（アルファ）（カリン掛け合い用）","0","0","30237"
"334401001","118501001","0","チカ（儀装束）（カリン掛け合い用）","0","0","30238"
"334601001","118501001","0","アオイ（パイロット）（カリン掛け合い用）","0","0","30239"
"334801001","118501001","0","ツムギ（ジオ・ゲヘナ）（カリン掛け合い用）","0","0","30240"
"335101001","118501001","0","シェフィ（サマー）（カリン掛け合い用）","0","0","30241"
"335201001","118501001","0","プレシア（サマー）（カリン掛け合い用）","0","0","30242"
"335301001","118501001","0","クリア（サマー）（カリン掛け合い用）","0","0","30243"
"337101001","118501001","0","ニノン（サマー）（カリン掛け合い用）","0","0","30244"
"335401001","118501001","0","ヒヨリ（サラサリア）（カリン掛け合い用）","0","0","30245"
"337401001","118501001","0","カスミ（シスター）（カリン掛け合い用）","0","0","30246"
"336401001","118501001","0","ユイ（クリスマス）（カリン掛け合い用）","0","0","30247"
"337601001","118501001","0","コッコロ（嚮導幼君）（カリン掛け合い用）","0","0","30248"
"336501001","118501001","0","シズル（ニューイヤー）（カリン掛け合い用）","0","0","30249"
"337901001","118501001","0","リノ（ニューイヤー）（カリン掛け合い用）","0","0","30250"
"338301001","118501001","0","ぺコリーヌ（アストライア）（カリン掛け合い用）","0","0","30251"
