dec95607c63ec53d51051ce810416fb87cd25ec0eafb2b6d63a2ea6b440c41a7,f87608153fb0d1997f2841d2242fdd42666c6547ed2c1844a28e76755531a030,43e93ba1b468b4d9c4981237f6719bf29496bec6b3c8549f50b679ce6fb7a2bf,a65cadbe3bd8572d3487d5164bd7da45b3238e1c532f184350f4a6b6565bcbdc,a6456c700a88b907a871a7e806b6d4acd2e0faf6fcd8feb2c9fdfcddf38772f9,940a4d51710b042f48f7b6531b82834eb68c63cd902dbba1c48693e24d7eb1cc,2ed939c87ebbd2d5d5de5f047ff456d08c9a5eef64609f66da0d617d0fa3f308,9c8cd1854cb67cf0b83ce2c7a3c9be06a11d2b8877bb2ab5eaf8f0fdb9129e56,c2fbc38a5dbf9be8fa1b238504b76f290ff29fb8d6c7c24aec940757620145f5,68c281cd828a39226df791237a13f839ecb204eb24501b2a87264ef81c7e6fd5,ebecaf8da9ba804ca7fc9253d46c8d79a457ffb7a5d8e236d06bd326888651d0,b4465b7a382b98af93af3373fbc9794c02e10b562ec9b20025ba8c23f751b344,0c899a5d9505dbdd21d5a1c5afe840f1cf70b5483c1490590a03e1d6c3eabb68,5ff0e24086aa95df8f9365fe76d3625b3e2192bab860e7d729beb1bf7cc89060,d54793b0a3282bcfb8d56807e56b024c85597025e2dbc3f4e2c00722b4eeb3ff,2774e508579c413e12cc20f8f5d52d5d8eec863284012dd28f0e0e548db64f6d,c302bdbbcde3f1b2d28459861329bc8739a029129eafdd44665ff8b387c27468,40f60be4a585ad6daf2909e4527ca7783ae98bca1ed68b234b9a4b01651ee60a,a6a0c34074177038924a463383055b1ee4b527982ebea1d8f2e95da040644972,a462a0aea4201f8b5001181037354b0a3027fd02cb8d8054b5a72595a09a461a,14852a72a4e9d0237a693af49637c94d92a11c6a099d1587179d5ea137051b09,f7399c4408a80c05252578138d5cf516e5516bbc513fa5b3b5f8395b97e120ad,ee31c51fe37cba9a81dfa839a09ec2ef6c3e63455ec930d466aca89c206b943c,5a8d314a7329a72d299a2d2aaf341f2b199aa0e8264887385f203859f1ce7aff,f234db21aa4e3f3a7c4d7875480546e4324b30ac8949d3e36d228d75aa9cf03f
"103401","3","3","0","400000","15","25001","20","0","60","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"103401","3","4","0","500000","15","25001","25","0","80","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"103401","3","5","1","600000","15","25001","30","0","100","0","0","10","0","0","0","0","0","0","0","0","10","0","0","0"
"103601","1","1","1","100000","18","32036","50","0","0","160","0","0","0","10","0","0","0","0","0","0","0","3","0","0"
"103601","2","1","1","100000","11","31036","50","0","0","80","0","0","0","5","0","0","0","0","0","0","0","2","0","0"
"103601","3","1","0","100000","15","25001","10","0","0","100","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"103601","3","2","0","200000","15","25001","15","0","0","200","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"103601","3","3","0","400000","15","25001","20","0","0","300","0","0","0","15","0","0","0","0","0","0","0","0","0","0"
"103601","3","4","0","500000","15","25001","25","0","0","400","0","0","0","20","0","0","0","0","0","0","0","0","0","0"
"103601","3","5","1","600000","15","25001","30","0","0","500","0","0","0","25","0","0","0","0","0","2","0","0","0","0"
"103701","1","1","1","100000","18","32037","50","0","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103701","2","1","1","100000","11","31037","50","0","120","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"103701","3","1","0","100000","15","25001","10","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103701","3","2","0","200000","15","25001","15","0","260","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"103701","3","3","0","400000","15","25001","20","0","390","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"103701","3","4","0","500000","15","25001","25","0","520","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0"
"103701","3","5","1","600000","15","25001","30","0","650","0","0","0","40","0","0","0","0","0","0","2","0","2","0","0"
"104001","1","1","1","100000","18","32040","50","0","0","0","20","25","0","0","0","0","0","0","0","0","0","0","0","0"
"104001","2","1","1","100000","11","31040","50","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","10"
"104001","3","1","0","100000","15","25001","10","0","40","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"104001","3","2","0","200000","15","25001","15","0","80","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"104001","3","3","0","400000","15","25001","20","0","120","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0"
"104001","3","4","0","500000","15","25001","25","0","160","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0"
"104001","3","5","1","600000","15","25001","30","0","200","0","15","15","0","0","0","0","0","0","0","0","0","0","0","15"
"104201","1","1","1","100000","18","32042","50","0","0","100","0","0","0","0","0","0","0","0","0","0","10","0","0","0"
"104201","2","1","1","100000","11","31042","50","0","0","60","0","0","0","0","0","0","0","0","0","0","10","0","0","0"
"104201","3","1","0","100000","15","25001","10","0","0","20","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104201","3","2","0","200000","15","25001","15","0","0","40","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104201","3","3","0","400000","15","25001","20","0","0","60","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104201","3","4","0","500000","15","25001","25","0","0","80","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104201","3","5","1","600000","15","25001","30","0","0","100","10","0","0","0","0","0","0","0","0","0","10","0","0","0"
"104301","1","1","1","100000","18","32043","50","0","160","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"104301","2","1","1","100000","11","31043","50","0","80","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"104301","3","1","0","100000","15","25001","10","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104301","3","2","0","200000","15","25001","15","0","220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104301","3","3","0","400000","15","25001","20","0","330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104301","3","4","0","500000","15","25001","25","0","440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104301","3","5","1","600000","15","25001","30","0","550","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"104401","1","1","1","100000","18","32044","50","0","0","360","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"104401","2","1","1","100000","11","31044","50","0","0","180","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"104401","3","1","0","100000","15","25001","10","0","0","180","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"104401","3","2","0","200000","15","25001","15","0","0","360","0","0","0","20","0","0","0","0","0","0","0","0","0","0"
"104401","3","3","0","400000","15","25001","20","0","0","540","0","0","0","20","0","0","0","0","0","0","0","0","0","0"
"104401","3","4","0","500000","15","25001","25","0","0","720","0","0","0","30","0","0","0","0","0","0","0","0","0","0"
"104401","3","5","1","600000","15","25001","30","0","0","900","0","0","0","50","0","0","0","0","0","0","0","0","0","0"
"104501","1","1","1","100000","18","32045","50","1500","0","0","4","10","0","0","0","0","0","0","0","0","0","0","0","0"
"104501","2","1","1","100000","11","31045","50","1000","0","0","5","15","0","0","0","0","0","0","0","0","0","0","0","0"
"104501","3","1","0","100000","15","25001","10","0","0","0","2","6","0","0","0","0","0","0","0","0","0","0","0","0"
"104501","3","2","0","200000","15","25001","15","0","0","0","4","12","0","0","0","0","0","0","0","0","0","0","0","0"
"104501","3","3","0","400000","15","25001","20","0","0","0","6","18","0","0","0","0","0","0","0","0","0","0","0","0"
"104501","3","4","0","500000","15","25001","25","0","0","0","8","24","0","0","0","0","0","0","0","0","0","0","0","0"
"104501","3","5","1","600000","15","25001","30","0","0","0","10","30","0","0","0","0","0","0","0","0","0","0","0","0"
"104601","1","1","1","100000","18","32046","50","0","180","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0"
"104601","2","1","1","100000","11","31046","50","0","80","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"104601","3","1","0","100000","15","25001","10","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104601","3","2","0","200000","15","25001","15","0","200","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"104601","3","3","0","400000","15","25001","20","0","300","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"104601","3","4","0","500000","15","25001","25","0","400","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0"
"104601","3","5","1","600000","15","25001","30","0","500","0","0","0","40","0","0","0","0","0","0","2","0","2","0","0"
"104701","1","1","1","100000","18","32047","50","0","0","0","10","10","0","0","0","0","0","0","0","0","10","5","0","0"
"104701","2","1","1","100000","11","31047","50","0","0","0","15","15","0","0","0","0","0","0","0","0","10","3","0","0"
"104701","3","1","0","100000","15","25001","10","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"104701","3","2","0","200000","15","25001","15","0","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0"
"104701","3","3","0","400000","15","25001","20","0","0","0","18","18","0","0","0","0","0","0","0","0","0","0","0","0"
"104701","3","4","0","500000","15","25001","25","0","0","0","24","24","0","0","0","0","0","0","0","0","0","0","0","0"
"104701","3","5","1","600000","15","25001","30","0","0","0","30","30","0","0","0","0","0","0","0","0","10","2","0","0"
"104801","1","1","1","100000","18","32048","50","0","95","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"104801","2","1","1","100000","11","31048","50","0","55","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"104801","3","1","0","100000","15","25001","10","0","20","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"104801","3","2","0","200000","15","25001","15","0","40","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"104801","3","3","0","400000","15","25001","20","0","60","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"104801","3","4","0","500000","15","25001","25","0","80","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"104801","3","5","1","600000","15","25001","30","0","90","0","5","5","0","0","0","0","0","0","0","0","0","0","0","15"
"104901","1","1","1","100000","18","32049","50","0","95","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"104901","2","1","1","100000","11","31049","50","0","55","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"104901","3","1","0","100000","15","25001","10","0","10","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0"
"104901","3","2","0","200000","15","25001","15","0","20","0","8","4","0","0","0","0","0","0","0","0","0","0","0","0"
"104901","3","3","0","400000","15","25001","20","0","30","0","12","6","0","0","0","0","0","0","0","0","0","0","0","0"
"104901","3","4","0","500000","15","25001","25","0","40","0","16","8","0","0","0","0","0","0","0","0","0","0","0","0"
"104901","3","5","1","600000","15","25001","30","0","50","0","20","10","0","0","0","0","0","0","0","0","0","0","0","0"
"105001","1","1","1","100000","18","32050","50","0","0","150","0","0","0","10","0","0","0","0","0","0","0","3","0","0"
"105001","2","1","1","100000","11","31050","50","0","0","75","0","0","0","5","0","0","0","0","0","0","0","2","0","0"
"105001","3","1","0","100000","15","25001","10","0","0","100","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"105001","3","2","0","200000","15","25001","15","0","0","200","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"105001","3","3","0","400000","15","25001","20","0","0","300","0","0","0","18","0","0","0","0","0","0","0","0","0","0"
"105001","3","4","0","500000","15","25001","25","0","0","400","0","0","0","24","0","0","0","0","0","0","0","0","0","0"
"105001","3","5","1","600000","15","25001","30","0","0","500","0","0","0","30","0","0","0","0","0","0","0","0","0","0"
"105101","1","1","1","100000","18","32051","50","0","160","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"105101","2","1","1","100000","11","31051","50","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105101","3","1","0","100000","15","25001","10","0","100","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"105101","3","2","0","200000","15","25001","15","0","220","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"105101","3","3","0","400000","15","25001","20","0","330","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0"
"105101","3","4","0","500000","15","25001","25","0","440","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0"
"105101","3","5","1","600000","15","25001","30","0","550","0","0","0","50","0","0","0","0","0","0","0","0","5","1","0"
"105201","1","1","1","100000","18","32052","50","1500","0","0","10","4","0","0","0","0","0","0","0","0","0","0","0","0"
"105201","2","1","1","100000","11","31052","50","1000","0","0","15","5","0","0","0","0","0","0","0","0","0","0","0","0"
"105201","3","1","0","100000","15","25001","10","0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0"
"105201","3","2","0","200000","15","25001","15","0","0","0","12","4","0","0","0","0","0","0","0","0","0","0","0","0"
"105201","3","3","0","400000","15","25001","20","0","0","0","18","6","0","0","0","0","0","0","0","0","0","0","0","0"
"105201","3","4","0","500000","15","25001","25","0","0","0","24","8","0","0","0","0","0","0","0","0","0","0","0","0"
"105201","3","5","1","600000","15","25001","30","0","0","0","30","10","0","0","0","0","0","0","0","0","0","0","0","0"
"105301","1","1","1","100000","18","32053","50","0","160","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"105301","2","1","1","100000","11","31053","50","0","80","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"105301","3","1","0","100000","15","25001","10","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105301","3","2","0","200000","15","25001","15","0","200","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"105301","3","3","0","400000","15","25001","20","0","300","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"105301","3","4","0","500000","15","25001","25","0","400","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0"
"105301","3","5","1","600000","15","25001","30","0","500","0","0","0","40","0","0","0","0","0","0","2","0","2","0","0"
"105401","1","1","1","100000","18","32054","50","1500","0","0","15","15","0","0","0","0","0","0","0","0","0","5","0","0"
"105401","2","1","1","100000","11","31054","50","1000","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"105401","3","1","0","100000","15","25001","10","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"105401","3","2","0","200000","15","25001","15","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"105401","3","3","0","400000","15","25001","20","0","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0"
"105401","3","4","0","500000","15","25001","25","0","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0"
"105401","3","5","1","600000","15","25001","30","0","0","0","15","15","0","0","0","0","0","0","0","0","0","5","0","0"
"105501","1","1","1","100000","18","32055","50","0","160","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"105501","2","1","1","100000","11","31055","50","0","80","0","0","0","0","0","0","0","0","0","0","0","0","3","0","10"
"105501","3","1","0","100000","15","25001","10","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105501","3","2","0","200000","15","25001","15","0","220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105501","3","3","0","400000","15","25001","20","0","330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105501","3","4","0","500000","15","25001","25","0","440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105501","3","5","1","600000","15","25001","30","0","550","0","0","0","0","0","0","0","0","0","0","0","0","2","0","15"
"105701","1","1","1","100000","18","32057","50","0","240","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"105701","2","1","1","100000","11","31057","50","0","120","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"105701","3","1","0","100000","15","25001","10","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105701","3","2","0","200000","15","25001","15","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105701","3","3","0","400000","15","25001","20","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105701","3","4","0","500000","15","25001","25","0","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105701","3","5","1","600000","15","25001","30","0","500","0","0","0","20","0","0","0","0","0","0","0","0","2","0","0"
"105801","1","1","1","100000","18","32058","50","1500","0","0","5","5","0","0","0","0","0","0","0","0","10","0","0","0"
"105801","2","1","1","100000","11","31058","50","1000","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0"
"105801","3","1","0","100000","15","25001","10","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"105801","3","2","0","200000","15","25001","15","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0"
"105801","3","3","0","400000","15","25001","20","0","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0"
"105801","3","4","0","500000","15","25001","25","0","0","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0"
"105801","3","5","1","600000","15","25001","30","0","0","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0"
"105901","1","1","1","100000","18","32059","50","0","100","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0"
"105901","2","1","1","100000","11","31059","50","0","60","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0"
"105901","3","1","0","100000","15","25001","10","0","20","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"105901","3","2","0","200000","15","25001","15","0","40","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"105901","3","3","0","400000","15","25001","20","0","60","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"105901","3","4","0","500000","15","25001","25","0","80","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"105901","3","5","1","600000","15","25001","30","0","100","0","5","5","0","0","0","0","0","0","0","0","10","0","0","0"
"106001","1","1","1","100000","18","32060","50","0","0","160","0","0","0","10","0","0","0","0","0","0","0","3","0","0"
"106001","2","1","1","100000","11","31060","50","0","0","80","0","0","0","5","0","0","0","0","0","0","0","2","0","0"
"106001","3","1","0","100000","15","25001","10","0","0","100","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"106001","3","2","0","200000","15","25001","15","0","0","200","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"106001","3","3","0","400000","15","25001","20","0","0","300","0","0","0","15","0","0","0","0","0","0","0","0","0","0"
"106001","3","4","0","500000","15","25001","25","0","0","400","0","0","0","20","0","0","0","0","0","0","0","0","0","0"
"106001","3","5","1","600000","15","25001","30","0","0","500","0","0","0","25","0","0","0","0","0","2","0","0","0","0"
"106101","1","1","1","100000","18","32061","50","1500","0","0","5","5","0","0","0","0","0","0","0","0","0","5","0","0"
"106101","2","1","1","100000","11","31061","25","1000","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0"
"106101","3","1","0","100000","15","25001","10","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106101","3","2","0","200000","15","25001","15","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106101","3","3","0","400000","15","25001","20","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106101","3","4","0","500000","15","25001","25","0","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106101","3","5","1","600000","15","25001","30","0","500","0","0","0","0","0","0","0","0","0","0","2","0","5","0","0"
"106301","1","1","1","100000","18","32063","50","0","200","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0"
"106301","2","1","1","100000","11","31063","50","0","80","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"106301","3","1","0","100000","15","25001","10","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106301","3","2","0","200000","15","25001","15","0","200","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"106301","3","3","0","400000","15","25001","20","0","300","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"106301","3","4","0","500000","15","25001","25","0","400","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0"
"106301","3","5","1","600000","15","25001","30","0","500","0","0","0","40","0","0","0","0","0","0","2","0","2","0","0"
"106401","1","1","1","100000","18","32064","50","0","240","0","0","0","200","0","0","0","0","0","0","0","0","0","0","0"
"106401","2","1","1","100000","11","31064","50","0","120","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"106401","3","1","0","100000","15","25001","10","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106401","3","2","0","200000","15","25001","15","0","260","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"106401","3","3","0","400000","15","25001","20","0","390","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"106401","3","4","0","500000","15","25001","25","0","520","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0"
"106401","3","5","1","600000","15","25001","30","0","650","0","0","0","40","0","0","0","0","0","0","2","0","0","0","0"
"107101","1","1","1","100000","18","32071","50","0","390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107101","2","1","1","100000","11","31071","25","0","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107101","3","1","0","100000","15","25001","10","0","260","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"107101","3","2","0","200000","15","25001","15","0","260","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"107101","3","3","0","400000","15","25001","20","0","390","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0"
"107101","3","4","0","500000","15","25001","25","0","520","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0"
"107101","3","5","1","600000","15","25001","30","0","650","0","0","0","50","0","0","0","0","0","0","2","0","0","0","0"
"107501","1","1","1","100000","18","32075","50","0","240","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"107501","2","1","1","100000","11","31075","25","0","120","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"107501","3","1","0","100000","15","25001","10","0","130","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"107501","3","2","0","200000","15","25001","15","0","260","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"107501","3","3","0","400000","15","25001","20","0","390","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0"
"107501","3","4","0","500000","15","25001","25","0","520","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0"
"107501","3","5","1","600000","15","25001","30","0","650","0","0","0","50","0","0","0","0","0","0","2","0","2","0","0"
"107601","1","1","1","100000","18","32076","50","0","200","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"107601","2","1","1","100000","11","31076","25","0","100","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"107601","3","1","0","100000","15","25001","10","0","50","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"107601","3","2","0","200000","15","25001","15","0","100","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"107601","3","3","0","400000","15","25001","20","0","150","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"107601","3","4","0","500000","15","25001","25","0","200","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0"
"107601","3","5","1","600000","15","25001","30","0","250","0","10","10","0","0","0","0","0","0","0","0","0","2","0","0"
"107801","1","1","1","100000","18","32078","50","0","0","240","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"107801","2","1","1","100000","11","31078","25","0","0","120","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"107801","3","1","0","100000","15","25001","10","0","0","130","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"107801","3","2","0","200000","15","25001","15","0","0","260","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"107801","3","3","0","400000","15","25001","20","0","0","390","0","0","0","15","0","0","0","0","0","0","0","0","0","0"
"107801","3","4","0","500000","15","25001","25","0","0","520","0","0","0","20","0","0","0","0","0","0","0","0","0","0"
"107801","3","5","1","600000","15","25001","30","0","0","650","0","0","0","25","0","0","0","0","0","0","0","2","1","0"
"101401","1","1","1","100000","18","32014","50","0","0","240","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101401","2","1","1","100000","11","31014","50","0","0","120","0","25","0","0","0","0","0","0","0","0","0","0","0","0"
"101401","3","1","0","100000","15","25001","10","0","0","130","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"101401","3","2","0","200000","15","25001","15","0","0","260","8","8","0","0","0","0","0","0","0","0","0","0","0","0"
"101401","3","3","0","400000","15","25001","20","0","0","390","12","12","0","0","0","0","0","0","0","0","0","0","0","0"
"101401","3","4","0","500000","15","25001","25","0","0","520","16","16","0","0","0","0","0","0","0","0","0","0","0","0"
"101401","3","5","1","600000","15","25001","30","0","0","650","18","18","0","0","0","0","0","0","0","0","0","0","0","0"
"103801","1","1","1","100000","18","32038","50","0","160","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103801","2","1","1","100000","11","31038","50","0","80","0","0","25","0","0","0","0","0","0","0","0","0","3","0","0"
"103801","3","1","0","100000","15","25001","10","0","100","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0"
"103801","3","2","0","200000","15","25001","15","0","220","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0"
"103801","3","3","0","400000","15","25001","20","0","330","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0"
"103801","3","4","0","500000","15","25001","25","0","440","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0"
"103801","3","5","1","600000","15","25001","30","0","550","0","18","18","0","0","0","0","0","0","0","0","0","2","0","0"
"106501","1","1","1","100000","18","32065","50","0","240","0","0","0","200","0","0","0","0","0","0","0","0","0","0","0"
"106501","2","1","1","100000","11","31065","50","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106501","3","1","0","100000","15","25001","10","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106501","3","2","0","200000","15","25001","15","0","260","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"106501","3","3","0","400000","15","25001","20","0","390","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"106501","3","4","0","500000","15","25001","25","0","520","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0"
"106501","3","5","1","600000","15","25001","30","0","650","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0"
"106601","1","1","1","100000","18","32066","50","0","100","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"106601","2","1","1","100000","11","31066","50","0","150","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"106601","3","1","0","100000","15","25001","10","0","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106601","3","2","0","200000","15","25001","15","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106601","3","3","0","400000","15","25001","20","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106601","3","4","0","500000","15","25001","25","0","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106601","3","5","1","600000","15","25001","30","0","600","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
