de7650f3878f330128244ec81157161f06100c63eeb5947d6a020bed28b7e865,6744b1b3537da969f13c8e212340adf46f4321211042ae2a961fc51962069d1c,43f5b20a88b0b82b09bafb914fb5958415c671689d4048b112b46beeec934161,9fba3ea6b8d23eee9fccbf666bb3f3ccdfba1f0fd130ea040040e77c8b7e1419,ea2dda6067322476d4cbc08075ed668d5f4fa454ece782c03d8de7bfb3ee990a,672fcb30b05f88d8a1e79ec4cc50aed61e906059612a218904f8588178fc88eb,c2461d697c678047bf697cde021e4b25e0a4c4e7af74b3c51ea003b56003e27d,09aa6b552d46a62e74ce6b03912fdd5b3225a37f62ea4f7d5d998b70c682abd1,25b9d4330949e31fd10afaa2aee40258616d742509ecc7e3221f768c64d91664,8248e5d00724052bb25c9b31dafb1c1dd74c2705e0343c3afd2d77d6734a7ffb
"2320051","锋面","0","点面","0","线面","0","对抗面","0","1"
"2320053","铝","0","铁","0","镍","0","钛","0","1"
"2320054","行星","0","恒星","0","卫星","0","超新星","0","1"
"2320056","季节","0","昼夜","0","时间","0","日期","0","1"
"2320057","保险丝","0","保险杠","0","电阻","0","铜丝","0","1"
"2320058","绿","0","红","0","蓝","0","白","0","1"
"2320059","牛顿","0","帕斯卡","0","托","0","焦耳","0","1"
"2320060","积分","0","阶乘","0","结合","0","相交","0","1"
"2320061","2条","0","1条","0","4条","0","16条","0","1"
"2321001","大家都一样","0","莉玛","0","镜华","0","佩可莉姆","0","1"
"2321002","大间","0","大江户","0","圣托尔斯","0","兰德索尔","0","1"
"2321003","圣托尔斯","0","大间","0","大江户","0","厄尔庇斯岛","0","1"
"2321004","大江户","0","大间","0","圣托尔斯","0","咲恋救济院","0","1"
"2321005","2500","0","2000","0","1000","0","1500","0","1"
"2330001","反照率","0","流明","0","对比度","0","遮光率","0","1"
"2330002","18","0","16","0","20","0","22","0","1"
"2330004","金牛座","0","狮子座","0","水瓶座","0","白羊座","0","1"
"2330005","大角星","0","天狼星","0","老人星","0","参宿四","0","1"
"2330007","天王星","0","海王星","0","木星","0","土星","0","1"
"2330008","莫桑石","0","云母","0","孔雀石","0","高岭石","0","1"
"2330010","蝎虎座","0","壁虎座","0","青蛙座","0","蝾螈座","0","1"
"2330011","AC","0","BC","0","CC","0","DC","0","1"
"2330012","蓝色变红","0","红色变蓝","0","都没有变化","0","都会变白","0","1"
"2330015","重心","0","外心","0","垂心","0","内心","0","1"
"2330016","绿","0","橙","0","透明","0","蓝","0","1"
"2330017","9条","0","5条","0","7条","0","13条","0","1"
"2330018","第5轮","0","第4轮","0","第6轮","0","第8轮","0","1"
"2330020","南三角座","0","南圆规座","0","南四角座","0","南菱形座","0","1"
"2330021","北河三","0","十字架二","0","十字架三","0","心宿二","0","1"
"2330022","角宿","0","奎宿","0","参宿","0","斗宿","0","1"
"2330023","DNA扩增","0","蛋白质合成","0","细胞培养","0","基因治疗","0","1"
"2330024","指相化石","0","标准化石","0","齿石化石","0","化学化石","0","1"
"2330026","标量","0","常量","0","定量","0","变量","0","1"
"2330027","氨气","0","乙炔","0","银","0","钻石","0","1"
"2330028","997","0","989","0","991","0","993","0","1"
"2330029","虾青素","0","叶绿素","0","河豚毒素","0","青霉素","0","1"
"2330030","电导","0","电感","0","西门子","0","亨利","0","1"
"2330031","Sigma","0","Lambda","0","Gamma","0","Delta","0","1"
"2330032","小熊座","0","大熊座","0","小犬座","0","大犬座","0","1"
"2330033","钙","0","钾","0","钠","0","镁","0","1"
"2330034","二叠纪","0","三叠纪","0","侏罗纪","0","白垩纪","0","1"
"2330035","锝","0","钼","0","碲","0","铑","0","1"
"2330036","氧","0","硅","0","铝","0","铁","0","1"
"2330037","示波器","0","显波器","0","动波器","0","起波器","0","1"
"2330038","1分","0","1里","0","1尺","0","1秒","0","1"
"2330040","虎跳峡","0","瞿塘峡","0","巫峡","0","西陵峡","0","1"
"2330041","NaCl","0","NaOH","0","MgO","0","SiO2","0","1"
"2330042","2个","0","3个","0","4个","0","1个","0","1"
"2330043","10","0","7","0","8","0","9","0","1"
"2330045","氧气","0","氮气","0","二氧化碳","0","氢气","0","1"
"2330047","金星","0","地球","0","月","0","木星","0","1"
"2330048","宝光现象","0","扩展现象","0","蠕变现象","0","热岛现象","0","1"
"2330049","作用点","0","支点","0","力点","0","交点","0","1"
"2330051","焚风现象","0","热风现象","0","沉风现象","0","坠风现象","0","1"
"2330053","太阳","0","水星","0","火星","0","月球","0","1"
"2330056","平流层","0","热成层","0","中层","0","对流层","0","1"
"2330057","金星","0","水星","0","火星","0","土星","0","1"
"2330058","假分数","0","加分数","0","带分数","0","真分数","0","1"
"2330061","6分之1","0","4分之1","0","5分之1","0","7分之1","0","1"
"2331001","马尔简海岸","0","神秘海岸","0","布里萨海岸","0","大江户海岸","0","1"
"2331002","4.5","0","4","0","5","0","3","0","1"
"2331003","真琴","0","秋乃","0","可可萝","0","莫妮卡","0","1"
"2331004","多萝西娅湿地","0","南塞湿地","0","塔利亚湿地","0","朱诺湿地","0","1"
"2331005","普罗皮纳岬","0","卡乌达岬","0","埃斯塔岬","0","富特拉岬","0","1"
"2410002","浴室","0","公交","0","地铁","0","高铁","0","1"
"2410003","飞机","0","自行车","0","公交","0","地铁","0","1"
"2410004","代谢综合征","0","谢代综合征","0","代谢合综征","0","代谢总合征","0","1"
"2410005","上网冲浪","0","上网骑车","0","上网跑步","0","上网兜风","0","1"
"2410006","流媒体","0","线下体验店","0","拇指抛投","0","侵入系统","0","1"
"2410007","光纤","0","暗纤","0","火纤","0","水纤","0","1"
"2410008","本本族","0","新手司机","0","年轻司机","0","新人司机","0","1"
"2410009","康乃馨","0","豌豆花","0","雪绒花","0","郁金香","0","1"
"2410011","川菜","0","传菜","0","船菜","0","穿菜","0","1"
"2410012","浴帽","0","低泡","0","眼罩","0","甜甜圈","0","1"
"2410014","夜啼","0","晚班","0","半夜跑路","0","熬夜","0","1"
"2410015","烟花","0","梅花","0","兰花","0","菊花","0","1"
"2410016","病历卡","0","强音","0","馅饼","0","四重奏","0","1"
"2410017","透视画法","0","远远法","0","近近法","0","等距方位投影","0","1"
"2410018","头盔","0","安全带","0","安全座椅","0","铠甲","0","1"
"2410019","股东大会","0","股东会议","0","特别会议","0","紧急会议","0","1"
"2410020","请勿倒置","0","请勿正置","0","天地有情","0","天下皆知","0","1"
"2410022","体检","0","体加","0","身检","0","身加","0","1"
"2410024","机动车驾驶人考试","0","数学","0","英语","0","美术","0","1"
"2410025","直升飞机","0","飞机","0","滑翔翼","0","气球","0","1"
"2410026","防火墙","0","长城","0","中国城","0","爬墙","0","1"
"2410027","夏令时","0","春令时","0","热令时","0","经济令时","0","1"
"2410028","老弱病残孕专座","0","老病弱残孕专座","0","老弱残病孕专座","0","弱老病残孕专座","0","1"
"2410030","五彩绳","0","头绳","0","跳绳","0","扎捆绳","0","1"
"2410031","大头针","0","侧孔针","0","悬针","0","留置针","0","1"
"2410032","八月十五","0","七月十五","0","六月十五","0","五月十五","0","1"
"2410033","地动仪","0","造纸术","0","指南针","0","火药","0","1"
"2410036","粽子","0","巧克力","0","苹果","0","梨","0","1"
"2410037","七月初七","0","五月初五","0","六月初六","0","八月初八","0","1"
"2410038","东","0","西","0","南","0","北","0","1"
"2410039","红包","0","绿包","0","紫包","0","黄包","0","1"
"2410040","外公","0","外婆","0","妈妈","0","爸爸","0","1"
"2410041","幸运饼干","0","纸饼干","0","运气饼干","0","神明饼干","0","1"
"2410042","叫花鸡","0","曲奇","0","叉烧","0","烤鸭","0","1"
"2410048","切末","0","滚刀切","0","切丝","0","切片","0","1"
"2410050","柚子胡椒","0","白胡椒","0","黑胡椒","0","胡椒盐","0","1"
"2410051","鲷鱼烧","0","章鱼小丸子","0","烤鱿鱼","0","厚蛋烧","0","1"
"2410052","会出水","0","会变红","0","会崩碎","0","会变得无味","0","1"
"2410053","勺子","0","樱花","0","堇菜","0","枫叶","0","1"
"2410054","杜甫","0","李白","0","李商隐","0","王维","0","1"
"2410055","牛奶","0","啤酒","0","可乐","0","橙汁","0","1"
"2410056","李贺","0","李白","0","李商隐","0","杜甫","0","1"
"2410057","面","0","笔","0","墨","0","纸","0","1"
"2410058","炒蛋","0","水煮荷包蛋","0","太阳蛋","0","蛋包饭","0","1"
"2410059","紫","0","红","0","黄","0","蓝","0","1"
"2411001","墨丘利财团","0","玛丘利财阀","0","梅科奥尔结社","0","木西拉尔格商社","0","1"
"2411002","驾车游","0","饭团双六","0","冒险者","0","一起！特尔哥尼亚！","0","1"
"2411003","金币","0","宝石","0","玛那","0","索尔","0","1"
"2411004","步美","0","铃莓","0","珠希","0","璃乃","0","1"
"2411005","日程表","0","一键跳过","0","备忘录","0","手帐","0","1"
"2420001","番椒","0","韶果","0","麝香","0","地莓","0","1"
"2420002","气象局","0","税务局","0","警察局","0","银行","0","1"
"2420003","点火","0","开窗","0","关闭阀门","0","撤离到安全地点","0","1"
"2420004","7","0","1","0","3","0","9","0","1"
"2420005","杯垫","0","浅碟","0","杯盖","0","裤裙","0","1"
"2420006","舅舅","0","叔叔","0","哥哥","0","伯伯","0","1"
"2420008","财神","0","四大天王","0","玉帝","0","王母","0","1"
"2420009","WC","0","TW","0","TO","0","WT","0","1"
"2420011","终身保险","0","意外险","0","车险","0","旅行险","0","1"
"2420012","捐赠者","0","受赠者","0","推土机","0","打版师","0","1"
"2420013","哈姆雷特","0","仲夏夜之梦","0","威尼斯商人","0","安徒生童话","0","1"
"2420014","春节","0","元旦","0","春分","0","圣诞夜","0","1"
"2420016","孙悟空","0","贾宝玉","0","林黛玉","0","薛宝钗","0","1"
"2420017","梅雨季","0","桃雨季","0","梨雨季","0","果雨季","0","1"
"2420018","冷害","0","水灾","0","冰灾","0","寒灾","0","1"
"2420019","门童","0","假小子","0","牛仔","0","球童","0","1"
"2420020","人口郊区化","0","人口城市化","0","人口沿海化","0","人口港口化","0","1"
"2420021","苏州","0","南京","0","北京","0","上海","0","1"
"2420023","通货膨胀","0","通货紧缩","0","萧条","0","面额","0","1"
"2420025","国家统一法律职业资格考试","0","宪法考试","0","违法考试","0","忍术考试","0","1"
"2420028","低温","0","高温","0","沙漠","0","干燥","0","1"
"2420029","人口减少的状态","0","低气温的状态","0","面积狭小的状态","0","发生地震的状态","0","1"
"2420030","胆","0","宫","0","商","0","角","0","1"
"2420031","—","0","？","0","！？","0","※","0","1"
"2420032","5m","0","500mm","0","50cm","0","都一样","0","1"
"2420033","熊猫","0","猫","0","狗","0","乌龟","0","1"
"2420035","彩色玻璃","0","墨镜","0","歌剧望远镜","0","胃镜","0","1"
"2420036","漆系节","0","乞巧节","0","女儿节","0","七姐节","0","1"
"2420039","王勃","0","李白","0","李商隐","0","王维","0","1"
"2420040","牛","0","猪","0","鸡","0","羊","0","1"
"2420042","面包","0","饺子","0","面条","0","红烧肉","0","1"
"2420046","煮水饺","0","炸饺子","0","煎饺","0","蒸饺","0","1"
"2420048","柠檬草","0","啤酒杯","0","彩色玻璃","0","红酒杯","0","1"
"2420049","川菜","0","粤菜","0","淮扬菜","0","鲁菜","0","1"
"2420051","猪肉","0","牛肉","0","鸡肉","0","羊肉","0","1"
"2420052","中秋节","0","端午节","0","儿童节","0","春节","0","1"
"2420053","夏","0","冬","0","春","0","秋","0","1"
"2420054","南京","0","合肥","0","常州","0","苏州","0","1"
"2420055","傣族","0","汉族","0","满族","0","布依族","0","1"
"2420056","卡布奇诺","0","美式咖啡","0","拿铁咖啡","0","艺术咖啡","0","1"
"2420057","黄豆","0","奶酪","0","巧克力","0","黑豆","0","1"
"2420058","军舰卷","0","客船卷","0","马车卷","0","气球卷","0","1"
"2420059","绿茶","0","大麦茶","0","红茶","0","黑茶","0","1"
"2420060","Rare","0","Well Done","0","Medium Rare","0","Medium","0","1"
"2420061","奶油","0","棉花糖","0","香肠","0","草莓酱","0","1"
"2421001","Mirage Game","0","Precious Journey","0","Lost Princess","0","Connecting Happy！！","0","1"
"2421002","茜色の寄り道","0","Precious Journey","0","Connecting Happy！！","0","つなぐもの","0","1"
"2421003","5人","0","3人","0","4人","0","2人","0","1"
"2421004","一正","0","正一","0","正彦","0","渔夫杰克","0","1"
"2421005","点心","0","铁","0","木材","0","魔物","0","1"
"2430001","CPU","0","GPS","0","SSD","0","DOS","0","1"
"2430002","鄱阳湖","0","洞庭湖","0","太湖","0","阳澄湖","0","1"
"2430003","1000","0","100","0","10","0","1","0","1"
"2430004","鼠","0","虎","0","兔","0","马","0","1"
"2430005","B5","0","A3","0","A4","0","B4","0","1"
"2430006","受赠者","0","捐赠者","0","推土机","0","打版师","0","1"
"2430007","朋友","0","配偶","0","子女","0","父母","0","1"
"2430008","兰","0","松","0","竹","0","梅","0","1"
"2430009","交强险","0","个人养老金保险","0","家庭伤害险","0","火灾险","0","1"
"2430010","雷雨","0","论语","0","中庸","0","大学","0","1"
"2430011","30岁","0","40岁","0","10岁","0","20岁","0","1"
"2430015","流动资产","0","固定资产","0","行动资产","0","确定资产","0","1"
"2430016","笄礼","0","生日","0","敬老日","0","银婚礼","0","1"
"2430017","庞氏骗局","0","唐氏骗局","0","李氏骗局","0","旁氏骗局","0","1"
"2430018","A3","0","A4","0","B4","0","B5","0","1"
"2430019","交通标志","0","停车标志","0","警戒标志","0","导游标志","0","1"
"2430020","腹带","0","皮带","0","时间带","0","亚寒带","0","1"
"2430021","殿试","0","乡试","0","会试","0","童试","0","1"
"2430022","屈原","0","王维","0","李白","0","杜甫","0","1"
"2430023","九月十日","0","十月九日","0","十一月十一日","0","十二月一日","0","1"
"2430024","2个人","0","1个人","0","3个人","0","0个人","0","1"
"2430025","1个人","0","2个人","0","3个人","0","4个人","0","1"
"2430026","30天","0","21天","0","10天","0","50天","0","1"
"2430027","孙子兵法","0","红楼梦","0","西游记","0","水浒传","0","1"
"2430028","荣归故里","0","入都","0","入高阁","0","回门","0","1"
"2430029","2个人","0","3个人","0","4个人","0","1个人","0","1"
"2430030","西北","0","东北","0","北","0","东","0","1"
"2430031","毕昇","0","张衡","0","孙思邈","0","蔡伦","0","1"
"2430032","太行山","0","泰山","0","华山","0","衡山","0","1"
"2430034","李白","0","杜甫","0","李商隐","0","王维","0","1"
"2430041","面糊","0","投糊","0","轻糊","0","捕糊","0","1"
"2430042","20岁","0","30岁","0","40岁","0","50岁","0","1"
"2430043","猪肉","0","鱼肉","0","牛肉","0","白菜","0","1"
"2430044","牡丹","0","梅花","0","菊花","0","兰花","0","1"
"2430046","诗经","0","楚辞","0","唐诗三百首","0","春秋","0","1"
"2430047","20","0","22","0","18","0","25","0","1"
"2430048","鲨鱼","0","鲸鱼","0","金枪鱼","0","海豚","0","1"
"2430049","菠菜","0","白萝卜","0","豌豆","0","秋葵","0","1"
"2430052","盐水","0","淡水","0","醋","0","泥水","0","1"
"2430053","皮蛋","0","彼得潘","0","皮塔饼","0","批嵌","0","1"
"2430054","豆腐","0","白菜","0","鸡蛋","0","鸭蛋","0","1"
"2430056","米粒","0","白菜","0","豆腐","0","百叶","0","1"
"2430058","周树人","0","李树人","0","王树人","0","赵树人","0","1"
"2430060","糯米","0","黄豆","0","红豆","0","菠菜","0","1"
"2430061","昆曲","0","粤剧","0","越剧","0","京剧","0","1"
"2431001","第一次冒险","0","初出茅庐的冒险者","0","冒险的开始","0","赤裸冒险者","0","1"
"2431002","雪的审美会","0","美的盛宴","0","雪的美之审查","0","美的传道者","0","1"
"2431003","毒瘴的暗棱","0","绿龙的骸岭","0","沧海的孤塔","0","断崖的遗迹","0","1"
"2431004","整理追忆的碎片","0","矛依未的回忆","0","追忆的记忆","0","诺维姆的过去","0","1"
"2431005","私色STORY","0","GREEDY LOVE","0","Seize The Day！","0","フェアリーテイルは夢の中","0","1"
"2510003","forte","0","fine","0","final","0","fox","0","1"
"2510004","低音提琴","0","大提琴","0","小提琴","0","中提琴","0","1"
"2510005","f","0","g","0","d","0","i","0","1"
"2510006","指挥家","0","作曲家","0","年纪最大的人","0","第一小提琴","0","1"
"2510007","暂","0","久别","0","重逢","0","多谢关照","0","1"
"2510008","Character Voice","0","Cuter Voice","0","Commercial Voice","0","Create Voice","0","1"
"2510009","发布游戏","0","必杀游戏","0","开始游戏","0","捆绑游戏","0","1"
"2510010","呆毛","0","大波浪","0","假发","0","小毛","0","1"
"2510012","黑白棋","0","日本将棋","0","西洋棋","0","都一样","0","1"
"2510013","王将","0","飞车","0","角行","0","步兵","0","1"
"2510014","台风","0","强热带风暴","0","热带风暴","0","热带低压","0","1"
"2510015","热带低压","0","热带风暴","0","强热带风暴","0","台风","0","1"
"2510016","波浪","0","风浪","0","涌浪","0","近岸浪","0","1"
"2510018","梭心","0","巴心","0","布心","0","织心","0","1"
"2510019","羊绒衫","0","波西米亚","0","普利米亚","0","克里米亚","0","1"
"2510022","发膜","0","香波","0","护发素","0","沐浴露","0","1"
"2510023","睫毛膏","0","腮红","0","眼线笔","0","假睫毛","0","1"
"2510025","假缝","0","平缝","0","包缝","0","来去缝","0","1"
"2510027","推手","0","成衣","0","定制","0","轮廓","0","1"
"2510028","硬水","0","软水","0","自来水","0","井水","0","1"
"2510029","泽","0","坤","0","坎","0","巽","0","1"
"2510030","骰子","0","扑克","0","麻将牌","0","将棋棋子","0","1"
"2510031","围棋","0","日本将棋","0","麻将","0","五子棋","0","1"
"2510032","汽车保险","0","养老保险","0","失业保险","0","医疗保险","0","1"
"2510033","樱","0","兰","0","竹","0","菊","0","1"
"2510035","微微加热菜刀","0","冰冻菜刀","0","菜刀抹油","0","用生锈菜刀","0","1"
"2510038","板寸","0","斜刘海","0","大波浪","0","波波头","0","1"
"2510039","丹尼尔数","0","伯尼尔数","0","斯特尔数","0","普利兹数","0","1"
"2510040","洗甲水","0","保湿水","0","洗发水","0","除甲素","0","1"
"2510041","唇膏","0","米糕","0","香膏","0","固体膏","0","1"
"2510042","鼻贴","0","粉底","0","散粉","0","眼影","0","1"
"2510043","对子","0","三条","0","同花顺","0","葫芦","0","1"
"2510044","自摸","0","杠","0","碰","0","吃","0","1"
"2510046","8月8日","0","7月7日","0","6月6日","0","5月5日","0","1"
"2510047","C","0","A","0","B","0","D","0","1"
"2510048","大马士革刀","0","剪刀","0","环首刀","0","菜刀","0","1"
"2510050","出租车","0","卡车","0","公交车","0","三轮车","0","1"
"2510051","向日葵","0","柑橘","0","菊花","0","梧桐花","0","1"
"2510053","使用量多少","0","味道强烈程度","0","卡路里高低","0","食材价位高低","0","1"
"2510054","演唱会","0","说书","0","戏曲","0","杂技","0","1"
"2510056","唱片骑师","0","电唱骑师","0","舞蹈骑士","0","打碟骑士","0","1"
"2510057","暗转","0","侧转","0","回转","0","后空转","0","1"
"2510058","铜管乐队","0","大乐队","0","丈乐队","0","泛乐队","0","1"
"2510059","步","0","金","0","银","0","角","0","1"
"2510060","离","0","坎","0","兑","0","艮","0","1"
"2511001","游泳池","0","办公室","0","校医室","0","体育馆","0","1"
"2511002","5.5","0","4.5","0","6.5","0","3.5","0","1"
"2511003","日和莉","0","怜","0","栞","0","咲恋","0","1"
"2511004","会说话的小小千爱瑠","0","无处不在的小小千爱瑠","0","随时都在的小小千爱瑠","0","切噜☆小小千爱瑠","0","1"
"2511005","克蕾琪塔高塔","0","里士满高塔","0","克蕾琪塔高楼","0","克蕾琪塔之塔","0","1"
"2520001","7月2日","0","6月27日","0","7月7日","0","6月22日","0","1"
"2520002","唐刀","0","片刀","0","水果刀","0","文武刀","0","1"
"2520004","猜先","0","抓先","0","绕先","0","放先","0","1"
"2520006","被炉","0","电暖器","0","去暖床","0","电热毯","0","1"
"2520007","tutu裙","0","tata裙","0","tete裙","0","toto裙","0","1"
"2520009","伊势丹钩","0","伊势尼钩","0","伊豆钩","0","袖钩","0","1"
"2520010","铅坠","0","线","0","浮漂","0","针","0","1"
"2520011","素语","0","生语","0","直语","0","静语","0","1"
"2520012","茶杯","0","茶针","0","茶漏","0","茶匙","0","1"
"2520013","流苏","0","流水","0","稻穗","0","胸针","0","1"
"2520015","潮流品牌","0","国际品牌","0","中国潮湿","0","国籍风潮","0","1"
"2520016","套头衫","0","打底裤","0","过膝袜","0","运动短裙","0","1"
"2520018","可乐","0","燕麦片","0","豆浆","0","速溶咖啡","0","1"
"2520020","百褶裙","0","线圈裙","0","雪地裙","0","户外裙","0","1"
"2520022","潜意识广告","0","前导广告","0","静流广告","0","证词广告","0","1"
"2520023","4根","0","5根","0","8根","0","6根","0","1"
"2520024","quintet","0","trio","0","due","0","quartetto","0","1"
"2520025","次女高音","0","次女低音","0","男中音","0","男高音","0","1"
"2520026","多色菱形","0","马德拉斯","0","格子呢","0","方格花布","0","1"
"2520028","坎为水","0","地天泰","0","乾为天","0","坤为地","0","1"
"2520029","R","0","S","0","T","0","U","0","1"
"2520033","围棋","0","麻将","0","花牌","0","日本将棋","0","1"
"2520034","日本","0","中国","0","泰国","0","韩国","0","1"
"2520035","脚底","0","眼皮","0","屁股","0","膝盖","0","1"
"2520037","外郎卖","0","羊羹卖","0","素甘卖","0","求肥卖","0","1"
"2520038","balloon","0","cloud","0","flame","0","cycle","0","1"
"2520039","红桃","0","方块","0","黑桃","0","草花","0","1"
"2520040","紫水晶","0","红宝石","0","绿松石","0","青金石","0","1"
"2520042","阳历","0","地球历","0","阴历","0","御化历","0","1"
"2520043","第1年","0","第11年","0","第21年","0","第31年","0","1"
"2520044","正反针","0","长针","0","细针","0","锁针","0","1"
"2520045","天胡","0","字一色","0","大三元","0","四暗刻","0","1"
"2520047","同花","0","顺子","0","满堂红","0","梭哈","0","1"
"2520048","墨海","0","墨河","0","墨盒","0","墨宝","0","1"
"2520049","香囊","0","口袋","0","小袋","0","大袋","0","1"
"2520050","东北","0","东南","0","西北","0","西南","0","1"
"2520051","力士领","0","拉夫领","0","水手领","0","圆形领","0","1"
"2520052","大地色","0","桃粉色","0","珍珠色","0","马卡龙色","0","1"
"2520054","刮痧","0","刮骨","0","拔火罐","0","针灸","0","1"
"2520055","走珠","0","香贴","0","香页","0","香条","0","1"
"2520056","颈链","0","精链","0","侧链","0","区块链","0","1"
"2520058","26","0","24","0","30","0","20","0","1"
"2520059","quartetto","0","quintet","0","trio","0","due","0","1"
"2520060","节拍器","0","计时仪","0","晴雨表","0","示波器","0","1"
"2520061","飞龙","0","王将","0","角行","0","金将","0","1"
"2521001","黄金无限饭团","0","天露金甘水","0","云海的魔物肉","0","顶级的龙尾关东煮","0","1"
"2521002","鸡蛋","0","饭","0","肉","0","蜜","0","1"
"2521003","瓦锅","0","露营道具","0","没问题，我的朋友1号","0","弓","0","1"
"2521004","龙之卵","0","龙之蛋","0","龙之翼","0","龙之翅","0","1"
"2521005","在帆稀的房间拍照","0","从赌场王那里盗取龙之卵","0","对帆稀恶作剧","0","和嘉夜打扫","0","1"
"2530001","盲打","0","影打","0","敲打","0","速打","0","1"
"2530002","潮池","0","盐池","0","盐点","0","甜点","0","1"
"2530003","威尔士亲王格","0","苏伊士亲王格","0","普鲁士亲王格","0","华莱士亲王格","0","1"
"2530004","龙虾扣","0","海蟹扣","0","南瓜扣","0","麻雀扣","0","1"
"2530005","天元","0","天王","0","天心","0","天命","0","1"
"2530006","素圈戒指","0","半戒指","0","竹轮戒指","0","膏戒指","0","1"
"2530009","鸽血红","0","鹤血红","0","金丝雀血红","0","鹳血红","0","1"
"2530010","前调","0","后调","0","尾调","0","首调","0","1"
"2530012","拖尾","0","甩尾","0","摆尾","0","长尾","0","1"
"2530013","怀石料理","0","漱石料理","0","卵石料理","0","坏石料理","0","1"
"2530014","皮格马利翁效应","0","蔡格尼克记忆效应","0","达宁克鲁格效应","0","巴纳姆效应","0","1"
"2530016","PA值","0","PK值","0","PQ值","0","PS值","0","1"
"2530018","知情同意","0","知情退出","0","知情了解","0","知情客户","0","1"
"2530020","汤花","0","汤草","0","汤茎","0","汤实","0","1"
"2530021","波奈特","0","特兰克","0","汉德尔","0","韦帕","0","1"
"2530022","车","0","士","0","相","0","卒","0","1"
"2530023","361","0","324","0","256","0","289","0","1"
"2530024","48","0","52","0","108","0","72","0","1"
"2530025","11月","0","1月","0","5月","0","9月","0","1"
"2530028","铃舌","0","铃鼻","0","铃眼","0","铃耳","0","1"
"2530030","小寒","0","霜降","0","寒露","0","白露","0","1"
"2530032","10寸","0","3寸","0","0.1寸","0","100寸","0","1"
"2530033","流道","0","打版","0","水口","0","飞边","0","1"
"2530034","榫卯","0","榫木","0","点卯","0","丁卯","0","1"
"2530035","三角形切割","0","圆形切割","0","榄尖形切割","0","椭圆形切割","0","1"
"2530036","绿一色","0","红一色","0","黑一色","0","白一色","0","1"
"2530037","档","0","梁","0","边","0","珠","0","1"
"2530039","钻石","0","绿宝石","0","坦桑石","0","蛋白石","0","1"
"2530041","A","0","K","0","Q","0","J","0","1"
"2530042","蛀牙","0","牙槽浓漏","0","口腔炎","0","牙周炎","0","1"
"2530043","钟杵","0","钟木","0","枕木","0","单捶","0","1"
"2530044","欧阳修","0","米芾","0","黄庭坚","0","苏轼","0","1"
"2530046","能","0","熊","0","罴","0","态","0","1"
"2530047","ppm","0","ppp","0","pmp","0","amp","0","1"
"2530048","晶圆","0","塔尔特","0","华孚","0","格木","0","1"
"2530049","C4","0","C3","0","C2","0","C5","0","1"
"2530050","88","0","66","0","77","0","99","0","1"
"2530052","52","0","36","0","56","0","88","0","1"
"2530053","男中音","0","重低音","0","男中高音","0","女低音","0","1"
"2530054","二胡","0","琵琶","0","古筝","0","马头琴","0","1"
"2530056","大衣","0","袜子","0","衬衫","0","打底裤","0","1"
"2530058","嵇康","0","李白","0","李世民","0","俞伯牙","0","1"
"2530059","恺撒密码","0","亚历山大密码","0","卡尔密码","0","金合欢密码","0","1"
"2530060","丝绒","0","鼠绒","0","橄榄绒","0","艾绒","0","1"
"2530061","登山鞋","0","牛津鞋","0","德比鞋","0","孟克鞋","0","1"
"2531001","海将海马指挥官","0","海龙","0","海蛞蝓","0","灵魂角鹿","0","1"
"2531002","亡灵铠甲","0","亡灵骑士","0","亡灵武士","0","亡灵将军","0","1"
"2531003","敏捷鼠妖","0","霸王花曼德拉草","0","雷云长老","0","钻地鼠","0","1"
"2531004","暴击","0","理论","0","魔法缎带","0","神秘","0","1"
"2531005","马克杯","0","化妆包","0","手机绳","0","亚克力立牌","0","1"
"2610002","打球","0","投球","0","踢球","0","掷球","0","1"
"2610003","板球","0","芬兰棒球","0","回力球","0","跨河撑杆跳","0","1"
"2610004","球童","0","门童","0","球人","0","孩童","0","1"
"2610005","进攻方","0","防守方","0","裁判","0","教练","0","1"
"2610007","顿口","0","没口","0","空军","0","打窝","0","1"
"2610008","空军","0","没口","0","顿口","0","打窝","0","1"
"2610009","鸽子","0","燕子","0","乌鸦","0","麻雀","0","1"
"2610010","主场","0","客场","0","本场","0","回场","0","1"
"2610012","3","0","5","0","7","0","10","0","1"
"2610013","军配团扇","0","蒲扇","0","梆子","0","笛子","0","1"
"2610015","11人","0","9人","0","7人","0","3人","0","1"
"2610016","出局","0","击中","0","出拳","0","宾果","0","1"
"2610017","截击","0","横击","0","面击","0","落击","0","1"
"2610018","5人","0","11人","0","9人","0","3人","0","1"
"2610019","暂停","0","中止","0","中场休息","0","小憩","0","1"
"2610021","足球","0","美式足球","0","排球","0","棒球","0","1"
"2610023","冰壶","0","划船","0","冰球","0","雪橇","0","1"
"2610025","美式足球","0","网球","0","足球","0","篮球","0","1"
"2610027","单杠","0","秋千","0","跷跷板","0","攀登架","0","1"
"2610029","现挂","0","双摇","0","编花","0","双编","0","1"
"2610030","柔道","0","相扑","0","拳击","0","举重","0","1"
"2610032","漏球","0","桥球","0","坝球","0","建球","0","1"
"2610033","输掉比赛","0","参加比赛","0","两者实力接近","0","相扑火锅很好吃","0","1"
"2610034","棒球","0","排球","0","足球","0","篮球","0","1"
