bc2e6dddef4fcf7739bfc0940162b503143a535b6aeedfe35a6370fa79bfec08,f0dbb269b8a497a94e166a6779bce8100defd78852e7df74a93bd80b2bf4d7d5,162751fa566222a477831c023d18bfff025c8420d34dbf1628cdb2071dd34449,6153a8aff8d754dd8ce9237793d79d0dd9a97d331a1e5924ff7cf2dbd709e761,081829d577eb976ca897885bdd458244bcfe4c3a9d026140ed04562d8fb7cb78,f86238af45a992aad5dad20c77ae30bd448fdbbae91a9425fe4a631bf7171bb3,93e79ecc5be4168c48e1c62b2dd65ae73b2c9ffe8b9e23fc0be2552608b18f4e
"345","183","106801","3","0","2024/03/02 11:00:00","2024/03/05 17:59:59"
"346","183","180201","3","0","2024/03/02 11:00:00","2024/03/05 17:59:59"
"347","183","180501","3","0","2024/03/02 11:00:00","2024/03/05 17:59:59"
"348","183","180401","3","0","2024/03/02 11:00:00","2024/03/05 17:59:59"
"349","183","107001","3","0","2024/03/02 11:00:00","2024/03/05 17:59:59"
"350","183","106101","3","0","2024/03/02 11:00:00","2024/03/05 17:59:59"
"351","183","107101","3","0","2024/03/02 11:00:00","2024/03/05 17:59:59"
"352","184","121301","3","1073","2024/03/03 11:00:00","2024/03/11 10:59:59"
"353","185","107801","3","0","2024/03/08 11:00:00","2024/03/11 10:59:59"
"354","185","107501","3","0","2024/03/08 11:00:00","2024/03/11 10:59:59"
"355","186","115901","3","0","2024/03/11 11:00:00","2024/03/15 10:59:59"
"356","186","116001","3","0","2024/03/11 11:00:00","2024/03/15 10:59:59"
"357","187","121401","3","1074","2024/03/15 11:00:00","2024/03/24 10:59:59"
"358","188","117201","3","0","2024/03/24 11:00:00","2024/03/28 10:59:59"
"359","189","109101","3","0","2024/03/26 11:00:00","2024/03/29 10:59:59"
"360","190","180401","3","1075","2024/03/29 11:00:00","2024/04/01 17:59:59"
"361","190","180201","3","1075","2024/03/29 11:00:00","2024/04/01 17:59:59"
"362","190","118101","3","0","2024/03/29 11:00:00","2024/04/01 17:59:59"
"363","190","180801","3","0","2024/03/29 11:00:00","2024/04/01 17:59:59"
"364","190","106701","3","0","2024/03/29 11:00:00","2024/04/01 17:59:59"
"365","190","180701","3","0","2024/03/29 11:00:00","2024/04/01 17:59:59"
"366","190","180301","3","0","2024/03/29 11:00:00","2024/04/01 17:59:59"
"367","190","180601","3","0","2024/03/29 11:00:00","2024/04/01 17:59:59"
"368","190","180101","3","0","2024/03/29 11:00:00","2024/04/01 17:59:59"
"369","190","106801","3","0","2024/03/29 11:00:00","2024/04/01 17:59:59"
"370","190","180501","3","0","2024/03/29 11:00:00","2024/04/01 17:59:59"
"371","190","107001","3","0","2024/03/29 11:00:00","2024/04/01 17:59:59"
"372","190","106101","3","0","2024/03/29 11:00:00","2024/04/01 17:59:59"
"373","190","107101","3","0","2024/03/29 11:00:00","2024/04/01 17:59:59"
"374","191","121501","3","1076","2024/04/01 11:00:00","2024/04/11 10:59:59"
"375","192","116201","3","0","2024/04/11 11:00:00","2024/04/15 08:59:59"
"376","192","116301","3","0","2024/04/11 11:00:00","2024/04/15 08:59:59"
"377","193","121601","3","1077","2024/04/15 09:00:00","2024/04/22 10:59:59"
"378","194","118001","3","0","2024/04/22 11:00:00","2024/05/03 10:59:59"
"379","195","180901","3","1078","2024/04/17 11:00:00","2024/04/20 17:59:59"
"380","195","118101","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"381","195","180801","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"382","195","106701","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"383","195","180701","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"384","195","180301","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"385","195","180601","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"386","195","180101","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"387","195","106801","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"388","195","180201","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"389","195","180501","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"390","195","180401","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"391","195","107001","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"392","195","106101","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"393","195","107101","3","0","2024/04/17 11:00:00","2024/04/20 17:59:59"
"394","196","122001","3","1079","2024/05/03 11:00:00","2024/05/11 10:59:59"
"395","197","116501","3","0","2024/05/11 11:00:00","2024/05/15 10:59:59"
"396","197","116601","3","0","2024/05/11 11:00:00","2024/05/15 10:59:59"
"397","198","121901","3","1080","2024/05/15 11:00:00","2024/05/24 10:59:59"
"398","199","117701","3","0","2024/05/24 11:00:00","2024/05/28 10:59:59"
"399","200","106101","3","1081","2024/05/28 11:00:00","2024/05/31 17:59:59"
"400","200","107001","3","1081","2024/05/28 11:00:00","2024/05/31 17:59:59"
"401","200","180901","3","0","2024/05/28 11:00:00","2024/05/31 17:59:59"
"402","200","118101","3","0","2024/05/28 11:00:00","2024/05/31 17:59:59"
"403","200","180801","3","0","2024/05/28 11:00:00","2024/05/31 17:59:59"
"404","200","106701","3","0","2024/05/28 11:00:00","2024/05/31 17:59:59"
"405","200","180701","3","0","2024/05/28 11:00:00","2024/05/31 17:59:59"
"406","200","180301","3","0","2024/05/28 11:00:00","2024/05/31 17:59:59"
"407","200","180601","3","0","2024/05/28 11:00:00","2024/05/31 17:59:59"
"408","200","180101","3","0","2024/05/28 11:00:00","2024/05/31 17:59:59"
"409","200","106801","3","0","2024/05/28 11:00:00","2024/05/31 17:59:59"
"410","200","180201","3","0","2024/05/28 11:00:00","2024/05/31 17:59:59"
"411","200","180501","3","0","2024/05/28 11:00:00","2024/05/31 17:59:59"
"412","200","180401","3","0","2024/05/28 11:00:00","2024/05/31 17:59:59"
"413","200","107101","3","0","2024/05/28 11:00:00","2024/05/31 17:59:59"
"414","201","122201","3","1082","2024/05/31 11:00:00","2024/06/09 10:59:59"
"415","202","116701","3","0","2024/06/09 11:00:00","2024/06/14 10:59:59"
"416","202","116901","3","0","2024/06/09 11:00:00","2024/06/14 10:59:59"
"417","203","122301","3","1083","2024/06/14 11:00:00","2024/06/24 10:59:59"
"418","204","119901","3","0","2024/06/24 11:00:00","2024/06/28 10:59:59"
"419","205","122501","3","1084","2024/06/28 11:00:00","2024/07/08 10:59:59"
"420","206","117001","3","0","2024/07/08 11:00:00","2024/07/11 10:59:59"
"421","207","120701","3","0","2024/07/11 11:00:00","2024/07/15 10:59:59"
"422","207","120901","3","0","2024/07/11 11:00:00","2024/07/15 09:59:59"
"423","208","122601","3","1085","2024/07/15 10:00:00","2024/07/25 10:59:59"
"424","209","107901","3","0","2024/07/25 11:00:00","2024/07/28 10:59:59"
"425","209","107701","3","0","2024/07/25 11:00:00","2024/07/28 10:59:59"
"426","210","110301","3","0","2024/07/28 11:00:00","2024/07/31 10:59:59"
"427","210","110001","3","0","2024/07/28 11:00:00","2024/07/31 10:59:59"
"428","211","122901","3","1086","2024/07/31 11:00:00","2024/08/09 10:59:59"
"429","212","117201","3","0","2024/08/09 11:00:00","2024/08/12 10:59:59"
"430","213","121001","3","0","2024/08/12 11:00:00","2024/08/15 10:59:59"
"431","213","121101","3","0","2024/08/12 11:00:00","2024/08/15 10:59:59"
"432","214","122701","3","1087","2024/08/15 11:00:00","2024/08/23 10:59:59"
"433","215","113101","3","0","2024/08/23 11:00:00","2024/08/26 10:59:59"
"434","215","113401","3","0","2024/08/23 11:00:00","2024/08/26 10:59:59"
"435","216","110601","3","0","2024/08/26 11:00:00","2024/08/30 10:59:59"
"436","216","110401","3","0","2024/08/26 11:00:00","2024/08/30 10:59:59"
"437","217","123001","3","1088","2024/08/30 11:00:00","2024/09/03 17:59:59"
"438","217","180901","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"439","217","118101","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"440","217","180801","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"441","217","106701","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"442","217","180701","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"443","217","180301","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"444","217","180601","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"445","217","180101","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"446","217","106801","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"447","217","180201","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"448","217","180501","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"449","217","180401","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"450","217","107001","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"451","217","106101","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"452","217","107101","3","0","2024/08/30 11:00:00","2024/09/03 17:59:59"
"453","218","123101","3","1089","2024/09/03 18:00:00","2024/09/12 10:59:59"
"454","219","118001","3","0","2024/09/12 11:00:00","2024/09/14 10:59:59"
"455","220","123201","3","1090","2024/09/14 11:00:00","2024/09/22 10:59:59"
"456","221","123301","3","1091","2024/09/22 11:00:00","2024/09/30 10:59:59"
"457","222","123601","3","1092","2024/09/30 11:00:00","2024/10/11 10:59:59"
"458","223","117701","3","0","2024/10/11 11:00:00","2024/10/15 10:59:59"
"459","224","123701","3","1093","2024/10/15 11:00:00","2024/10/25 10:59:59"
"460","225","108101","3","0","2024/10/25 11:00:00","2024/10/28 10:59:59"
"461","225","108301","3","0","2024/10/25 11:00:00","2024/10/28 10:59:59"
"462","226","111101","3","0","2024/10/28 11:00:00","2024/10/31 10:59:59"
"463","226","113901","3","0","2024/10/28 11:00:00","2024/10/31 10:59:59"
"464","227","123801","3","1094","2024/10/31 11:00:00","2024/11/08 10:59:59"
"465","228","121501","3","0","2024/11/08 11:00:00","2024/11/11 10:59:59"
"466","229","107801","3","0","2024/11/11 11:00:00","2024/11/15 10:59:59"
"467","229","107501","3","0","2024/11/11 11:00:00","2024/11/15 10:59:59"
"468","230","123901","3","1095","2024/11/15 11:00:00","2024/11/24 10:59:59"
"469","231","180601","3","1096","2024/11/24 11:00:00","2024/11/27 10:59:59"
"470","231","180101","3","1096","2024/11/24 11:00:00","2024/11/27 10:59:59"
"471","231","123001","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"472","231","180901","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"473","231","118101","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"474","231","180801","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"475","231","106701","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"476","231","180701","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"477","231","180301","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"478","231","106801","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"479","231","180201","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"480","231","180501","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"481","231","180401","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"482","231","107001","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"483","231","106101","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"484","231","107101","3","0","2024/11/24 11:00:00","2024/11/27 10:59:59"
"485","232","108401","3","0","2024/11/27 11:00:00","2024/11/29 10:59:59"
"486","232","108601","3","0","2024/11/27 11:00:00","2024/11/29 10:59:59"
"487","233","124001","3","1097","2024/11/29 11:00:00","2024/12/09 10:59:59"
"488","234","119901","3","0","2024/12/09 11:00:00","2024/12/16 10:59:59"
"489","235","111501","3","0","2024/12/16 11:00:00","2024/12/23 10:59:59"
"490","235","114401","3","0","2024/12/16 11:00:00","2024/12/23 10:59:59"
"491","236","124201","3","1098","2024/12/23 11:00:00","2024/12/31 10:59:59"
"492","237","181001","3","1099","2024/12/31 11:00:00","2025/01/03 17:59:59"
"493","237","123001","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"494","237","180901","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"495","237","118101","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"496","237","180801","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"497","237","106701","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"498","237","180701","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"499","237","180301","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"500","237","180601","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"501","237","180101","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"502","237","106801","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"503","237","180201","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"504","237","180501","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"505","237","180401","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"506","237","107001","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"507","237","106101","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"508","237","107101","3","0","2024/12/31 11:00:00","2025/01/03 17:59:59"
"509","238","124601","3","1100","2025/01/03 18:00:00","2025/01/10 10:59:59"
"510","239","120701","3","0","2025/01/10 11:00:00","2025/01/15 10:59:59"
"511","239","120901","3","0","2025/01/10 11:00:00","2025/01/15 10:59:59"
"512","240","124501","3","1101","2025/01/15 11:00:00","2025/01/27 10:59:59"
"513","241","112001","3","0","2025/01/15 11:00:00","2025/01/22 23:59:59"
"514","241","111801","3","0","2025/01/15 11:00:00","2025/01/22 23:59:59"
"515","241","111901","3","0","2025/01/15 11:00:00","2025/01/22 23:59:59"
"516","241","115001","3","0","2025/01/15 11:00:00","2025/01/22 23:59:59"
"517","241","108801","3","0","2025/01/15 11:00:00","2025/01/22 23:59:59"
"518","241","108701","3","0","2025/01/15 11:00:00","2025/01/22 23:59:59"
"519","242","124801","3","1102","2025/01/27 11:00:00","2025/02/07 10:59:59"
"520","243","116401","3","0","2025/02/07 11:00:00","2025/02/10 10:59:59"
"521","243","121301","3","0","2025/02/07 11:00:00","2025/02/10 10:59:59"
"522","243","121401","3","0","2025/02/07 11:00:00","2025/02/10 10:59:59"
"523","243","121601","3","0","2025/02/07 11:00:00","2025/02/10 10:59:59"
"524","243","122001","3","0","2025/02/07 11:00:00","2025/02/10 10:59:59"
"525","243","121901","3","0","2025/02/07 11:00:00","2025/02/10 10:59:59"
"526","243","122201","3","0","2025/02/07 11:00:00","2025/02/10 10:59:59"
"527","243","122301","3","0","2025/02/07 11:00:00","2025/02/10 10:59:59"
"528","244","122601","3","0","2025/02/10 11:00:00","2025/02/13 10:59:59"
"529","244","122701","3","0","2025/02/10 11:00:00","2025/02/13 10:59:59"
"530","244","123101","3","0","2025/02/10 11:00:00","2025/02/13 10:59:59"
"531","244","123201","3","0","2025/02/10 11:00:00","2025/02/13 10:59:59"
"532","244","123701","3","0","2025/02/10 11:00:00","2025/02/13 10:59:59"
"533","244","123901","3","0","2025/02/10 11:00:00","2025/02/13 10:59:59"
"534","244","124201","3","0","2025/02/10 11:00:00","2025/02/13 10:59:59"
"535","245","125001","3","1103","2025/02/13 11:00:00","2025/02/22 10:59:59"
"536","246","121001","3","0","2025/02/13 11:00:00","2025/02/20 10:59:59"
"537","246","121101","3","0","2025/02/13 11:00:00","2025/02/20 10:59:59"
"538","246","115501","3","0","2025/02/13 11:00:00","2025/02/20 10:59:59"
"539","246","109101","3","0","2025/02/13 11:00:00","2025/02/20 10:59:59"
"540","247","122501","3","0","2025/02/22 11:00:00","2025/02/26 10:59:59"
"541","248","118201","3","1104","2025/02/26 11:00:00","2025/03/01 17:59:59"
"542","248","181001","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"543","248","123001","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"544","248","180901","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"545","248","118101","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"546","248","180801","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"547","248","106701","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"548","248","180701","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"549","248","180301","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"550","248","180601","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"551","248","180101","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"552","248","106801","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"553","248","180201","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"554","248","180501","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"555","248","180401","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"556","248","107001","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"557","248","106101","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"558","248","107101","3","0","2025/02/26 11:00:00","2025/03/01 17:59:59"
"559","249","125101","3","1105","2025/03/01 18:00:00","2025/03/09 10:59:59"
"560","250","125201","3","1106","2025/03/09 11:00:00","2025/03/17 10:59:59"
"561","251","120001","3","1107","2025/03/17 11:00:00","2025/03/27 10:59:59"
"562","252","122901","3","0","2025/03/27 11:00:00","2025/03/31 10:59:59"
"563","253","125301","3","1108","2025/03/31 11:00:00","2025/04/15 10:59:59"
"564","254","121501","3","0","2025/03/31 11:00:00","2025/04/03 10:59:59"
"566","256","125801","3","1110","2025/03/31 11:00:00","2025/04/10 10:59:59"
"567","257","123301","3","0","2025/04/10 11:00:00","2025/04/15 10:59:59"
"568","258","125501","3","1111","2025/04/15 11:00:00","2025/04/25 10:59:59"
"569","259","123601","3","0","2025/04/15 11:00:00","2025/04/20 10:59:59"
"571","261","180301","3","1113","2025/04/25 11:00:00","2025/04/30 10:59:59"
"572","261","118201","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"573","261","181001","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"574","261","123001","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"575","261","180901","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"576","261","118101","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"577","261","180801","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"578","261","106701","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"579","261","180701","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"580","261","180601","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"581","261","180101","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"582","261","106801","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"583","261","180201","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"584","261","180501","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"585","261","180401","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"586","261","107001","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"587","261","106101","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"588","261","107101","3","0","2025/04/25 11:00:00","2025/04/30 10:59:59"
"589","262","123801","3","0","2025/04/20 11:00:00","2025/04/24 10:59:59"
"590","263","126201","3","1114","2025/04/30 11:00:00","2025/05/15 10:59:59"
"591","264","124001","3","0","2025/04/30 11:00:00","2025/05/06 10:59:59"
"593","266","124601","3","0","2025/05/06 11:00:00","2025/05/13 10:59:59"
"594","266","124501","3","0","2025/05/06 11:00:00","2025/05/13 10:59:59"
"595","267","126401","3","1116","2025/05/15 11:00:00","2025/05/18 17:59:59"
"596","267","118201","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"597","267","181001","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"598","267","123001","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"599","267","180901","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"600","267","118101","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"601","267","180801","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"602","267","106701","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"603","267","180701","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"604","267","180301","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"605","267","180601","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"606","267","180101","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"607","267","106801","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"608","267","180201","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"609","267","180501","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"610","267","180401","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"611","267","107001","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"612","267","106101","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"613","267","107101","3","0","2025/05/15 11:00:00","2025/05/18 17:59:59"
"614","268","126601","3","1117","2025/05/18 18:00:00","2025/05/30 10:59:59"
"615","269","122501","3","0","2025/05/18 18:00:00","2025/05/23 10:59:59"
"617","271","107501","3","0","2025/05/23 11:00:00","2025/05/29 10:59:59"
"618","271","107801","3","0","2025/05/23 11:00:00","2025/05/29 10:59:59"
"619","271","110301","3","0","2025/05/23 11:00:00","2025/05/29 10:59:59"
"620","271","110001","3","0","2025/05/23 11:00:00","2025/05/29 10:59:59"
"621","272","126901","3","1119","2025/05/30 11:00:00","2025/06/08 10:59:59"
"622","273","122901","3","0","2025/06/08 11:00:00","2025/06/11 10:59:59"
"623","274","124801","3","0","2025/06/11 11:00:00","2025/06/14 10:59:59"
"624","274","125001","3","0","2025/06/11 11:00:00","2025/06/14 10:59:59"
"625","275","127101","3","1120","2025/06/14 11:00:00","2025/06/21 10:59:59"
"626","276","107701","3","0","2025/06/21 11:00:00","2025/06/25 10:59:59"
"627","276","107901","3","0","2025/06/21 11:00:00","2025/06/25 10:59:59"
"628","276","110601","3","0","2025/06/21 11:00:00","2025/06/25 10:59:59"
"629","276","110401","3","0","2025/06/21 11:00:00","2025/06/25 10:59:59"
"630","277","117201","3","0","2025/06/25 11:00:00","2025/06/30 10:59:59"
"631","277","117001","3","0","2025/06/25 11:00:00","2025/06/30 10:59:59"
"632","277","113101","3","0","2025/06/25 11:00:00","2025/06/30 10:59:59"
"633","277","113401","3","0","2025/06/25 11:00:00","2025/06/30 10:59:59"
"634","278","126501","3","1121","2025/06/30 11:00:00","2025/07/03 17:59:59"
"635","278","126401","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"636","278","118201","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"637","278","181001","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"638","278","123001","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"639","278","180901","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"640","278","118101","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"641","278","180801","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"642","278","106701","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"643","278","180701","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"644","278","180301","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"645","278","180601","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"646","278","180101","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"647","278","106801","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"648","278","180201","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"649","278","180501","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"650","278","180401","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"651","278","107001","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"652","278","106101","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"653","278","107101","3","0","2025/06/30 11:00:00","2025/07/03 17:59:59"
"654","279","127201","3","1122","2025/07/03 18:00:00","2025/07/15 10:59:59"
"655","280","118001","3","0","2025/07/03 18:00:00","2025/07/06 10:59:59"
"656","280","123301","3","0","2025/07/03 18:00:00","2025/07/06 10:59:59"
"658","282","120001","3","0","2025/07/06 11:00:00","2025/07/11 10:59:59"
"659","283","127501","3","1124","2025/07/15 11:00:00","2025/07/30 10:59:59"
"660","284","123601","3","0","2025/07/15 11:00:00","2025/07/22 10:59:59"
"662","286","108101","3","0","2025/07/22 11:00:00","2025/07/25 10:59:59"
"663","286","108301","3","0","2025/07/22 11:00:00","2025/07/25 10:59:59"
"664","286","111101","3","0","2025/07/22 11:00:00","2025/07/25 10:59:59"
"665","286","113901","3","0","2025/07/22 11:00:00","2025/07/25 10:59:59"
"666","286","117701","3","0","2025/07/22 11:00:00","2025/07/25 10:59:59"
"667","287","125301","3","0","2025/07/25 11:00:00","2025/07/30 10:59:59"
"668","288","126001","3","1126","2025/07/30 11:00:00","2025/08/11 10:59:59"
"669","289","123801","3","0","2025/07/30 11:00:00","2025/08/04 10:59:59"
"671","291","180501","3","1128","2025/08/11 11:00:00","2025/08/14 10:59:59"
"672","291","126501","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"673","291","126401","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"674","291","118201","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"675","291","181001","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"676","291","123001","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"677","291","180901","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"678","291","118101","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"679","291","180801","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"680","291","106701","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"681","291","180701","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"682","291","180301","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"683","291","180601","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"684","291","180101","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"685","291","106801","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"686","291","180201","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"687","291","180401","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"688","291","107001","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"689","291","106101","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"690","291","107101","3","0","2025/08/11 11:00:00","2025/08/14 10:59:59"
"691","292","125501","3","0","2025/08/04 11:00:00","2025/08/07 10:59:59"
"692","292","125601","3","0","2025/08/04 11:00:00","2025/08/07 10:59:59"
"693","293","127901","3","1129","2025/08/14 11:00:00","2025/08/29 10:59:59"
"694","294","124001","3","0","2025/08/14 11:00:00","2025/08/18 10:59:59"
"696","296","108401","3","0","2025/08/20 11:00:00","2025/08/25 10:59:59"
"697","296","108601","3","0","2025/08/20 11:00:00","2025/08/25 10:59:59"
"698","296","111501","3","0","2025/08/20 11:00:00","2025/08/25 10:59:59"
"699","296","114401","3","0","2025/08/20 11:00:00","2025/08/25 10:59:59"
"700","296","119901","3","0","2025/08/20 11:00:00","2025/08/25 10:59:59"
"701","297","126201","3","0","2025/08/25 11:00:00","2025/08/29 10:59:59"
