272f437979248026111a9951271bef7fd69042f723ca6d501f19a8cfb077d250,d62ada4a72477a59ce58563dd0c32d4e12d0c9c71fe12f3e6fd3ee6cd56eb59c,a061310ddf26eb6c66247e5bc7b1be1ce4c2283cd80c2efd8ec1917217996d82,c6a3ab643bbf102a6381648fd59feef391ea526b05950866f91d3f9a2af69c1c,ff703de46e26655b5a1fd85f85255b0a64edcbda3ee6de412a2215b79932ed2b,c6c28a2822948df2afe07070fe37cd1e6199de0922de05d405f8e983721adb15,ed9be655c12b95e45cc2add8c87342b3c4ece8d4107dcdb6ed714b5e8e3c0584,98c015411862312a51de2b45803171c37e9e1e88468ff29ee23e18e7a0efd7bc,89ffad42deab10ab742d5672204274fd407eeec3958271e3cbb99ffb915d0ad8,2bfa207f83ea49376376193467dcfd0b9aa37512dcaaa3f296cca138e5f9fe9b,ee2d248dba8fa7235b05e1dbefd73469ca260ed49cebdb21edfca20043f00ddc,0f2cfbfa9e19e55b1b4e3af733337e514b8c9779ca1c86663465db2416289409,926870ee6aab142ab1bcfbc56275217d0aef608b468fb4b702c9e0131c5f3995
"13100101","1","3","1001","0","0","0","7","0","7","0","vo_minigame_1012_gamestart_100","자, 공부 시작한다"
"13100102","1","3","1001","0","0","0","1","0","1","0","vo_minigame_1012_gamestart_101","좋아, 공부한 성과를 봐 줄게!"
"13100103","1","3","1001","0","0","0","1","1.82","7","0","vo_minigame_1012_gamestart_102","그럼 시험 칠게. 자, 교과서 집어넣어!"
"13100201","1","3","1002","-1","3","0","8","0.01","8","4","vo_minigame_1012_gamestart_103","의욕이 넘치잖아!"
"13100202","1","3","1002","-1","3","0","1","0","1","0","vo_minigame_1012_gamestart_104","좋아, 그럼 한 번 더 하는 거야!"
"13100301","1","3","1003","1","1","0","0","0","0","0","vo_minigame_1012_gamestart_105","평범한 난이도야!"
"13100302","1","3","1003","1","1","0","7","0","7","0","vo_minigame_1012_gamestart_106","우선 기본부터네!"
"13100303","1","3","1003","2","2","0","10","0","10","0","vo_minigame_1012_gamestart_107","어려운 문제에 도전하는구나!"
"13100304","1","3","1003","2","2","0","1","0.67","8","0","vo_minigame_1012_gamestart_108","좋아, 너라면 할 수 있어!"
"13100305","1","3","1003","3","3","0","5","0","5","0","vo_minigame_1012_gamestart_109","나도 고전하는 어려운 문제들이야…!"
"13100306","1","3","1003","3","3","0","2","0","2","0","vo_minigame_1012_gamestart_110","엄청 어렵지만 힘내!"
"13100401","1","3","1004","0","0","0","7","0","7","0","vo_minigame_1012_gamestart_111","쇠뿔도 단김에 빼라,\n…잖아♪"
"13100402","1","3","1004","0","0","0","1","0","1","0","vo_minigame_1012_gamestart_112","좋아, 한 번 더 하는 거야!"
"13100501","1","3","1005","0","0","0","9","0","9","0","vo_minigame_1012_gamestart_113","스즈나도 제대로 공부하는 것 같네~"
"13100502","1","3","1005","0","0","0","3","0","3","0","vo_minigame_1012_gamestart_114","네가 스즈나의\n선생님? …흐~응"
"13110101","1","3","1101","0","0","0","1","0","1","0","vo_minigame_1012_start_100","문제!"
"13110102","1","3","1101","0","0","0","1","0","1","0","vo_minigame_1012_start_101","간다!"
"13110103","1","3","1101","0","0","0","7","0","7","0","vo_minigame_1012_start_102","풀 수 있을까?"
"13110201","1","3","1102","0","0","0","2","0","2","0","vo_minigame_1012_start_103","다음엔 할 수 있어!"
"13110202","1","3","1102","0","0","0","1","0","1","0","vo_minigame_1012_start_104","포기하지 마!"
"13110203","1","3","1102","0","0","0","1","0","1","0","vo_minigame_1012_start_105","만회하는 거야!"
"13110301","1","3","1103","4","2","0","1","0","1","0","vo_minigame_1012_start_106","자, 다음이야!"
"13110302","1","3","1103","4","2","0","1","0","1","0","vo_minigame_1012_start_107","진정해!"
"13110303","1","3","1103","4","2","0","7","0","7","0","vo_minigame_1012_start_108","이건 풀 수 있어?"
"13110304","1","3","1103","7","5","0","2","0","2","0","vo_minigame_1012_start_109","아직 긴장 풀지 마!"
"13110305","1","3","1103","7","5","0","1","0","1","0","vo_minigame_1012_start_110","자, 다음 간다!"
"13110306","1","3","1103","7","5","0","8","0","8","0","vo_minigame_1012_start_111","아직 계속돼!"
"13110307","1","3","1103","10","8","0","2","0","2","0","vo_minigame_1012_start_112","마지막까지 집중해!"
"13110308","1","1","1103","10","8","0","8","0","8","0","vo_minigame_1012_start_113","라스트 스퍼트!"
"13110309","1","1","1103","10","8","0","1","0","1","0","vo_minigame_1012_start_114","끝까지 해내!"
"13110401","1","3","1104","2","2","0","2","0","2","0","vo_minigame_1012_start_115","적당히 고르지 마!"
"13110402","1","3","1104","2","2","0","7","0","7","0","vo_minigame_1012_start_116","정답은 어떤 걸까?"
"13110403","1","3","1104","2","2","0","1","0","1","0","vo_minigame_1012_start_117","정답은 하나야!"
"13110404","1","3","1104","1","1","0","3","0","3","0","vo_minigame_1012_start_118","어느 쪽일까?"
"13110405","1","3","1104","1","1","0","2","0","2","0","vo_minigame_1012_start_119","헷갈릴 때는 운에 맡겨!"
"13110406","1","3","1104","1","1","0","5","0","5","0","vo_minigame_1012_start_120","O? 아니면 X?"
"13110407","1","3","1104","3","3","0","1","0","1","0","vo_minigame_1012_start_121","여러 개 골라"
"13110408","1","3","1104","3","3","0","0","0","0","0","vo_minigame_1012_start_122","정답은 여러 개야!"
"13110409","1","3","1104","3","3","0","3","0","3","0","vo_minigame_1012_start_123","정답이 몇 개 있을까?"
"13110501","1","3","1105","0","0","0","1","0","1","0","vo_minigame_1012_start_127","이건 예전에 맞혔네"
"13110502","1","3","1105","0","0","0","10","0","10","0","vo_minigame_1012_start_128","본 적 있는 문제네"
"13110503","1","3","1105","0","0","0","8","0","8","0","vo_minigame_1012_start_129","전에 정답을 맞혔어"
"13110601","1","3","1106","0","0","0","3","0","3","0","vo_minigame_1012_start_124","이건 풀 수 있어?"
"13110602","1","3","1106","0","0","0","3","0","3","0","vo_minigame_1012_start_125","이거 아직 정답 아니야"
"13110603","1","3","1106","0","0","0","1","0","1","0","vo_minigame_1012_start_126","노려라, 첫 정답!"
"13110701","1","3","1107","0","0","0","8","0","8","0","vo_minigame_1012_start_130","여기까지 퍼펙트야!"
"13110702","1","3","1107","0","0","0","7","0","7","0","vo_minigame_1012_start_131","마지막 완벽하게 끝내!"
"13110801","1","3","1108","0","0","0","3","0","3","0","vo_minigame_1012_start_132","다음에 틀리면…"
"13110802","1","3","1108","0","0","0","2","0","2","0","vo_minigame_1012_start_133","마지막 정도는 맞혀!"
"13120101","1","3","1201","0","0","0","1","0","1","0","vo_minigame_1012_correct_100","정답이야!"
"13120102","1","3","1201","0","0","0","7","0","7","0","vo_minigame_1012_correct_101","꽤 하네!"
"13120103","1","3","1201","0","0","0","8","0","8","0","vo_minigame_1012_correct_102","잘하잖아!"
"13120104","1","3","1201","0","0","0","1","0","1","0","vo_minigame_1012_correct_103","그거야!"
"13120105","1","3","1201","0","0","0","1","0","1","0","vo_minigame_1012_correct_104","잘했어!"
"13120106","1","3","1201","0","0","0","8","0","8","0","vo_minigame_1012_correct_105","나이스!"
"13120107","1","3","1201","0","0","0","7","0","7","0","vo_minigame_1012_correct_106","완벽해!"
"13120201","1","3","1202","3000","0","0","5","0.01","5","8","vo_minigame_1012_correct_110","빨라!"
"13120202","1","3","1202","3000","0","0","5","0","5","0","vo_minigame_1012_correct_111","대박!"
"13120203","1","3","1202","6000","3001","0","7","0","7","0","vo_minigame_1012_correct_112","좋은 템포야!"
"13120204","1","3","1202","6000","3001","0","1","0","1","0","vo_minigame_1012_correct_113","빠르네!"
"13120205","1","3","1202","6000","3001","0","8","0","8","0","vo_minigame_1012_correct_114","대단해!"
"13120206","1","3","1202","-1","13333","0","1","0","1","0","vo_minigame_1012_correct_116","조금 헷갈려?"
"13120301","1","3","1203","0","0","0","5","0.01","5","8","vo_minigame_1012_correct_120","너, 천재야!?"
"13120401","1","3","1204","0","0","0","1","0","1","0","vo_minigame_1012_correct_124","기억하고 있네!"
"13120402","1","3","1204","0","0","0","7","0","7","0","vo_minigame_1012_correct_126","완벽한 것 같네!"
"13120501","1","3","1205","0","0","0","8","0","8","0","vo_minigame_1012_correct_121","풀었네!"
"13120502","1","3","1205","0","0","0","8","0","8","0","vo_minigame_1012_correct_122","그게 정답이야!"
"13120601","1","3","1206","-1","3","0","5","0","5","0","vo_minigame_1012_correct_127","또 정답!"
"13120701","1","3","1207","-1","3","0","1","0","1","0","vo_minigame_1012_correct_130","이제부터야!"
"13130101","1","3","1301","0","0","0","4","0","4","0","vo_minigame_1012_incorrect_100","오답이야!"
"13130102","1","3","1301","0","0","0","2","0","2","0","vo_minigame_1012_incorrect_101","아니야!"
"13130103","1","3","1301","0","0","0","3","0","3","0","vo_minigame_1012_incorrect_102","틀렸네…!"
"13130104","1","3","1301","0","0","0","4","0","4","0","vo_minigame_1012_incorrect_103","사고 쳤네…!"
"13130105","1","3","1301","0","0","0","4","0","4","0","vo_minigame_1012_incorrect_104","아차…!"
"13130106","1","3","1301","0","0","0","3","0.01","3","6","vo_minigame_1012_incorrect_105","아깝네…!"
"13130107","1","3","1301","0","0","0","2","0","2","0","vo_minigame_1012_incorrect_106","다음에는 꼭!"
"13130201","1","3","1302","3000","0","0","3","0","3","0","vo_minigame_1012_incorrect_110","진정해!?"
"13130202","1","3","1302","3000","0","0","6","0.01","6","8","vo_minigame_1012_incorrect_111","방금 그건 뭐야!?"
"13130203","1","3","1302","6000","3001","0","3","0","3","0","vo_minigame_1012_incorrect_112","서두르지 마!"
"13130204","1","3","1302","6000","3001","0","2","0","2","0","vo_minigame_1012_incorrect_113","천천히 해도 돼!"
"13130205","1","3","1302","6000","3001","0","2","0","2","0","vo_minigame_1012_incorrect_114","속도보단 정확도야!"
"13130206","1","3","1302","-1","20000","0","5","0","5","0","vo_minigame_1012_incorrect_115","너무 고민했어?"
"13130301","1","3","1303","0","0","0","9","0","9","0","vo_minigame_1012_incorrect_120","이건 어쩔 수 없어…"
"13130401","1","3","1304","0","0","0","3","0.01","3","6","vo_minigame_1012_incorrect_121","맞혔던 문제인데?"
"13130402","1","3","1304","0","0","0","6","0.01","6","2","vo_minigame_1012_incorrect_122","제대로 복습했어?"
"13130501","1","3","1305","0","0","0","1","0","1","0","vo_minigame_1012_incorrect_124","일부는 맞았어!"
"13130502","1","3","1305","0","0","0","5","0","5","0","vo_minigame_1012_incorrect_125","음~ 아깝네!"
"13140101","1","3","1401","0","0","0","3","0","3","0","vo_minigame_1012_hint_100","어때…?"
"13140102","1","3","1401","0","0","0","10","0","10","0","vo_minigame_1012_hint_101","풀 수 있겠어?"
"13140103","1","3","1401","0","0","0","3","0.01","3","2","vo_minigame_1012_hint_102","음~…"
"13140104","1","3","1401","0","0","0","1","0","1","0","vo_minigame_1012_hint_103","자, 어때?"
"13140105","1","3","1401","0","0","0","1","0","1","0","vo_minigame_1012_hint_104","생각해…"
"13140106","1","3","1401","0","0","0","6","0","6","0","vo_minigame_1012_hint_105","자는 거야?"
"13140107","1","3","1401","0","0","0","2","0","2","0","vo_minigame_1012_hint_106","야~"
"13140108","1","3","1401","0","0","0","2","0","2","0","vo_minigame_1012_hint_107","최악의 경우엔 운에 맡겨!"
"13140109","1","3","1401","0","0","0","2","0","2","0","vo_minigame_1012_hint_108","한눈팔지 마!"
"13140201","1","3","1402","0","0","0","3","0.01","3","6","vo_minigame_1012_hint_110","어렵네…"
"13140202","1","3","1402","0","0","0","3","0","3","0","vo_minigame_1012_hint_111","어려운 문제네…"
"13140203","1","3","1402","0","0","0","9","0","9","0","vo_minigame_1012_hint_112","감에 맡겨 볼래…?"
"13150101","1","3","1501","20000","3001","0","7","0.01","7","11","vo_minigame_1012_hint_113","힌트 줄게!"
"13150102","1","3","1501","20000","3001","0","1","0","1","0","vo_minigame_1012_hint_114","이제 알겠어?"
"13150103","1","3","1501","20000","3001","0","7","0.01","7","11","vo_minigame_1012_hint_115","특별 서비스야!"
"13150104","1","3","1501","3000","0","0","5","0","5","0","vo_minigame_1012_hint_116","벌써 도움받으려고?"
"13150105","1","3","1501","3000","0","0","9","0","9","0","vo_minigame_1012_hint_117","어쩔 수 없네~"
"13160101","1","3","1601","4","1","0","10","0.01","10","5","vo_minigame_1012_tap_100","뭐야?"
"13160102","1","3","1601","4","1","0","10","0.01","10","5","vo_minigame_1012_tap_101","지우개 빌려달라고?"
"13160103","1","3","1601","9","5","0","4","0","4","0","vo_minigame_1012_tap_102","아니 뭔데?"
"13160104","1","3","1601","9","5","0","6","0","6","0","vo_minigame_1012_tap_103","뭐라도 묻었어?"
"13160105","1","3","1601","-1","10","0","2","0.01","2","1","vo_minigame_1012_tap_104","적당히 안 하면 화낸다!"
"13160106","1","3","1601","-1","10","0","2","0.01","2","1","vo_minigame_1012_tap_105","몇 번 건드리는 거야!!"
"13200101","1","3","2001","0","0","0","1","0","1","0","vo_minigame_1012_select_100","어떤 과목을 공부할지\n선택해!"
"13200102","1","3","2001","0","0","0","8","0","8","0","vo_minigame_1012_select_101","공부 열심히 하네!\n자, 과목은 어떤 걸 할래?"
"13200103","1","3","2001","0","0","0","8","3.03","4","7","vo_minigame_1012_select_102","공부, 공부, 즐겁네~♪\n…! 빠, 빨리 골라!"
"13400101","1","3","4001","0","0","0","1","0","1","0","vo_minigame_1012_archive_100","지금까지 공부한 내용을\n되돌아볼 수 있어\n틀렸던 문제도\n여기서 복습할 수 있어!"
"21120101","2","1","1201","0","0","0","2","0.01","2","4","vo_minigame_1012_correct_207","아싸, O 겟~♪"
"21120102","2","1","1201","0","0","0","2","0.01","2","4","vo_minigame_1012_correct_208","해냈네, 히데사이♪"
"21120103","2","1","1201","0","0","0","3","0.01","3","4","vo_minigame_1012_correct_209","역시 히데사이♪"
"21120201","2","1","1202","-1","13333","0","5","0","5","0","vo_minigame_1012_correct_215","풀었다…!"
"21120202","2","1","1202","-1","13333","0","6","0","6","0","vo_minigame_1012_correct_217","오, 정답?"
"21120301","2","1","1203","0","0","0","6","0","6","0","vo_minigame_1012_correct_218","대단해~!"
"21120302","2","1","1203","0","0","0","2","0.01","2","4","vo_minigame_1012_correct_219","참 잘했어요~♪"
"21120401","2","1","1204","0","0","0","2","0","2","0","vo_minigame_1012_correct_225","기억했어~"
"21120501","2","1","1205","0","0","0","4","0","4","0","vo_minigame_1012_correct_223","겨우 풀었어~!"
"21120601","2","1","1206","-1","3","0","2","0.01","2","4","vo_minigame_1012_correct_228","텐션 올라~♪"
"21120701","2","1","1207","-1","3","0","3","0","3","0","vo_minigame_1012_correct_231","역전 시작!"
"21130101","2","1","1301","0","0","0","9","0.01","9","6","vo_minigame_1012_incorrect_207","텐션 떨어져~"
"21130102","2","1","1301","0","0","0","4","0","4","0","vo_minigame_1012_incorrect_208","실수했어?"
"21130103","2","1","1301","0","0","0","4","0","4","0","vo_minigame_1012_incorrect_209","아니지 않을까?"
"21130201","2","1","1302","-1","20000","0","4","0","4","0","vo_minigame_1012_incorrect_216","늦었어?"
"21130202","2","1","1302","-1","20000","0","8","0","8","0","vo_minigame_1012_incorrect_217","멍때렸어…!"
"21130301","2","1","1303","0","0","0","4","0.01","4","6","vo_minigame_1012_incorrect_218","어려워~"
"21130302","2","1","1303","0","0","0","8","0","8","0","vo_minigame_1012_incorrect_219","대박 어렵지~"
"21130401","2","1","1304","0","0","0","6","0","6","0","vo_minigame_1012_incorrect_223","어라, 그게 아니었어…?"
"21130501","2","1","1305","0","0","0","8","0","8","0","vo_minigame_1012_incorrect_226","아주 조금 남아 있었지…!"
"21300101","2","1","3001","10","10","1","6","3.32","0","0","vo_minigame_1012_result_2000","대박, 전부 O잖아…!\n이 기세로 가르쳐 주면\n나도 머리 좋아질 것 같아~!"
"21300102","2","1","3001","10","10","1","6","6.5","2","3","vo_minigame_1012_result_2001","어, O밖에 없었어…?\n만점이 진짜로 있구나…\n히데사이 진짜 대단해…!"
"21300103","2","1","3001","10","10","1","3","3.1","6","5","vo_minigame_1012_result_2002","만점이잖아! 아싸~!\n혹시 히데사이한테는\n너무 쉬웠다는 느낌?"
"21300104","2","1","3001","10","10","2","3","2.06","2","11","vo_minigame_1012_result_2003","멋지게 해냈네!\n히데사이, 공부\n가르쳐 줘서 고마워~♪"
"21300105","2","1","3001","10","10","2","3","4.45","7","0","vo_minigame_1012_result_2004","어려운 문제도 전~부 정답!\n완전 뜨겁잖아!\n히데사이, 머리 너무 좋아~"
"21300106","2","1","3001","10","10","2","2","0.01","2","11","vo_minigame_1012_result_2005","꺄핫, 만점이잖아!\n같이 공부하고 있는\n나까지 기분 좋아!"
"21300107","2","1","3001","10","10","3","2","6.64","3","11","vo_minigame_1012_result_2006","히데사이, 만점 퍼펙트!\n이미 그냥 최강이네!\n자, 하이 파이브~!"
"21300108","2","1","3001","10","10","3","6","0","6","0","vo_minigame_1012_result_2007","너무 완벽해서\n눈부신데!\nO밖에 없다니 어떻게 된 거야!?"
"21300109","2","1","3001","10","10","3","6","5.76","7","0","vo_minigame_1012_result_2008","대박 어려운데도 만점이잖아…!\n히데사이 쌤 진짜 대단해!\n앞으로도 의지할게~"
"21300110","2","1","3001","9","7","1","6","0","6","0","vo_minigame_1012_result_2009","히데사이, 혹시\n여유로운 느낌?\n정답 마구 맞혔잖아!"
"21300111","2","1","3001","9","7","1","2","2.59","7","0","vo_minigame_1012_result_2010","O가 잔뜩이라 웃겨~\n그보다 히데사이 가르치는 거 잘해!\n엄청 알기 쉬웠어♪"
"21300112","2","1","3001","9","7","1","2","4.09","3","11","vo_minigame_1012_result_2011","이만큼 O가 있으면\n엄청 기분 좋겠네♪\n다음엔 만점 받아야지~!"
"21300113","2","1","3001","9","7","2","2","2.47","3","0","vo_minigame_1012_result_2012","만점까지 아주 조금 남았잖아!\n역시 히데사이!\n텐션 올라~"
"21300114","2","1","3001","9","7","2","3","0.01","3","11","vo_minigame_1012_result_2013","꺄핫, 엄청 풀었네~\n이럼 다음엔 만점이지!\n텐션 오르네♪"
"21300115","2","1","3001","9","7","2","2","0","2","0","vo_minigame_1012_result_2014","히데사이 덕분에\n나도 조금은 공부를\n알게 된 것 같아!"
"21300116","2","1","3001","9","7","3","6","3.45","2","0","vo_minigame_1012_result_2015","대박 어려운 문제도\nO뿐이잖아…!\n히데사이, 진심 든든해!"
"21300117","2","1","3001","9","7","3","3","0","3","0","vo_minigame_1012_result_2016","히데사이 선생님을\n따라잡고 앞질러라!\n나도 열심히 할게~!"
"21300118","2","1","3001","9","7","3","2","4","3","0","vo_minigame_1012_result_2017","대박 어려운 문제도\n이제 조금만 더 하면 만점이잖아!\n이제 여기까지 왔으면\n할 수밖에 없지!"
"21300119","2","1","3001","6","4","1","6","0.92","0","0","vo_minigame_1012_result_2018","오! 반 남았으니\n나도 좀 더\n열심히 해볼게!"
"21300120","2","1","3001","6","4","1","0","4.36","3","0","vo_minigame_1012_result_2019","아직 의미 불명인 문제가 있지만\n나쁘지 않지?\n텐션 올랐으니\n다음엔 더 잘할 수 있는 거 아냐?"
"21300121","2","1","3001","6","4","1","6","2.35","2","0","vo_minigame_1012_result_2020","대충 반 정도?\n그럼, 이제부터 시작이네!\n집중, 집중!"
"21300122","2","1","3001","6","4","2","0","2.13","2","0","vo_minigame_1012_result_2021","이걸로 반 정도?\n좋아, 암튼 낙제점 회피!\n아싸~!"
"21300123","2","1","3001","6","4","2","0","2.38","2","0","vo_minigame_1012_result_2022","이제 반 남았어!\n플레이 플레이, 히데사이!\n나도 열심히 할게~!"
"21300124","2","1","3001","6","4","2","4","3.5","0","0","vo_minigame_1012_result_2023","음~ 역시 어렵네\n그래도, 반 정도 O니까\n될 것 같은 기분이 들어!"
"21300125","2","1","3001","6","4","3","0","2.25","6","0","vo_minigame_1012_result_2024","대충 반이 정답?\n그 말은\n반만 더 맞히면 만점이잖아!"
"21300126","2","1","3001","6","4","3","3","2.14","6","0","vo_minigame_1012_result_2025","잘하잖아, 히데사이!\n어? 더 위를 노리는 거야?\n그럼 나도 열심히 할게!"
"21300127","2","1","3001","6","4","3","6","3.75","2","0","vo_minigame_1012_result_2026","대박 어려웠는데\n반이나 풀었어…!?\n히데사이, 좋은 느낌이야!"
"21300128","2","1","3001","3","1","1","4","2.53","10","5","vo_minigame_1012_result_2027","대박 어려웠지~\n…어? 이거 간단한 거야?\n에헤헤, 거짓말~?"
"21300129","2","1","3001","3","1","1","4","0.01","4","9","vo_minigame_1012_result_2028","…있잖아, 있잖아, 히데사이\n나한테 맞춰서\n안 좋은 점수를 받지 않아도 괜찮은데?"
"21300130","2","1","3001","3","1","1","0","2.93","3","0","vo_minigame_1012_result_2029","워밍업은\n이 정도로…\n히데사이, 다음엔\n진심으로 하자!"
"21300131","2","1","3001","3","1","2","0","4.26","3","4","vo_minigame_1012_result_2030","아, 히데사이\n나랑 점수 똑같잖아!\n같이 낙제점 받을까~♪"
"21300132","2","1","3001","3","1","2","10","0","10","0","vo_minigame_1012_result_2031","어~…\n한 번 더 가르쳐 주면\n다음엔 좀 더\n할 수 있을 것 같아!"
"21300133","2","1","3001","3","1","2","9","4.98","0","5","vo_minigame_1012_result_2032","나도 전혀 몰랐어~\n어딜 틀린 걸까…?\n한 번 더 공부해 볼래?"
"21300134","2","1","3001","3","1","3","4","0.01","4","9","vo_minigame_1012_result_2033","대박 어려워서 완전 모르겠어…\n어쩌지…\n히데사이, 도와줘~"
"21300135","2","1","3001","3","1","3","4","0.01","4","6","vo_minigame_1012_result_2034","낙제점이란 느낌?\n음~… 이렇게 된 거\n나랑 같이 열심히 하자!"
"21300136","2","1","3001","3","1","3","4","2.51","10","11","vo_minigame_1012_result_2035","역시 어렵네…\n그래도 0점은 아니니까\n문제없지!"
"21300137","2","1","3001","0","0","1","0","2.54","6","0","vo_minigame_1012_result_2036","좋아, 결과는…\n어, 0이라니 레알!?\n히데사이, 어떻게 된 거야?"
"21300138","2","1","3001","0","0","1","2","4.08","10","5","vo_minigame_1012_result_2037","히데사이\n일부러 0점 맞은 거지?\n아니야? 정말로~?"
"21300139","2","1","3001","0","0","1","6","3.41","4","0","vo_minigame_1012_result_2038","히데사이, 0점이구나…\n내가 대신\n공부 가르쳐 줄까…?"
"21300140","2","1","3001","0","0","2","10","4.1","8","0","vo_minigame_1012_result_2039","음~…\n전혀 몰랐어!\n하지만 공부는\n맨날 그렇지!"
"21300141","2","1","3001","0","0","2","6","5.8","2","4","vo_minigame_1012_result_2040","이거, 우리 배웠나?\n히데사이도 기억 안 나는 느낌?\n그럼 어쩔 수 없네!\n다음 가자, 다음!"
"21300142","2","1","3001","0","0","2","10","4.6","8","3","vo_minigame_1012_result_2041","있잖아, 있잖아, 전부 X는\n이건 이것대로 보기 드물지 않아?\n기뻐하면 안 돼?"
"21300143","2","1","3001","0","0","3","10","6.04","2","0","vo_minigame_1012_result_2042","대박 어렵다는 건 알았어!\n이것도 한 걸음 전진…한 거지?\n다음에 열심히 하자~!"
"21300144","2","1","3001","0","0","3","9","1.92","3","4","vo_minigame_1012_result_2043","0점…! 그래도 그래도\n우리 분위기는 만점이잖아♪\n히데사이, 한 번 더 하자!"
"21300145","2","1","3001","0","0","3","7","0","7","0","vo_minigame_1012_result_2044","히데사이하고 같은 점수\n조금 기쁠지도?\n같이 0부터 열심히 하자!"
"22120101","2","2","1201","0","0","0","2","0","2","0","vo_minigame_1012_correct_232","에헤헤~"
"22120102","2","2","1201","0","0","0","6","0","6","0","vo_minigame_1012_correct_233","오~"
"22120103","2","2","1201","0","0","0","3","0","3","0","vo_minigame_1012_correct_234","잘했어요~♪"
"22120201","2","2","1202","3000","0","0","2","0","2","0","vo_minigame_1012_correct_235","부웅!"
"22120202","2","2","1202","3000","0","0","2","0","2","0","vo_minigame_1012_correct_236","아싸~!"
"22120203","2","2","1202","6000","3001","0","3","0","3","0","vo_minigame_1012_correct_237","나이스~"
"22120204","2","2","1202","-1","13333","0","6","0","6","0","vo_minigame_1012_correct_238","아슬아슬~!"
"22120301","2","2","1203","0","0","0","7","0","7","0","vo_minigame_1012_correct_239","우쭐!"
"22120401","2","2","1204","0","0","0","3","0.01","3","4","vo_minigame_1012_correct_241","그렇지♪"
"22120501","2","2","1205","0","0","0","6","0","6","0","vo_minigame_1012_correct_240","됐어!"
"22120601","2","2","1206","-1","3","0","2","0","2","0","vo_minigame_1012_correct_242","최강~"
"22120701","2","2","1207","-1","3","0","5","0","5","0","vo_minigame_1012_correct_243","지지 않아~"
"22130101","2","2","1301","0","0","0","4","0","4","0","vo_minigame_1012_incorrect_227","안 돼?"
"22130102","2","2","1301","0","0","0","4","0.01","4","6","vo_minigame_1012_incorrect_228","쿠~웅…!"
"22130103","2","2","1301","0","0","0","5","0","5","0","vo_minigame_1012_incorrect_229","으음…!"
"22130202","2","2","1302","3000","0","0","6","0","6","0","vo_minigame_1012_incorrect_231","에엑…!?"
"22130203","2","2","1302","6000","3001","0","4","0","4","0","vo_minigame_1012_incorrect_232","아차~…"
"22130204","2","2","1302","-1","20000","0","4","0","4","0","vo_minigame_1012_incorrect_233","기다려~"
"22130301","2","2","1303","0","0","0","9","0","9","0","vo_minigame_1012_incorrect_234","대박 어려워~"
"22130401","2","2","1304","0","0","0","10","0","10","0","vo_minigame_1012_incorrect_235","뭐였지?"
"22130501","2","2","1305","0","0","0","5","0","5","0","vo_minigame_1012_incorrect_236","분해~"
"22170101","2","2","1701","30000","20000","0","6","0.01","6","3","vo_minigame_1012_time_200","이제 끝날 것 같아!"
"22170102","2","2","1701","30000","20000","0","5","0.01","5","9","vo_minigame_1012_time_201","서둘러야 해…!"
"22300101","2","2","3001","-1","20","1","2","2.81","3","4","vo_minigame_1012_result_2045","O 너무 많아서 웃겨~\n술술 푸는 거\n진짜 멋있었어♪"
"22300102","2","2","3001","-1","20","1","3","2.31","2","11","vo_minigame_1012_result_2046","점수 좋잖아!\n혹시, 히데사이한테는\n너무 간단했다는 느낌?"
"22300103","2","2","3001","-1","20","1","3","0.01","3","11","vo_minigame_1012_result_2047","꺄핫, 정말 완벽하네♪\n다른 문제도 가르쳐 주면 좋겠고\n다음엔 어려운 거 갈까?"
"22300104","2","2","3001","-1","20","2","6","4.33","7","11","vo_minigame_1012_result_2048","어려운 문제인데\nO 잔뜩 있잖아…!\n역시 히데사이 선생님~!"
"22300105","2","2","3001","-1","20","2","6","5.73","2","0","vo_minigame_1012_result_2049","같이 공부\n하는 것뿐인데\n나까지 똑똑해지는 것 같아…!\n진짜 고마워"
"22300106","2","2","3001","-1","20","2","6","0.01","6","8","vo_minigame_1012_result_2050","이건 어려운 문제지?\n어떻게 간단하게 푸는 거야?\n히데사이, 너무 대단해!"
"22300107","2","2","3001","-1","20","3","6","4.02","3","0","vo_minigame_1012_result_2051","대박 어려웠는데\n순식간에 풀었네…!\n히데사이, 머리 너무 좋은 거 아니야?"
"22300108","2","2","3001","-1","20","3","2","5.24","3","11","vo_minigame_1012_result_2052","잘했어요, 잘했어요, 참 잘했어요~\n꺄하핫, 대단해!\n역시 히데사이!\n하이 파이브~!"
"22300109","2","2","3001","-1","20","3","2","4.6","3","4","vo_minigame_1012_result_2053","이만큼 배웠으니까\n이제 시험도 여유롭겠지!\n히데사이, 진짜 고마워♪"
"22300110","2","2","3001","-1","20","1","6","5.57","10","0","vo_minigame_1012_result_2054","난 이런 거 처음 봤어…!\n히데사이 선생님, 신들렸어!\n맞다, 기념으로 이거 장식해 두자♪\n어, 그건 조금 부끄러워?"
"22300112","2","2","3001","-1","20","2","6","5.57","10","0","vo_minigame_1012_result_2054","난 이런 거 처음 봤어…!\n히데사이 선생님, 신들렸어!\n맞다, 기념으로 이거 장식해 두자♪\n어, 그건 조금 부끄러워?"
