de7650f3878f330128244ec81157161f06100c63eeb5947d6a020bed28b7e865,6744b1b3537da969f13c8e212340adf46f4321211042ae2a961fc51962069d1c,43f5b20a88b0b82b09bafb914fb5958415c671689d4048b112b46beeec934161,9fba3ea6b8d23eee9fccbf666bb3f3ccdfba1f0fd130ea040040e77c8b7e1419,ea2dda6067322476d4cbc08075ed668d5f4fa454ece782c03d8de7bfb3ee990a,672fcb30b05f88d8a1e79ec4cc50aed61e906059612a218904f8588178fc88eb,c2461d697c678047bf697cde021e4b25e0a4c4e7af74b3c51ea003b56003e27d,09aa6b552d46a62e74ce6b03912fdd5b3225a37f62ea4f7d5d998b70c682abd1,25b9d4330949e31fd10afaa2aee40258616d742509ecc7e3221f768c64d91664,8248e5d00724052bb25c9b31dafb1c1dd74c2705e0343c3afd2d77d6734a7ffb
"2320046","모선","0","꼭지점","0","변","0","면","0","1"
"2320049","2","0","3","0","5","0","7","0","1"
"2320050","25km","0","15km","0","20km","0","33km","0","1"
"2320051","전선","0","점선","0","유선","0","무선","0","1"
"2320053","알루미늄","0","철","0","니켈","0","티탄","0","1"
"2320054","행성","0","항성","0","위성","0","초신성","0","1"
"2320056","계절","0","낮밤","0","시간","0","날짜","0","1"
"2320057","퓨즈","0","뮤즈","0","류즈","0","슈즈","0","1"
"2320058","초록","0","빨강","0","파랑","0","하양","0","1"
"2320059","뉴턴","0","파스칼","0","토르","0","줄","0","1"
"2320060","인테그랄","0","팩토리얼","0","콤비네이션","0","인터섹션","0","1"
"2320061","2줄","0","1줄","0","4줄","0","16줄","0","1"
"2321001","모두 같다","0","리마","0","쿄우카","0","페코린느","0","1"
"2321002","오마","0","오에도","0","센토루스","0","랜드솔","0","1"
"2321003","센토루스","0","오마","0","오에도","0","엘피스 섬","0","1"
"2321004","오에도","0","오마","0","센토루스","0","사렌디아","0","1"
"2321005","2500","0","2000","0","1000","0","1500","0","1"
"2330001","알베도","0","알헤나","0","아르간","0","아르킨","0","1"
"2330002","18","0","16","0","20","0","22","0","1"
"2330004","황소자리","0","사자자리","0","물병자리","0","양자리","0","1"
"2330005","아크투루스","0","시리우스","0","카노푸스","0","베텔기우스","0","1"
"2330007","천왕성","0","해왕성","0","목성","0","토성","0","1"
"2330008","모이사나이트","0","벤토나이트","0","마이카나이트","0","카오리나이트","0","1"
"2330010","도마뱀자리","0","도마뱀붙이자리","0","개구리자리","0","도롱뇽자리","0","1"
"2330011","AC","0","BC","0","CC","0","DC","0","1"
"2330012","파란색이 빨갛게 된다","0","빨간색이 파랗게 된다","0","둘 다 변화하지 않는다","0","둘 다 하얗게 된다","0","1"
"2330015","무게중심","0","외심","0","수심","0","내심","0","1"
"2330016","초록","0","주황","0","투명","0","파랑","0","1"
"2330017","9개","0","5개","0","7개","0","13개","0","1"
"2330018","31번째","0","16번째","0","23번째","0","9번째","0","1"
"2330020","남쪽삼각형자리","0","남쪽원형자리","0","남쪽사각형자리","0","남쪽마름모자리","0","1"
"2330021","폴룩스","0","아크룩스","0","베크룩스","0","안타레스","0","1"
"2330022","거문고자리","0","게자리","0","고래자리","0","고물자리","0","1"
"2330023","서캐디언 리듬","0","오리엔탈리즘","0","폴리리듬","0","인터내셔널리즘","0","1"
"2330024","시상 화석","0","표준 화석","0","이석 화석","0","자연 화석","0","1"
"2330026","스칼라","0","라스카","0","뮬러","0","리어","0","1"
"2330027","암모니아","0","아세틸렌","0","은","0","다이아몬드","0","1"
"2330028","997","0","989","0","991","0","993","0","1"
"2330029","아스타크산틴","0","익시오톡신","0","테트로도톡신","0","파후톡신","0","1"
"2330030","컨덕턴스","0","인덕턴스","0","지멘스","0","헨리","0","1"
"2330031","시그마","0","람다","0","감마","0","델타","0","1"
"2330032","작은곰자리","0","큰곰자리","0","작은개자리","0","큰개자리","0","1"
"2330033","칼슘","0","포타슘","0","소듐","0","마그네슘","0","1"
"2330034","페름기","0","트라이아스기","0","쥐라기","0","백악기","0","1"
"2330035","테크네튬","0","몰리브데넘","0","텔루륨","0","로듐","0","1"
"2330036","포사 마그나","0","아르스 마그나","0","마그나 카르타","0","머그컵","0","1"
"2330037","오실로스코프","0","실로폰스코프","0","실로암스코프","0","가실로스코프","0","1"
"2330038","1분","0","1리","0","1척","0","1전","0","1"
"2330040","1기압","0","0기압","0","10기압","0","1013기압","0","1"
"2330041","NaCl","0","NaOH","0","MgO","0","SiO2","0","1"
"2330042","2개","0","3개","0","4개","0","1개","0","1"
"2330043","10","0","7","0","8","0","9","0","1"
"2330045","산소","0","질소","0","이산화탄소","0","수소","0","1"
"2330047","금성","0","지구","0","달","0","목성","0","1"
"2330048","브로켄 현상","0","스프롤 현상","0","클립 현상","0","히트 아일랜드 현상","0","1"
"2330049","작용점","0","받침점","0","힘점","0","교점","0","1"
"2330051","푄 현상","0","젠 현상","0","듀엔 현상","0","휘잉 현상","0","1"
"2330053","태양","0","수성","0","화성","0","달","0","1"
"2330056","성층권","0","열권","0","중간권","0","대류권","0","1"
"2330057","금성","0","수성","0","화성","0","토성","0","1"
"2330058","가분수","0","위분수","0","배분수","0","억분수","0","1"
"2330061","6분의 1","0","4분의 1","0","5분의 1","0","7분의 1","0","1"
"2331001","마르젠 해안","0","미스테리온 해안","0","브리자 해안","0","오에도 해안","0","1"
"2331002","4.5","0","4","0","5","0","3","0","1"
"2331003","마코토","0","아키노","0","콧코로","0","모니카","0","1"
"2331004","도로테아 습지","0","남서 습지","0","탈리아 습지","0","주노 습지","0","1"
"2331005","프로피나 곶","0","카우다 곶","0","에스터 곶","0","후테라 곶","0","1"
"2410002","시스템버스","0","셔틀버스","0","노선버스","0","트롤리버스","0","1"
"2410003","SRT","0","자전거","0","구급차","0","잠수함","0","1"
"2410004","메타볼릭신드롬","0","메타볼라이신드롬","0","메타본스신드롬","0","메타봇신드롬","0","1"
"2410005","웹서핑","0","웹사이클링","0","웹런닝","0","웹드라이빙","0","1"
"2410006","스트리밍","0","쇼루밍","0","서밍","0","해킹","0","1"
"2410007","광케이블","0","암케이블","0","화케이블","0","수케이블","0","1"
"2410008","장롱면허","0","냉장고면허","0","서랍면허","0","냉동실면허","0","1"
"2410009","카네이션","0","스위트피","0","에델바이스","0","튤립","0","1"
"2410011","밑반찬","0","위반찬","0","앞반찬","0","뒤반찬","0","1"
"2410012","샴푸캡","0","버블리스","0","아이가드","0","바스도넛","0","1"
"2410014","잠투정","0","야식 만들기","0","야반도주","0","밤샘","0","1"
"2410015","불꽃놀이","0","속","0","파도","0","산","0","1"
"2410016","카르테","0","포르테","0","타르트","0","콰르텟","0","1"
"2410017","원근법","0","근원법","0","작크법","0","등거리방위 도법","0","1"
"2410018","헬멧","0","안전벨트","0","차일드시트","0","갑옷","0","1"
"2410019","주주총회","0","주주집회","0","특별총회","0","긴급집회","0","1"
"2410020","취급주의","0","급취주의","0","취급의주","0","급취의주","0","1"
"2410022","건강검진","0","진찰검진","0","검사검진","0","진강검진","0","1"
"2410024","자동차운전학원","0","자동차교육학원","0","자동차교습학원","0","자동차교양학원","0","1"
"2410025","헬리콥터","0","비행기","0","글라이더","0","열기구","0","1"
"2410026","파이어월","0","그레이트월","0","차이니즈월","0","클라이밍월","0","1"
"2410027","서머타임","0","스프링타임","0","핫타임","0","이콜로지타임","0","1"
"2410028","교통약자석","0","입석","0","자유석","0","벌크석","0","1"
"2410030","일본","0","멕시코","0","스페인","0","튀르키예","0","1"
"2410031","노루발","0","사슴발","0","고라니발","0","순록발","0","1"
"2410032","가을","0","여름","0","봄","0","겨울","0","1"
"2410033","보온병","0","화병","0","화염병","0","우유병","0","1"
"2410036","동지","0","소한","0","곡우","0","대설","0","1"
"2410037","스크램블 교차로","0","스트롱 교차로","0","스피디 교차로","0","스파게티 교차로","0","1"
"2410038","육아에 적극적","0","이쿠라를 좋아함","0","항상 외출함","0","시 짓기가 취미","0","1"
"2410039","연하장","0","잔서장","0","복중장","0","불행의 편지","0","1"
"2410040","외할아버지","0","외할머니","0","친할머니","0","증조할아버지","0","1"
"2410041","포춘쿠키","0","페이퍼쿠키","0","럭키쿠키","0","갓쿠키","0","1"
"2410042","화채","0","에이드","0","버블티","0","궁채","0","1"
"2410048","다지기","0","깍뚝썰기","0","채썰기","0","통썰기","0","1"
"2410050","유즈코쇼","0","백후추","0","흑후추","0","시오코쇼","0","1"
"2410051","붕어빵","0","타코야키","0","오징어구이","0","달걀말이","0","1"
"2410052","수분이 나온다","0","빨갛게 변색된다","0","부스러진다","0","맛이 사라진다","0","1"
"2410053","렌게","0","사쿠라","0","스미레","0","모미지","0","1"
"2410054","틴 캐니스터","0","틴 캐논","0","캔 알루미늄","0","틴 케이스","0","1"
"2410055","데미타스","0","저그","0","텀블러","0","소서","0","1"
"2410056","인절미","0","꿀떡","0","바람떡","0","백설기","0","1"
"2410057","비빔밥","0","김밥","0","어죽","0","물회","0","1"
"2410058","스크램블 에그","0","포치드 에그","0","서니사이드업","0","플레인 오믈렛","0","1"
"2410059","네타","0","사비","0","가리","0","사라","0","1"
"2411001","메르쿠리우스 재단","0","마리네리우스 재단","0","메이케올 결사","0","므시에랄고 상사","0","1"
"2411002","캐러밴","0","주먹밥 인생게임","0","어드벤처","0","렛츠! 테오고니아!","0","1"
"2411003","루피","0","쥬얼","0","마나","0","솔","0","1"
"2411004","아유미","0","스즈메","0","타마키","0","리노","0","1"
"2411005","스케줄 수첩","0","한꺼번에 스킵","0","예정표","0","데일리 수첩","0","1"
"2420001","흰머리","0","갈색 머리","0","검은 머리","0","금발","0","1"
"2420002","기상예보사","0","기상예상사","0","기상예고사","0","기상예언사","0","1"
"2420003","제네릭","0","제너레이션","0","제너럴","0","제네시스","0","1"
"2420004","7","0","1","0","3","0","9","0","1"
"2420005","코스터","0","소서","0","차탁","0","속대","0","1"
"2420006","장바구니 물가","0","쇼핑백 물가","0","에코백 물가","0","비닐봉지 물가","0","1"
"2420008","칠복신","0","사천왕","0","십이신장","0","팔부중","0","1"
"2420009","WC","0","TW","0","TO","0","WT","0","1"
"2420011","종신보험","0","종말보험","0","종기보험","0","연장보험","0","1"
"2420012","도너","0","레시피엔트","0","그레이더","0","패터너","0","1"
"2420013","검찰관","0","재판관","0","변호사","0","법무사","0","1"
"2420014","섣달 그믐날","0","설날 아침","0","춘분","0","크리스마스이브","0","1"
"2420016","리아스식 해안","0","시와스식 해안","0","리어르식 해안","0","이그나스식 해안","0","1"
"2420017","마른 장마","0","가득 장마","0","따로 장마","0","부들 장마","0","1"
"2420018","냉해","0","수해","0","빙해","0","관개","0","1"
"2420019","벨보이","0","톰보이","0","카우보이","0","볼보이","0","1"
"2420020","도넛","0","케이크","0","크레이프","0","아이스크림","0","1"
"2420021","33번","0","27번","0","54번","0","216번","0","1"
"2420023","인플레이션","0","디플레이션","0","스태그네이션","0","디노미네이션","0","1"
"2420025","사법시험","0","헌법시험","0","위법시험","0","인법시험","0","1"
"2420028","눈이 많은 지역","0","기온이 높은 지역","0","바다와 가까운 지역","0","건조한 지역","0","1"
"2420029","인구가 줄어든 상태","0","기온이 낮은 상태","0","면적이 좁은 상태","0","지진이 일어나는 상태","0","1"
"2420030","핑거볼","0","워시볼","0","샐러드볼","0","클리닝볼","0","1"
"2420031","물 농도","0","치경 흡착음","0","팩토리얼","0","느낌표","0","1"
"2420032","1T","0","1t","0","1티스푼","0","모두 같다","0","1"
"2420033","반려동물 전문","0","어린이 전문","0","연기자 전문","0","미용사 전문","0","1"
"2420035","스테인드글라스 ","0","선글라스","0","오페라 글라스","0","와인글라스","0","1"
"2420036","녹말가루","0","밀가루","0","백옥분","0","칡가루","0","1"
"2420039","쿠사야","0","숏츠루","0","앤초비","0","말린 청어","0","1"
"2420040","소","0","돼지","0","닭","0","양","0","1"
"2420042","소금","0","연기","0","납","0","녹","0","1"
"2420046","물만두","0","튀김만두","0","군만두","0","찐만두","0","1"
"2420048","레몬그라스","0","이탈리안라이그라스","0","스테인드글라스 ","0","와인글라스","0","1"
"2420049","쌀","0","감자","0","밀가루","0","대두","0","1"
"2420051","닭고기","0","소고기","0","돼지고기","0","양고기","0","1"
"2420052","달걀","0","닭고기","0","야채튀김","0","파","0","1"
"2420053","봄","0","겨울","0","여름","0","가을","0","1"
"2420054","5cc","0","10cc","0","3cc","0","12cc","0","1"
"2420055","샤리","0","아가리","0","무라사키","0","시로","0","1"
"2420056","카푸치노","0","카프리치오","0","카프레제","0","캡사이신","0","1"
"2420057","볶은 것","0","튀긴 것","0","된장국","0","냉두부","0","1"
"2420058","군함말이","0","객선말이","0","마차말이","0","기구말이","0","1"
"2420059","녹차","0","보리차","0","소주","0","전통주","0","1"
"2420060","레어","0","웰던","0","미디엄 레어","0","미디엄","0","1"
"2420061","휘핑크림","0","마시멜로","0","소시지","0","딸기잼","0","1"
"2421001","Mirage Game","0","Precious Journey","0","Lost Princess","0","Connecting Happy!!","0","1"
"2421002","노을빛 샛길","0","Precious Journey","0","Connecting Happy!!","0","미해결인 마음","0","1"
"2421003","5명","0","3명","0","4명","0","2명","0","1"
"2421004","카즈마사","0","마사카즈","0","카즈히코","0","피셔맨 지크","0","1"
"2421005","과자","0","철","0","목재","0","마물","0","1"
"2430001","CPU","0","GPS","0","SSD","0","DOS","0","1"
"2430002","머리를 북쪽으로 두는 것","0","무릎베개","0","팔베개","0","보디 필로우","0","1"
"2430003","3.3평방미터","0","4.4평방미터","0","5.5평방미터","0","6.6평방미터","0","1"
"2430004","촌수가 6","0","촌수가 3","0","촌수가 9","0","촌수가 10","0","1"
"2430005","B5","0","A3","0","A4","0","B4","0","1"
"2430006","레시피엔트","0","도너","0","그레이더","0","패터너","0","1"
"2430007","유류분","0","유훈분","0","유령분","0","유애분","0","1"
"2430008","과수원","0","밭","0","폭포","0","광산","0","1"
"2430009","자동차 의무보험","0","개인 연금보험","0","가족 상해보험","0","화재보험","0","1"
"2430010","수도","0","가스","0","전기","0","전화","0","1"
"2430011","겉에 당분을 입힌 약","0","바로 효과가 나는 약","0","비싸서 쉽사리 손대기 힘든 약","0","먼 병원에서 타 오는 약","0","1"
"2430015","유동자산","0","고정자산","0","행동자산","0","확정자산","0","1"
"2430016","성인식","0","생일","0","경로의 날","0","은혼식","0","1"
"2430017","다단계 사기","0","다당계 사기","0","일단계 사기","0","단당계 사기","0","1"
"2430018","A3","0","A4","0","B4","0","B5","0","1"
"2430019","지시표지","0","안내표지","0","경계표지","0","규제표지","0","1"
"2430020","산전복대","0","안대","0","시간대","0","아한대","0","1"
"2430021","25km/h","0","50km/h","0","40km/h","0","20km/h","0","1"
"2430022","덤프트럭","0","승용자동차","0","원동기 장치 자전거","0","3t 미만 지게차","0","1"
"2430023","솟대","0","장승","0","돌하르방","0","금줄","0","1"
"2430024","2명","0","1명","0","3명","0","0명","0","1"
"2430025","ROUTE","0","ROAD","0","COUNTRY","0","NUMBER","0","1"
"2430026","과세증명서","0","주민등록등본","0","가족관계증명서","0","혼인관계증명서","0","1"
"2430027","절","0","널","0","설","0","벌","0","1"
"2430028","금의환향","0","은의환향","0","동의환향","0","철의환향","0","1"
"2430029","게이트","0","레이트","0","메이트","0","헤이트","0","1"
"2430030","북서","0","북동","0","북","0","동","0","1"
"2430031","알바니아-레크","0","캄보디아-텡게","0","네팔-발보아","0","카타르-레우","0","1"
"2430032","모자보건수첩","0","아이보석수첩","0","산월수첩","0","육아수첩","0","1"
"2430034","소고기","0","말고기","0","양고기","0","닭고기","0","1"
"2430041","콩고물","0","튀김가루","0","박력분","0","달걀","0","1"
"2430042","징기스칸","0","샤브샤브","0","니쿠쟈가","0","스키야키","0","1"
"2430043","실곤약","0","대파","0","표고버섯","0","배추","0","1"
"2430044","고구마","0","감자","0","토란","0","구약감자","0","1"
"2430046","구약감자","0","고구마","0","감자","0","토란","0","1"
"2430047","소고기","0","돼지고기","0","닭고기","0","양고기","0","1"
"2430048","상어","0","고래","0","다랑어","0","돌고래","0","1"
"2430049","혀","0","꼬리","0","어깨","0","뒷다리","0","1"
"2430052","소금물","0","담수","0","식초","0","흙탕물","0","1"
"2430053","피단","0","피터팬","0","피타브레드","0","피칸","0","1"
"2430054","퓨레","0","글라세","0","수플레","0","파테","0","1"
"2430056","크루통","0","테린","0","에샬롯","0","프랄리네","0","1"
"2430058","어슷썰기","0","송송썰기","0","은행잎썰기","0","편썰기","0","1"
"2430060","한과","0","다식","0","약과","0","정과","0","1"
"2430061","빠에야","0","라자냐","0","오믈렛","0","부야베스","0","1"
"2431001","모험의 시작","0","풋내기 모험가","0","모험의 서장","0","알몸의 모험가","0","1"
"2431002","유키의 심미회","0","미의 향연","0","유키의 뷰티 체크","0","미의 전도사","0","1"
"2431003","독기의 암릉","0","녹용의 해령","0","창해의 고탑","0","절벽의 유적","0","1"
"2431004","추억의 조각 모음","0","무이미의 추억","0","추억의 메모리","0","노웸의 지나간 나날","0","1"
"2431005","내 색깔의 STORY","0","GREEDY LOVE","0","Seize The Day!","0","페어리 테일은 꿈 속","0","1"
"2510003","포르테","0","파인","0","피네","0","폭스","0","1"
"2510004","콘트라베이스","0","첼로","0","바이올린","0","비올라","0","1"
"2510005","f","0","g","0","d","0","i","0","1"
"2510006","지휘자","0","작곡가","0","최연장자","0","제1바이올린","0","1"
"2510007","천년가","0","적벽가","0","수궁가","0","춘향가","0","1"
"2510008","Character Voice","0","Cuter Voice","0","Commercial Voice","0","Create Voice","0","1"
"2510009","런칭 소프트","0","킬러 소프트","0","스타트 소프트","0","번들 소프트","0","1"
"2510010","바보 털","0","드릴 머리","0","띄움 머리","0","빼꼼 털","0","1"
"2510012","오델로","0","장기","0","체스","0","모두 같다","0","1"
"2510013","한(초)","0","차","0","포","0","상","0","1"
"2510014","샛바람","0","마파람","0","하늬바람","0","뒤바람","0","1"
"2510015","스콜","0","허리케인","0","타이푼","0","몬순","0","1"
"2510016","해미","0","너울","0","가람","0","까치놀","0","1"
"2510018","보빈","0","바빈","0","부빈","0","베빈","0","1"
"2510019","캐시미어","0","보헤미아","0","프리미어","0","크리미아","0","1"
"2510022","트리트먼트","0","샴푸","0","린스","0","보디 소프","0","1"
"2510023","마스카라","0","치크","0","하이라이터","0","마라카스","0","1"
"2510025","스티치","0","스텝","0","슬릿","0","스커드","0","1"
"2510027","바이어","0","바인더","0","바이플레이어","0","알바","0","1"
"2510028","경수","0","연수","0","상수","0","우물물","0","1"
"2510029","폴터가이스트","0","템테이션","0","엑토플라즘","0","리인카네이션","0","1"
"2510030","주사위","0","트럼프","0","마작패","0","장기말","0","1"
"2510031","바둑","0","장기","0","마작","0","오목","0","1"
"2510032","모럴해저드","0","바이오해저드","0","머니해저드","0","라이프해저드","0","1"
"2510033","바란","0","바린","0","라팡","0","풀떼기","0","1"
"2510035","칼을 가볍게 데운다","0","칼을 차갑게 식힌다","0","칼에 기름을 바른다","0","칼을 녹슬게 한다","0","1"
"2510038","곱창 밴드","0","도넛 밴드","0","순대 밴드","0","머리띠","0","1"
"2510039","데니아","0","파니아","0","스톨","0","플리츠","0","1"
"2510040","제광액","0","제습액","0","제형액","0","제산액","0","1"
"2510041","루주","0","베이지","0","코르사주","0","미라주","0","1"
"2510042","안티에이징","0","안티크루징","0","안티클렌징","0","안티드레싱","0","1"
"2510043","원페어","0","쓰리 카드","0","플러시","0","풀하우스","0","1"
"2510044","츠모","0","론","0","퐁","0","치","0","1"
"2510046","9, 0","0","1, 2","0","4, 7","0","4, 8","0","1"
"2510047","C","0","A","0","B","0","D","0","1"
"2510048","칼등치기","0","귀치기","0","혀차기","0","머리치기","0","1"
"2510050","택시","0","트럭","0","심야버스","0","유조선","0","1"
"2510051","무궁화","0","해바라기","0","국화","0","데이지","0","1"
"2510053","많이 사용한 순서","0","맛이 강한 순서","0","칼로리가 높은 순서","0","단가가 높은 순서","0","1"
"2510054","플라이어","0","드라이어","0","플레이어","0","세트 리스트","0","1"
"2510056","디스크자키","0","디지털조커","0","댄스저그","0","드림저스티스","0","1"
"2510057","암전","0","측전","0","회전","0","백덤블링","0","1"
"2510058","브라스 밴드","0","빅 밴드","0","허즈밴드","0","브로드밴드","0","1"
"2510059","퍼페추얼 체크","0","스테일메이트","0","추크츠방","0","페트로프 디펜스","0","1"
"2510060","랩 현상","0","재즈 현상","0","락 현상","0","트로트 현상","0","1"
"2511001","수영장","0","교무실","0","보건실","0","체육관","0","1"
"2511002","5.5","0","4.5","0","6.5","0","3.5","0","1"
"2511003","히요리","0","레이","0","시오리","0","사렌","0","1"
"2511004","수다쟁이 치에루","0","어디든지 치에루","0","언제든지 치에루","0","치에루~운☆치에루","0","1"
"2511005","크레짓타 타워","0","리치몬드 타워","0","크레짓타 빌딩","0","타워 오브 크레짓타","0","1"
"2520001","7월 2일","0","6월 27일","0","7월 7일","0","6월 22일","0","1"
"2520002","송곳","0","바늘","0","중식도","0","피어싱","0","1"
"2520004","돌가리기","0","돌만지기","0","돌돌리기","0","돌놓치기","0","1"
"2520006","아궁이","0","가마니","0","부뚜막","0","온돌","0","1"
"2520007","튜튜","0","탸탸","0","톄톄","0","툐툐","0","1"
"2520009","플라이 낚시","0","라이트 낚시","0","헤비 낚시","0","헤어 낚시","0","1"
"2520010","루어","0","봉돌","0","연철","0","납봉","0","1"
"2520011","푸실리","0","라비올리","0","링귀네","0","펜네","0","1"
"2520012","숙우","0","다관","0","다건","0","구비","0","1"
"2520013","프린지","0","스테이지","0","그런지","0","브리지","0","1"
"2520015","셀렉트","0","세퍼레이트","0","세일랭킹","0","세리머니","0","1"
"2520016","풀오버","0","레깅스","0","오버니삭스","0","스코트","0","1"
"2520018","그래놀라","0","콘플레이크","0","오트밀","0","포리지","0","1"
"2520020","티어드","0","와이어드","0","블리자드","0","플레야드","0","1"
"2520022","서브리미널 광고","0","티저 광고","0","시즐 광고","0","테스티모니얼 광고","0","1"
"2520023","4줄","0","5줄","0","8줄","0","6줄","0","1"
"2520024","퀸텟","0","트리오","0","듀오","0","콰르텟","0","1"
"2520025","메조소프라노","0","메조알토","0","바리톤","0","테너","0","1"
"2520026","아가일","0","마드라스","0","타탄","0","깅엄","0","1"
"2520028","빛","0","쇠","0","물","0","흙","0","1"
"2520029","R","0","S","0","T","0","U","0","1"
"2520033","바둑","0","마작","0","화투","0","장기","0","1"
"2520034","3~5월","0","12~2월","0","6~8월","0","9~11월","0","1"
"2520035","발바닥","0","눈두덩이","0","엉덩이","0","무릎","0","1"
"2520037","심판","0","매달린 남자","0","힘","0","황제","0","1"
"2520038","벌룬","0","클라우드","0","프레임","0","서클","0","1"
"2520039","하트","0","다이아","0","스페이드","0","클럽","0","1"
"2520040","아메시스트","0","루비","0","터쿼이즈","0","라피스라줄리","0","1"
"2520042","태양력","0","지구력","0","태음력","0","어화력","0","1"
"2520043","1주년","0","11주년","0","21주년","0","31주년","0","1"
"2520044","메리야스뜨기","0","긴뜨기","0","짧은뜨기","0","사슬뜨기","0","1"
"2520045","천화","0","자일색","0","대삼원","0","사암각","0","1"
"2520047","플러시","0","스트레이트","0","풀하우스","0","파이브 카드","0","1"
"2520048","연지","0","연당","0","연순","0","연추","0","1"
"2520049","사쉐","0","라쉐","0","카쉐","0","리쉐","0","1"
"2520050","북동","0","남동","0","북서","0","남서","0","1"
"2520051","크루넥","0","크루저넥","0","클럽넥","0","크루크루넥","0","1"
"2520052","어스 컬러","0","피치 컬러","0","펄 컬러","0","돌 컬러","0","1"
"2520054","괄사","0","칼사","0","관사","0","건사","0","1"
"2520055","롤온","0","킵온","0","페이지온","0","피스온","0","1"
"2520056","초커","0","우퍼","0","사이드카","0","스토커","0","1"
"2520058","26쌍","0","24쌍","0","30쌍","0","20쌍","0","1"
"2520059","콰르텟","0","퀸텟","0","트리오","0","듀오","0","1"
"2520060","메트로놈","0","크로노그래프","0","바로미터","0","오실로스코프","0","1"
"2520061","두다","0","쏘다","0","마시다","0","듣다","0","1"
"2521001","골든 무한 주먹밥","0","천로의 금감수","0","운해의 마물 고기","0","극상의 드래곤 테일 어묵","0","1"
"2521002","알","0","밥","0","고기","0","꿀","0","1"
"2521003","냄비","0","캠프 도구","0","괜찮아 마이 프렌드 군 1호","0","활","0","1"
"2521004","용의 알","0","이무기의 알","0","이무기의 날개","0","용의 날개","0","1"
"2521005","호마레의 방에서 사진 찍기","0","용의 알을 카지노 왕에게서 훔치기","0","호마레에게 장난치기","0","카야와 청소하기","0","1"
"2530001","터치 타이핑","0","섀도우 타이핑","0","노룩 타이핑","0","슈퍼 타이핑","0","1"
"2530002","타이드 풀","0","솔트 풀","0","솔트 스폿","0","스위트 스폿","0","1"
"2530003","하운드투스","0","캣투스","0","카멜투스","0","샤크투스","0","1"
"2530004","나스칸","0","이모칸","0","카보챠칸","0","닌진칸","0","1"
"2530005","천원","0","천왕","0","천심","0","천명","0","1"
"2530006","고마루 반지","0","볼드 링","0","실 링","0","알 반지","0","1"
"2530009","피죤 블러드","0","크레인 블러드","0","카나리아 블러드","0","스토크 블러드","0","1"
"2530010","톱 노트","0","테일 노트","0","보텀 노트","0","이니셜 노트","0","1"
"2530012","트레인","0","브레인","0","크레인","0","하레인","0","1"
"2530013","국물 요리","0","회","0","밥","0","절임","0","1"
"2530014","피그말리온 효과","0","자이가르닉 효과","0","더닝 크루거 효과","0","포러 효과","0","1"
"2530016","PA 수치","0","PK 수치","0","PQ 수치","0","PS 수치","0","1"
"2530018","인폼드 컨센트","0","인폼드 리타이어","0","인폼드 라체트","0","인폼드 클라이언트","0","1"
"2530020","탕화","0","탕초","0","탕경","0","탕실","0","1"
"2530021","보닛","0","트렁크","0","핸들","0","와이퍼","0","1"
"2530022","5개","0","6개","0","7개","0","4개","0","1"
"2530023","361","0","324","0","256","0","289","0","1"
"2530024","48장","0","52장","0","108장","0","72장","0","1"
"2530025","11월","0","1월","0","5월","0","9월","0","1"
"2530028","탁설","0","탁비","0","탁목","0","탁이","0","1"
"2530030","赤","0","想","0","行","0","識","0","1"
"2530032","3.0303cm","0","3.3303cm","0","3.0333cm","0","3.3333cm","0","1"
"2530033","런너","0","패터너","0","건너","0","서머너","0","1"
"2530034","초옥토실식","0","옥초토실식","0","토실초옥식","0","옥실토초식","0","1"
"2530035","트릴리언트 컷","0","브릴리언트 컷","0","마키즈 컷","0","오벌 컷","0","1"
"2530036","녹일색","0","적일색","0","흑일색","0","백일색","0","1"
"2530037","뀀대","0","가름대","0","자릿점","0","주판틀","0","1"
"2530039","다이아몬드","0","에메랄드","0","탄자나이트","0","오팔","0","1"
"2530041","오광","0","오전","0","오화","0","오성","0","1"
"2530042","충치","0","치조 농루","0","구내염","0","치은염","0","1"
"2530043","당목","0","타목","0","침목","0","편봉","0","1"
"2530044","자운","0","임서","0","초서","0","기운","0","1"
"2530046","熊","0","能","0","羆","0","態","0","1"
"2530047","ppm","0","ppp","0","pmp","0","amp","0","1"
"2530048","웨이퍼","0","타르트","0","와플","0","껌","0","1"
"2530049","C4","0","C3","0","C2","0","C5","0","1"
"2530050","88","0","66","0","77","0","99","0","1"
"2530052","52","0","36","0","56","0","88","0","1"
"2530053","바리톤","0","메조베이스","0","메조테너","0","알토","0","1"
"2530054","가미가타","0","신우치","0","후타쓰메","0","젠자","0","1"
"2530056","턱인","0","칩인","0","스로인","0","골인","0","1"
"2530058","자허토르테","0","애플타탕","0","몽블랑","0","에끌레르","0","1"
"2530059","시저 암호","0","알렉산더 암호","0","칼 암호","0","미모사 암호","0","1"
"2530060","벨벳","0","모르모트","0","페리도트","0","베르무트","0","1"
"2530061","웨지힐","0","펌프스","0","뮬","0","부티","0","1"
"2531001","아침으로 변하고","0","아침이 되고","0","아침이 오고","0","아침이 또 오고","0","1"
"2531002","햇살","0","빛","0","해님","0","태양","0","1"
"2531003","랫튼","0","라플레시아 만드라고라","0","엘더 클라우드","0","드릴 몰","0","1"
