230670b4c6679f10d0b5036acbba1878267fd86db81f9503e61d1c8df56b4699,c7fc4bad8ea9ea9b9d2f594af844f81f724d0a2678d65734e6dff1bbcd75f2f2,2c2c7c309a02a4b96c07446edc94c3734c22a885d0e68e806419cf15f03b64cc,2f9c54f621d0bb2238c14768925604a3b1668da13049f8b48275f2667ce76ab0,0867a79890cbe944ec4b11b3cd94d18f78b3c9b18b15c9e060ddb70079f4bbfa,8b923c94223eeaf0f229987ab4916d40edf797ea8eceb62334a08faeabdc3c69,effa54df8a959fdd9d9d35ddaf33a7a2bf1c4fc1e79bab2ea03bdb387380fcd8,efa427b17972d9b6afb73f32e447ed9dfe8ad092607559c0d809a481c4b5cd0b,7d54255d1dc704f750663df579b99a9e5c7759a5808192495be9d8623a02b554,c6456d29fcc91bc923e91b83c9ec865b4fd5dc82b5fb3f4f5f385b3acef1b7f0,cd8b49470b4e7349b8e2a6fa4252cea9121406637ba14320bd1d4f8142814c88,5c87a6ee9a2132315f68d5b050ea93b7f9682147931597ab6474efeb00bdec22,3933887a1761cd188a6213e9e0cf5e95cbf1348c4e692f7d6ba073b975ac86ef,ba99007810a155794796632c83bc95184011111d85c8d69b2e98f8fa3471526d,8da271ca484014838fd5660077c0087df3f2be10a24a30ad7b133064f0244b9f,52856a862c11290144ab4a92bd2bb481e8fa25129c8d145bd19e3d5756e33037,13295e327436b703989b2f26652e88b45acd10b111867479b24660145c66e370,7b5ca713358b9fe1e61949fb37511c3770f58b26b8416bd6f226f898b4b36091,59acb004e9d9a79cb7e1ae23b27e172e3834c053c49159988660af9561f8ebc6,5b8f97a795a16cdd5b92037e29c6690d9db33bafe95891662bab4a025b504558,e17b99c198dbc7d5f46b38c3a04cfd2de8821e84e993e086f26920b094acfa25,ed62b4d63cb6f24a58c8560c0cea6ba5f54524161475d9d15eaa06db1ba9aa91,6a1cd0dec56ae6c6c62c12b1f8a17f9356b0181ddbdbfc87539f4a9682819cf2,c08afb18136eb438ffe8ab73a93bb4848b493a0abaee74d22f4f92e4c955ff17,8707427ea99e3f6b2d812368dd607a4b347cc424a1b8edbadbf84d46acd42164,5d18e731ed7de47df0a3b4add9d347d3cb73a18440f420eda6d4dccbd2ebb767,96991b97474574b889e764a72018e2a6a501e94aed0c61c06027b920f25af643,8c479d24552b584675b7a52e02c0f6a2c19b306fad0725073b8ef46ee9e6b53b,780e75af3d6622d7bb2ba5f33b68dd6e794222979b3f464c5b015996ce5085b4,2243ca9654e4d887f0dfe2e3d321cee083011c888e535a8add0ddc55e6023af1,72d109b1f6c53c1fed85351e4b7a50d147790e5550404ed27703b375ef3fe1c8,9f42888de8c16509e463330c6850ae6a323c27d7bfc73312e1f59825d2864e1c
"1027012","에리코 에피소드 제12화","2","200","6","60","0","0","0","0","0","0","1027","1090","1170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1028002","사렌 에피소드 제2화","2","15","0","0","0","0","0","0","0","0","1028","1103","1145","1809","1275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1028003","사렌 에피소드 제3화","2","15","0","0","0","0","0","0","0","0","1028","1103","1145","1809","1275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1028004","사렌 에피소드 제4화","2","30","0","0","0","0","0","0","0","0","1028","1103","1145","1809","1275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1028005","사렌 에피소드 제5화","2","40","0","0","0","0","0","0","0","0","1028","1103","1145","1809","1275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1028006","사렌 에피소드 제6화","2","60","0","0","0","0","0","0","0","0","1028","1103","1145","1809","1275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1028007","사렌 에피소드 제7화","2","60","0","0","0","0","0","0","0","0","1028","1103","1145","1809","1275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1028008","사렌 에피소드 제8화","2","90","6","10","0","0","0","0","0","0","1028","1103","1145","1809","1275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1028009","사렌 에피소드 제9화","2","80","0","0","0","0","0","0","0","0","1028","1103","1145","1809","1275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1028010","사렌 에피소드 제10화","2","80","6","40","0","0","0","0","0","0","1028","1103","1145","1809","1275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1028011","사렌 에피소드 제11화","2","80","6","40","0","0","0","0","0","0","1028","1103","1145","1809","1275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1028012","사렌 에피소드 제12화","2","200","6","60","0","0","0","0","0","0","1028","1103","1145","1809","1275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1029002","노조미 에피소드 제2화","2","15","0","0","0","0","0","0","0","0","1029","1116","1172","1248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1029003","노조미 에피소드 제3화","2","15","0","0","0","0","0","0","0","0","1029","1116","1172","1248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1029004","노조미 에피소드 제4화","2","30","0","0","0","0","0","0","0","0","1029","1116","1172","1248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1029005","노조미 에피소드 제5화","2","40","0","0","0","0","0","0","0","0","1029","1116","1172","1248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1029006","노조미 에피소드 제6화","2","60","0","0","0","0","0","0","0","0","1029","1116","1172","1248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1029007","노조미 에피소드 제7화","2","60","0","0","0","0","0","0","0","0","1029","1116","1172","1248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1029008","노조미 에피소드 제8화","2","80","10","200","15","5","0","0","0","0","1029","1116","1172","1248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1029009","노조미 에피소드 제9화","2","80","0","0","0","0","0","0","0","0","1029","1116","1172","1248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1029010","노조미 에피소드 제10화","2","140","0","0","0","0","0","0","0","0","1029","1116","1172","1248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1029011","노조미 에피소드 제11화","2","140","0","0","0","0","0","0","0","0","1029","1116","1172","1248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1029012","노조미 에피소드 제12화","2","240","15","5","0","0","0","0","0","0","1029","1116","1172","1248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1030002","니논 에피소드 제2화","2","15","0","0","0","0","0","0","0","0","1030","1096","1178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1030003","니논 에피소드 제3화","2","15","0","0","0","0","0","0","0","0","1030","1096","1178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1030004","니논 에피소드 제4화","2","30","0","0","0","0","0","0","0","0","1030","1096","1178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1030005","니논 에피소드 제5화","2","40","0","0","0","0","0","0","0","0","1030","1096","1178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1030006","니논 에피소드 제6화","2","60","0","0","0","0","0","0","0","0","1030","1096","1178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1030007","니논 에피소드 제7화","2","60","0","0","0","0","0","0","0","0","1030","1096","1178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1030008","니논 에피소드 제8화","2","90","6","10","0","0","0","0","0","0","1030","1096","1178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1030009","니논 에피소드 제9화","2","80","0","0","0","0","0","0","0","0","1030","1096","1178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1030010","니논 에피소드 제10화","2","80","6","40","0","0","0","0","0","0","1030","1096","1178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1030011","니논 에피소드 제11화","2","80","6","40","0","0","0","0","0","0","1030","1096","1178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1030012","니논 에피소드 제12화","2","200","6","60","0","0","0","0","0","0","1030","1096","1178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1031002","시노부 에피소드 제2화","2","15","0","0","0","0","0","0","0","0","1031","1081","1220","1271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1031003","시노부 에피소드 제3화","2","15","0","0","0","0","0","0","0","0","1031","1081","1220","1271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1031004","시노부 에피소드 제4화","2","30","0","0","0","0","0","0","0","0","1031","1081","1220","1271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1031005","시노부 에피소드 제5화","2","40","0","0","0","0","0","0","0","0","1031","1081","1220","1271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1031006","시노부 에피소드 제6화","2","40","6","10","0","0","0","0","0","0","1031","1081","1220","1271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1031007","시노부 에피소드 제7화","2","40","6","10","0","0","0","0","0","0","1031","1081","1220","1271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1031008","시노부 에피소드 제8화","2","85","6","15","0","0","0","0","0","0","1031","1081","1220","1271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1031009","시노부 에피소드 제9화","2","80","0","0","0","0","0","0","0","0","1031","1081","1220","1271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1031010","시노부 에피소드 제10화","2","100","6","20","0","0","0","0","0","0","1031","1081","1220","1271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1031011","시노부 에피소드 제11화","2","100","6","20","0","0","0","0","0","0","1031","1081","1220","1271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1031012","시노부 에피소드 제12화","2","225","6","30","0","0","0","0","0","0","1031","1081","1220","1271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1032002","아키노 에피소드 제2화","2","15","0","0","0","0","0","0","0","0","1032","1144","1809","1267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1032003","아키노 에피소드 제3화","2","15","0","0","0","0","0","0","0","0","1032","1144","1809","1267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1032004","아키노 에피소드 제4화","2","30","0","0","0","0","0","0","0","0","1032","1144","1809","1267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1032005","아키노 에피소드 제5화","2","40","0","0","0","0","0","0","0","0","1032","1144","1809","1267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1032006","아키노 에피소드 제6화","2","60","0","0","0","0","0","0","0","0","1032","1144","1809","1267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1032007","아키노 에피소드 제7화","2","60","0","0","0","0","0","0","0","0","1032","1144","1809","1267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1032008","아키노 에피소드 제8화","2","90","6","10","0","0","0","0","0","0","1032","1144","1809","1267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1032009","아키노 에피소드 제9화","2","80","0","0","0","0","0","0","0","0","1032","1144","1809","1267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1032010","아키노 에피소드 제10화","2","100","6","20","0","0","0","0","0","0","1032","1144","1809","1267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1032011","아키노 에피소드 제11화","2","100","6","20","0","0","0","0","0","0","1032","1144","1809","1267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1032012","아키노 에피소드 제12화","2","225","6","30","0","0","0","0","0","0","1032","1144","1809","1267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1033002","마히루 에피소드 제2화","2","15","0","0","0","0","0","0","0","0","1033","1128","1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1033003","마히루 에피소드 제3화","2","15","0","0","0","0","0","0","0","0","1033","1128","1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1033004","마히루 에피소드 제4화","2","30","0","0","0","0","0","0","0","0","1033","1128","1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1033005","마히루 에피소드 제5화","2","40","0","0","0","0","0","0","0","0","1033","1128","1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1033006","마히루 에피소드 제6화","2","60","0","0","0","0","0","0","0","0","1033","1128","1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1033007","마히루 에피소드 제7화","2","60","0","0","0","0","0","0","0","0","1033","1128","1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1033008","마히루 에피소드 제8화","2","90","6","10","0","0","0","0","0","0","1033","1128","1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1033009","마히루 에피소드 제9화","2","80","0","0","0","0","0","0","0","0","1033","1128","1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1033010","마히루 에피소드 제10화","2","80","6","40","0","0","0","0","0","0","1033","1128","1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1033011","마히루 에피소드 제11화","2","80","6","40","0","0","0","0","0","0","1033","1128","1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1033012","마히루 에피소드 제12화","2","210","17","20","0","0","0","0","0","0","1033","1128","1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034002","유카리 에피소드 제2화","2","15","0","0","0","0","0","0","0","0","1034","1146","1222","1268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034003","유카리 에피소드 제3화","2","15","0","0","0","0","0","0","0","0","1034","1146","1222","1268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034004","유카리 에피소드 제4화","2","30","0","0","0","0","0","0","0","0","1034","1146","1222","1268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034005","유카리 에피소드 제5화","2","40","0","0","0","0","0","0","0","0","1034","1146","1222","1268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034006","유카리 에피소드 제6화","2","60","0","0","0","0","0","0","0","0","1034","1146","1222","1268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034007","유카리 에피소드 제7화","2","60","0","0","0","0","0","0","0","0","1034","1146","1222","1268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034008","유카리 에피소드 제8화","2","90","11","60","0","0","0","0","0","0","1034","1146","1222","1268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034009","유카리 에피소드 제9화","2","80","0","0","0","0","0","0","0","0","1034","1146","1222","1268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034010","유카리 에피소드 제10화","2","140","0","0","0","0","0","0","0","0","1034","1146","1222","1268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034011","유카리 에피소드 제11화","2","140","0","0","0","0","0","0","0","0","1034","1146","1222","1268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1034012","유카리 에피소드 제12화","2","240","15","5","0","0","0","0","0","0","1034","1146","1222","1268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1036002","쿄우카 에피소드 제2화","4","15","0","0","0","0","0","0","0","0","1036","1111","1808","1227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1036003","쿄우카 에피소드 제3화","4","15","0","0","0","0","0","0","0","0","1036","1111","1808","1227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1036004","쿄우카 에피소드 제4화","4","30","0","0","0","0","0","0","0","0","1036","1111","1808","1227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1036005","쿄우카 에피소드 제5화","4","40","0","0","0","0","0","0","0","0","1036","1111","1808","1227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1036006","쿄우카 에피소드 제6화","4","60","0","0","0","0","0","0","0","0","1036","1111","1808","1227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1036007","쿄우카 에피소드 제7화","4","60","0","0","0","0","0","0","0","0","1036","1111","1808","1227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1036008","쿄우카 에피소드 제8화","4","90","7","10","0","0","0","0","0","0","1036","1111","1808","1227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1036009","쿄우카 에피소드 제9화","4","80","0","0","0","0","0","0","0","0","1036","1111","1808","1227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1036010","쿄우카 에피소드 제10화","4","80","7","20","0","0","0","0","0","0","1036","1111","1808","1227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1036011","쿄우카 에피소드 제11화","4","80","7","20","0","0","0","0","0","0","1036","1111","1808","1227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1036012","쿄우카 에피소드 제12화","4","200","7","30","0","0","0","0","0","0","1036","1111","1808","1227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1037002","토모 에피소드 제2화","2","15","0","0","0","0","0","0","0","0","1037","1143","1236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1037003","토모 에피소드 제3화","2","15","0","0","0","0","0","0","0","0","1037","1143","1236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1037004","토모 에피소드 제4화","2","30","0","0","0","0","0","0","0","0","1037","1143","1236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1037005","토모 에피소드 제5화","2","40","0","0","0","0","0","0","0","0","1037","1143","1236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1037006","토모 에피소드 제6화","2","40","6","10","0","0","0","0","0","0","1037","1143","1236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1037007","토모 에피소드 제7화","2","40","6","10","0","0","0","0","0","0","1037","1143","1236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1037008","토모 에피소드 제8화","2","60","6","15","11","60","0","0","0","0","1037","1143","1236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1037009","토모 에피소드 제9화","2","80","0","0","0","0","0","0","0","0","1037","1143","1236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1037010","토모 에피소드 제10화","2","80","6","20","0","0","0","0","0","0","1037","1143","1236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1037011","토모 에피소드 제11화","2","80","6","20","0","0","0","0","0","0","1037","1143","1236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1037012","토모 에피소드 제12화","2","200","6","30","0","0","0","0","0","0","1037","1143","1236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1038002","시오리 에피소드 제2화","2","15","0","0","0","0","0","0","0","0","1038","1123","1807","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1038003","시오리 에피소드 제3화","2","15","0","0","0","0","0","0","0","0","1038","1123","1807","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1038004","시오리 에피소드 제4화","2","30","0","0","0","0","0","0","0","0","1038","1123","1807","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1038005","시오리 에피소드 제5화","2","40","0","0","0","0","0","0","0","0","1038","1123","1807","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1038006","시오리 에피소드 제6화","2","40","6","10","0","0","0","0","0","0","1038","1123","1807","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1038007","시오리 에피소드 제7화","2","40","6","10","0","0","0","0","0","0","1038","1123","1807","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1038008","시오리 에피소드 제8화","2","60","6","15","11","60","0","0","0","0","1038","1123","1807","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1038009","시오리 에피소드 제9화","2","80","0","0","0","0","0","0","0","0","1038","1123","1807","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1038010","시오리 에피소드 제10화","2","80","6","40","0","0","0","0","0","0","1038","1123","1807","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1038011","시오리 에피소드 제11화","2","80","6","40","0","0","0","0","0","0","1038","1123","1807","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1038012","시오리 에피소드 제12화","2","210","17","20","0","0","0","0","0","0","1038","1123","1807","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1040002","아오이 에피소드 제2화","2","15","0","0","0","0","0","0","0","0","1040","1107","1167","1221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1040003","아오이 에피소드 제3화","2","15","0","0","0","0","0","0","0","0","1040","1107","1167","1221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1040004","아오이 에피소드 제4화","2","30","0","0","0","0","0","0","0","0","1040","1107","1167","1221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1040005","아오이 에피소드 제5화","2","40","0","0","0","0","0","0","0","0","1040","1107","1167","1221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1040006","아오이 에피소드 제6화","2","60","0","0","0","0","0","0","0","0","1040","1107","1167","1221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1040007","아오이 에피소드 제7화","2","60","0","0","0","0","0","0","0","0","1040","1107","1167","1221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1040008","아오이 에피소드 제8화","2","90","6","10","0","0","0","0","0","0","1040","1107","1167","1221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1040009","아오이 에피소드 제9화","2","80","0","0","0","0","0","0","0","0","1040","1107","1167","1221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1040010","아오이 에피소드 제10화","2","80","6","40","0","0","0","0","0","0","1040","1107","1167","1221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1040011","아오이 에피소드 제11화","2","80","6","40","0","0","0","0","0","0","1040","1107","1167","1221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1040012","아오이 에피소드 제12화","2","210","17","20","0","0","0","0","0","0","1040","1107","1167","1221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1042002","치카 에피소드 제2화","4","15","0","0","0","0","0","0","0","0","1042","1084","1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1042003","치카 에피소드 제3화","4","15","0","0","0","0","0","0","0","0","1042","1084","1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1042004","치카 에피소드 제4화","4","30","0","0","0","0","0","0","0","0","1042","1084","1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1042005","치카 에피소드 제5화","4","40","0","0","0","0","0","0","0","0","1042","1084","1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1042006","치카 에피소드 제6화","4","60","0","0","0","0","0","0","0","0","1042","1084","1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1042007","치카 에피소드 제7화","4","60","0","0","0","0","0","0","0","0","1042","1084","1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1042008","치카 에피소드 제8화","4","90","11","60","0","0","0","0","0","0","1042","1084","1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1042009","치카 에피소드 제9화","4","80","0","0","0","0","0","0","0","0","1042","1084","1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1042010","치카 에피소드 제10화","4","140","0","0","0","0","0","0","0","0","1042","1084","1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1042011","치카 에피소드 제11화","4","140","0","0","0","0","0","0","0","0","1042","1084","1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1042012","치카 에피소드 제12화","4","240","15","5","0","0","0","0","0","0","1042","1084","1173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1043002","마코토 에피소드 제2화","2","15","0","0","0","0","0","0","0","0","1043","1104","1159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1043003","마코토 에피소드 제3화","2","15","0","0","0","0","0","0","0","0","1043","1104","1159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1043004","마코토 에피소드 제4화","2","30","0","0","0","0","0","0","0","0","1043","1104","1159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1043005","마코토 에피소드 제5화","2","40","0","0","0","0","0","0","0","0","1043","1104","1159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1043006","마코토 에피소드 제6화","2","40","6","10","0","0","0","0","0","0","1043","1104","1159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1043007","마코토 에피소드 제7화","2","40","6","10","0","0","0","0","0","0","1043","1104","1159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1043008","마코토 에피소드 제8화","2","80","6","15","0","0","0","0","0","0","1043","1104","1159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1043009","마코토 에피소드 제9화","2","80","0","0","0","0","0","0","0","0","1043","1104","1159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1043010","마코토 에피소드 제10화","2","140","0","0","0","0","0","0","0","0","1043","1104","1159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1043011","마코토 에피소드 제11화","2","140","0","0","0","0","0","0","0","0","1043","1104","1159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1043012","마코토 에피소드 제12화","2","240","1","500","0","0","0","0","0","0","1043","1104","1159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1044002","이리야 에피소드 제2화","4","15","0","0","0","0","0","0","0","0","1044","1117","1209","1262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1044003","이리야 에피소드 제3화","4","15","0","0","0","0","0","0","0","0","1044","1117","1209","1262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1044004","이리야 에피소드 제4화","4","30","0","0","0","0","0","0","0","0","1044","1117","1209","1262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1044005","이리야 에피소드 제5화","4","40","0","0","0","0","0","0","0","0","1044","1117","1209","1262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1044006","이리야 에피소드 제6화","4","60","0","0","0","0","0","0","0","0","1044","1117","1209","1262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1044007","이리야 에피소드 제7화","4","60","0","0","0","0","0","0","0","0","1044","1117","1209","1262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1044008","이리야 에피소드 제8화","4","90","7","10","0","0","0","0","0","0","1044","1117","1209","1262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1044009","이리야 에피소드 제9화","4","80","0","0","0","0","0","0","0","0","1044","1117","1209","1262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
