54bbb63db388b7cc404219614dfdd0e9e9dc421ec8b0fe7307aafb7cb5b28773,4e5c4b3e3827feddc9002b82b0fd952474934ccda25e4480348d98c8d6493955,1bc5f70f8947b3f533a4bfb65c4d4eaa189c43cb1f56412d93f9b46bfc89f26d,c30afd5129e4edb31c5873f2dde64a0dccb1cee1af69a1658308903e390888b0,8865b383e3754c6a0e8bf146cc6bc23b28726926436d33f41301e286051583b8,5b52ee9999258589e075f76c2a5473ea205a3826ae1cab656f08b25f5ab02961,e66e1ea5a6805ad7a42c7d28777c1dfd8dfbb4cdc0b9c10d488161f3050183a4,f152c3c15a34dafde8d1c6fb9c1b4591454ffc73d854bb9cf75f5ce2a6604e3d,72fbdd7c98a98ceb80a8e09179e525c5f8f42f8fc39e39ad25cb18a77bfb04c8,02878c7b10f2ff12aacf2a562e843b89d8432ae191cb17ddd73482ee6625624e,a1ab2328619da27c7bbaf9c9e8810e989132c18fc77c2008a3ff94f7a83ee158,63c2c3216346070e7df2cd9b2690e7e87b334bf48317dbfd7174aefd97d76897,b8095672ebb346a37ba34e2933aee27aeb5588cb45e00855e5ef33c4b5638810,b47c8085ab0d90b9e9255358bd3ec13f001e07e6bcaa75e76b18294efd7fd869,2d83853782662bce7bd34b5ac1c2e699ab127992475a67e5b205e0c9d09df901,db1496d557920c59065a649e7c0180125f492132a06ea61967b3a3f181b3e70e,9603628189860d8e44872a0589f46ed3e895fd39161c99292bf44a3b70d8eaa0,66ef8c63942f398c94b983ac87a4de9557326b08b28117d94bbe9c94ebe6689d,90525889c75bb41dba956a78a2e1a24d400ab5cb034419d380183ee182ceab8a,6d2d7db76f40734f4f9426f8112e67f7f790a69e09f1b044942b7c2e3f4ce74e,6520a36b71c33f7d809c75d3a086af921443ca20b908538605fc4c2f291781f5,3cb00550b456c223347c008055c23cd3dd610d0351959de41c91a9d333d1e743,0e874f3fd286a9994f69767679fa8e6c521d03fde466807b605b28b19296da40,a4cd480d6a41028c9d9014a3996cdd753f8a7f4664934f85249bf83b302818c9,7e58f2ece02ecb82720082d35d66776d3df8d8764fe1852d0d2fdb77cb475dad,e76d2fc5c1d46448113961d90819944464bc8c700def4c86a8fb35824e97a688,14b7ec0643f372764db260dbf52e53719ad7290ba9294e0e893b7af6dc1ea4c9,fe9f63f3a78cdd85cc77172278f3ff2a961711ad18cf18255739206aee0a82be,0f6ee94768991bbf83368d85db839424010430559ebde0692b33a14c51803f27,bec6286113e78aa8991d684bdd7a9827ca6cbc86935f39cf5837124cd337aaea,90389271c198450fbccae87f366662cc8be6f3200b5cbaab2dc872ecce4d5617,9fb02bbe4206a1ae3a4d68abb9b3a43945adaeea5c2b18112452dd8bb7eb5508,8559a9283fdc0dcca03129b91b58bf0fd5c688655d51005ebedf63bb37377b8c,681af04fe23130ec14d6b99a21edee6852ea32331a79d22b5fd4b285ca2bc57b,e594fddf6f74f65aea45b88d8179f0c1d1dbcbf5d3f2c94777efbb10901672f4,964a72b4195304de3d8e11e2634ff5a0e6d663289999342f51375aba5ff06818,ff12a2d323be4140b5b5f0e3db8f93c207d4d0594eff84913f280ebb8f5fbfcd,b445862d0ab66dcf0d21148e77310f8e2f88e53c87861cd1b30c6271489741b7,f87378e9e24ae2efb8645a58474f236d59d12d11de90e1e69a97e5a0ee9280fa,2b288359f831e310f3a332da2d17d573a0766f7c048fb825e3dc56fd9333e378
"20286","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2024/11/22 15:00:00","2024/11/24 14:59:59","24001","0","286","24004","300000","20286_1","20286_2","20286_3","0","0","0","0","0","0","0","0","0"
"20287","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2024/11/24 15:00:00","2024/11/28 14:59:59","24001","0","287","24004","300000","20287_1","20287_2","20287_3","0","0","0","0","0","0","0","0","0"
"20288","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2024/11/28 15:00:00","2024/12/08 14:59:59","24001","0","288","24004","300000","20288_1","20288_2","20288_3","0","0","0","0","0","0","0","0","0"
"20289","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2024/12/08 15:00:00","2024/12/12 14:59:59","24001","0","289","24004","300000","20289_1","20289_2","20289_3","0","0","0","0","0","0","0","0","0"
"20290","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2024/12/12 15:00:00","2024/12/21 14:59:59","24001","0","290","24004","300000","20290_1","20290_2","20290_3","0","0","0","0","0","0","0","0","0"
"20292","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2024/12/24 15:00:00","2024/12/27 14:59:59","24001","0","292","24004","300000","20292_1","20292_2","20292_3","0","0","0","0","0","0","0","0","0"
"20293","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2024/12/27 15:00:00","2025/01/07 14:59:59","24001","0","293","24004","300000","20293_1","20293_2","20293_3","0","0","0","0","0","0","0","0","0"
"20294","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2025/01/07 15:00:00","2025/01/09 14:59:59","24001","0","294","24004","300000","20294_1","20294_2","20294_3","0","0","0","0","0","0","0","0","0"
"20295","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2025/01/09 15:00:00","2025/01/16 14:59:59","24001","0","295","24004","300000","20295_1","20295_2","20295_3","0","0","0","0","0","0","0","0","0"
"20296","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2025/01/16 15:00:00","2025/01/21 14:59:59","24001","0","296","24004","300000","20296_1","20296_2","20296_3","0","0","0","0","0","0","0","0","0"
"20297","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2025/01/21 15:00:00","2025/01/24 14:59:59","24001","0","297","24004","300000","20297_1","20297_2","20297_3","0","0","0","0","0","0","0","0","0"
"20299","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2025/01/27 15:00:00","2025/02/06 14:59:59","24001","0","299","24004","300000","20299_1","20299_2","20299_3","0","0","0","0","0","0","0","0","0"
"20300","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2025/02/06 15:00:00","2025/02/09 14:59:59","24001","0","300","24004","300000","20300_1","20300_2","20300_3","0","0","0","0","0","0","0","0","0"
"20301","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2025/02/09 15:00:00","2025/02/17 14:59:59","24001","0","301","24004","300000","20301_1","20301_2","20301_3","0","0","0","0","0","0","0","0","0"
"20302","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2025/02/17 15:00:00","2025/02/20 14:59:59","24001","0","302","24004","300000","20302_1","20302_2","20302_3","0","0","0","0","0","0","0","0","0"
"20303","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2025/02/20 15:00:00","2025/02/25 14:59:59","24001","0","303","24004","300000","20303_1","20303_2","20303_3","0","0","0","0","0","0","0","0","0"
"20304","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2025/02/25 15:00:00","2025/03/09 14:59:59","24001","0","304","24004","300000","20304_1","20304_2","20304_3","0","0","0","0","0","0","0","0","0"
"20306","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2025/03/09 15:00:00","2025/03/13 14:59:59","24001","0","306","24004","300000","20306_1","20306_2","20306_3","0","0","0","0","0","0","0","0","0"
"20307","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2025/03/13 15:00:00","2025/03/20 14:59:59","24001","0","307","24004","300000","20307_1","20307_2","20307_3","0","0","0","0","0","0","0","0","0"
"20308","플래티넘 뽑기","픽업 캐릭터 없음","플래티넘 뽑기는 캐릭터만 출현!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","200001","2025/03/20 15:00:00","2025/03/28 14:59:59","24001","0","308","24004","300000","20308_1","20308_2","20308_3","0","0","0","0","0","0","0","0","0"
"30002","픽업 뽑기","","신규 캐릭터「쥰」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30002","31002","1","300002","2019/03/27 15:00:00","2019/04/19 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30003","픽업 뽑기","","신규 캐릭터「린」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30003","31003","1","300003","2019/04/19 15:00:00","2019/05/02 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30004","픽업 뽑기","","신규 캐릭터 「아리사」 등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30004","31004","1","300004","2019/05/02 15:00:00","2019/05/16 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30005","픽업 뽑기","","신규 캐릭터 「아야네」 등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30005","31005","1","300005","2019/05/16 15:00:00","2019/05/29 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30006","픽업 뽑기","","신규 캐릭터「쿄우카」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30006","31006","1","300006","2019/05/29 15:00:00","2019/06/13 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30007","픽업 뽑기","","신규 캐릭터「미사토」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30007","31007","1","300007","2019/06/13 15:00:00","2019/06/27 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30008","픽업 뽑기","","신규 캐릭터 「이리야」 등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30008","31008","1","300008","2019/06/27 15:00:00","2019/07/16 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30009","픽업 뽑기","","신규 캐릭터「츠무기」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30009","31009","1","300009","2019/07/16 15:00:00","2019/07/30 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30010","픽업 뽑기","","한정「페코린느」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30010","31010","1","300010","2019/07/30 15:00:00","2019/08/14 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30011","픽업 뽑기","","한정「스즈메」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30011","31011","1","300011","2019/08/14 15:00:00","2019/08/29 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30012","픽업 뽑기","","한정「캬루」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30012","31012","1","300012","2019/08/29 15:00:00","2019/09/17 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30014","픽업 뽑기","","신규 캐릭터「토모」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30014","31014","1","300014","2019/10/01 15:00:00","2019/10/15 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30015","픽업 뽑기","","신규 캐릭터「마츠리」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30015","31015","1","300015","2019/10/15 15:00:00","2019/10/30 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30016","픽업 뽑기","","한정「시노부」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30016","31016","1","300016","2019/10/30 15:00:00","2019/11/13 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30017","픽업 뽑기","","한정「미사키」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30017","31017","1","300017","2019/11/13 15:00:00","2019/11/28 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30019","픽업 뽑기","","신규 캐릭터「루카」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30019","31019","1","300019","2019/12/03 15:00:00","2019/12/17 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30020","픽업 뽑기","","신규 캐릭터「나나카」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30020","31020","1","300020","2019/12/17 15:00:00","2019/12/31 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30021","픽업 뽑기","","한정「치카」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30021","31021","1","300021","2019/12/31 15:00:00","2020/01/16 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30022","픽업 뽑기","","한정「아야네」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30022","31022","1","300022","2020/01/16 15:00:00","2020/01/30 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30024","픽업 뽑기","","한정「유이」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30024","31024","1","300024","2020/02/03 15:00:00","2020/02/13 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30025","픽업 뽑기","","한정「히요리」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30025","31025","1","300025","2020/02/13 15:00:00","2020/02/27 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30026","픽업 뽑기","","한정「시즈루」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30026","31026","1","300026","2020/02/27 15:00:00","2020/03/18 14:59:59","24001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30028","픽업 뽑기","","신규 캐릭터「카스미」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30028","31028","1","300028","2020/04/01 15:00:00","2020/04/16 14:59:59","24001","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30029","픽업 뽑기","","신규 캐릭터 「아유미」 등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30029","31029","1","300029","2020/04/16 15:00:00","2020/04/29 14:59:59","24001","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30030","픽업 뽑기","","신규 캐릭터「앤」등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30030","31030","1","300030","2020/04/29 15:00:00","2020/05/13 14:59:59","24001","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30031","픽업 뽑기","","신규 캐릭터 「글레어」 등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","30031","31031","1","300031","2020/05/13 15:00:00","2020/05/28 14:59:59","24001","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30032","픽업 뽑기","","인기 투표 당선 캐릭터의 출현 확률이 개최 중 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300032","2020/05/28 15:00:00","2020/06/02 14:59:59","24001","0","32","24004","250000","30032_1","30032_2","30032_3","0","0","0","0","0","0","0","0","0"
"30034","픽업 뽑기","","쿠우카(오에도) 등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300034","2020/06/09 15:00:00","2020/06/15 14:59:59","24001","0","34","24004","250000","30034_1","30034_2","30034_3","0","0","0","0","0","0","0","0","0"
"30035","픽업 뽑기","","기간 중 복각 이벤트 등장 캐릭터의 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300035","2020/06/15 15:00:00","2020/06/17 14:59:59","24001","0","35","24004","250000","30035_1","30035_2","30035_3","0","0","0","0","0","0","0","0","0"
"30036","픽업 뽑기","","신규 캐릭터 「니논(오에도)」 등장!\n기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300036","2020/06/17 15:00:00","2020/06/30 14:59:59","24001","0","36","24004","250000","30036_1","30036_2","30036_3","0","0","0","0","0","0","0","0","0"
"30037","픽업 뽑기","","한정 「렘」 등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300037","2020/06/30 15:00:00","2020/07/15 14:59:59","24001","0","37","24004","250000","30037_1","30037_2","30037_3","0","0","0","0","0","0","0","0","0"
"30038","픽업 뽑기","","기간 중 복각 이벤트 등장 캐릭터의 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300038","2020/07/15 15:00:00","2020/07/17 14:59:59","24001","0","38","24004","250000","30038_1","30038_2","30038_3","0","0","0","0","0","0","0","0","0"
"30039","픽업 뽑기","","한정 「에밀리아」 등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300039","2020/07/17 15:00:00","2020/07/30 14:59:59","24001","0","39","24004","250000","30039_1","30039_2","30039_3","0","0","0","0","0","0","0","0","0"
"30040","픽업 뽑기","","한정 「스즈나」 등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300040","2020/07/30 15:00:00","2020/08/13 14:59:59","24001","0","40","24004","250000","30040_1","30040_2","30040_3","0","0","0","0","0","0","0","0","0"
"30041","프라이즈 뽑기","","한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300041","2020/08/13 15:00:00","2020/08/18 14:59:59","24001","0","41","24004","250000","30041_1","30041_2","30041_3","0","0","0","100001","0","0","0","0","0"
"30042","픽업 뽑기","","한정 「사렌」 등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300042","2020/08/18 15:00:00","2020/08/31 14:59:59","24001","0","42","24004","250000","30042_1","30042_2","30042_3","0","0","0","0","0","0","0","0","0"
"30043","픽업 뽑기","","한정 「마코토」 등장! 기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300043","2020/08/31 15:00:00","2020/09/10 14:59:59","24001","0","43","24004","250000","30043_1","30043_2","30043_3","0","0","0","0","0","0","0","0","0"
"30044","프라이즈 뽑기","","한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300044","2020/09/10 15:00:00","2020/09/14 14:59:59","24001","0","44","24004","250000","30044_1","30044_2","30044_3","0","0","0","100002","0","0","0","0","0"
"30046","픽업 뽑기","","기간 중 악마왕국군(디아볼로스) 소속\n캐릭터의 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300046","2020/09/25 15:00:00","2020/09/29 14:59:59","24001","0","46","24004","250000","30046_1","30046_2","30046_3","0","0","0","0","0","0","0","0","0"
"30048","픽업 뽑기","","신규 캐릭터 「아오이(편입생)」 등장!\n기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300048","2020/10/02 15:00:00","2020/10/12 14:59:59","24001","0","48","24004","250000","30048_1","30048_2","30048_3","0","0","0","0","0","0","0","0","0"
"30049","프라이즈 뽑기","","기간 중 「지타」「아리사」의 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300049","2020/10/12 15:00:00","2020/10/15 14:59:59","24001","0","49","24004","250000","30049_1","30049_2","30049_3","0","0","0","100003","0","0","0","0","0"
"30050","픽업 뽑기","","신규 캐릭터 「클로에」 등장!\n기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300050","2020/10/15 15:00:00","2020/10/28 14:59:59","24001","0","50","24004","250000","30050_1","30050_2","30050_3","0","0","0","0","0","0","0","0","0"
"30052","픽업 뽑기","","한정 「쿄우카」 등장!\n기간 중 출현 확률 UP!","[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300052","2020/10/29 15:00:00","2020/11/11 14:59:59","24001","0","52","24004","250000","30052_1","30052_2","30052_3","0","0","0","0","1001","0","0","0","0"
"30053","프라이즈 뽑기","","한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300053","2020/11/11 15:00:00","2020/11/16 14:59:59","24001","0","53","24004","250000","30053_1","30053_2","30053_3","0","0","0","100004","0","0","0","0","0"
"30054","픽업 뽑기","","신규 캐릭터 「미미(할로윈)」 등장!\n기간 중 출현 확률 UP!","[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300054","2020/11/16 15:00:00","2020/11/30 14:59:59","24001","0","54","24004","250000","30054_1","30054_2","30054_3","0","0","0","0","1002","0","0","0","0"
"30055","픽업 뽑기","","신규 캐릭터 「루나」 등장!\n기간 중 출현 확률 UP!","[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300055","2020/11/30 15:00:00","2020/12/11 14:59:59","24001","0","55","24004","250000","30055_1","30055_2","30055_3","0","0","0","0","1003","0","0","0","0"
"30056","프라이즈 뽑기","","기간 중 복각 이벤트 등장 캐릭터의 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300056","2020/12/11 15:00:00","2020/12/15 14:59:59","24001","0","56","24004","250000","30056_1","30056_2","30056_3","0","0","0","100005","0","0","0","0","0"
"30057","픽업 뽑기","","신규 캐릭터 「카야」 등장!\n기간 중 출현 확률 UP!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300057","2020/12/15 15:00:00","2020/12/29 14:59:59","24001","0","57","24004","250000","30057_1","30057_2","30057_3","0","0","0","0","1004","0","0","0","0"
"30058","픽업 뽑기","","한정 「크리스티나」 등장!\n기간 중 출현 확률 UP!","[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300058","2020/12/29 15:00:00","2021/01/11 14:59:59","24001","0","58","24004","250000","30058_1","30058_2","30058_3","0","0","0","0","1005","0","0","0","0"
"30059","프라이즈 뽑기","","한정 캐릭터 복각! 기간 중 출현 확률 UP!\n『10회 뽑기』에서 5등 이상 1개 확정!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300059","2021/01/11 15:00:00","2021/01/18 14:59:59","24001","0","59","24004","250000","30059_1","30059_2","30059_3","0","0","0","100006","0","0","0","0","0"
"30060","픽업 뽑기","","★3 캐릭터 출현 확률 2배\n신규 캐릭터 「이리야(크리스마스)」 등장! 기간 중 출현 확률 UP!","[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300060","2021/01/18 15:00:00","2021/01/28 14:59:59","24001","0","60","24004","500000","30060_1","30060_2","30060_3","0","0","0","0","1006","0","0","0","0"
"30062","픽업 뽑기","","한정 「캬루」 등장!\n기간 중 출현 확률 UP!","[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300062","2021/01/31 15:00:00","2021/02/08 14:59:59","24001","0","62","24004","250000","30062_1","30062_2","30062_3","0","0","0","0","1007","0","0","0","0"
"30063","프라이즈 뽑기","","한정 캐릭터 복각! 기간 중 출현 확률 UP!\n 『10회 뽑기』에서 5등 이상 1개 확정!","","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300063","2021/02/08 15:00:00","2021/02/15 14:59:59","24001","0","63","24004","250000","30063_1","30063_2","30063_3","0","0","0","100007","0","0","0","0","0"
"30064","픽업 뽑기","","한정 「콧코로」 등장!\n기간 중 출현 확률 UP!","[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300064","2021/02/15 15:00:00","2021/03/02 14:59:59","24001","0","64","24004","250000","30064_1","30064_2","30064_3","0","0","0","0","1008","0","0","0","0"
"30065","픽업 뽑기","","신규 캐릭터 「카스미(매지컬)」 등장!\n기간 중 출현 확률 UP!","[3C404E]『10회 뽑기』는 [FFBB00,CE4F00]★2 이상[-] 캐릭터 1명 확정!\n픽업 캐릭터를 뽑을 때마다 [FFBB00,CE4F00]해당 메모리 피스 100개 [-]GET![-]","","","0","0","0","2","2","150","0","0","0","50","0","0","1","300065","2021/03/02 15:00:00","2021/03/12 14:59:59","24001","0","65","24004","250000","30065_1","30065_2","30065_3","0","0","0","0","1009","0","0","0","0"
