b8180fdd4f73965597cc5f0679d3650a6b8dd6b7c040ceb59565faec3377c585,6af349897696e5d70cd28e8656a0dcf2e36621a435aa84a166b272df6b5b4da1,7121a980e84730f8c43956f88ec10904bbfe692d0c0a7cad88d31ee97f3d6afd,1bb29b4c751b76ad22df18516fc7eb9d191fb71f0da6f454ab70f416733d5126,4b8ac6ed538c05dae0dcda97e08bb046a52bfa964f0f2c27dfcb6d7a006c2161,076efdefd00b11fe9eecda7fef2617e66b27bf8d06d86e5fc0f7c6f5baa2a9fd,16b5a9b0afb58ddf81d1f2a2c9e317af4922ec7ca987c97c1d87f317b5dca457,82cdc7d9c120949a408bfab0c7773f19875b20a5897968865a34284c4401577a,9abd8d1c0b26c29583e9eb011d9e188cc3cee71ee8dd483afb435e7f8f13d1a0,1d141ab1a906bb9b055ded3a0f59544c37acf288cce8ee9144a6baa61ce84d5d,f726cd89b82161e2b602f24ae41b4118e2fc28b30fe128a404545f579c158030,79608d20db44b28d5e0324bc03aeee84b72c4765fcd97d83fa6cd91c564cb73a,a20b0b191373f28a86cb1bd039cfc57991003440c768e841ea60126904effc55,78ab24c29540ee4e445e81818f2c735a5c55411d1d27a8f05477850e8f44132f,2e0cec4323a1d1810c1d3623ef63bd1a230d6007a1ee528af24246043cc6a3ec,6c7431b3cafa644427a8ea4bceb731317d5950c085f393de5068489ff02d169d
"1066003","106601","1","3","6","6.9","1","하~… 정말\n우리 말고도\n드래곤족이 있을까요?\n…그 부근에 돌아다니고 있지 않나요?","0","0","0","0","0","0","0","0"
"1066004","106601","1","4","2","5","6","오늘 일은 여기까지입니다!\n세력권을 돌아보고 있었다입니다!\n따, 딱히 땡땡이 치고 어슬렁거렸던 건\n아니라고요?","0","0","0","0","0","0","0","0"
"1066005","106601","1","5","4","6.5","3","아~아, 어딘가에 툭\n큰돈이 안 떨어져 있을까요? 어서 자유의 몸이 되어\n보스한테 보란 듯이 보여주고 싶어요…","0","0","0","0","0","0","0","0"
"1066006","106631","1","1","1","0","1","어때요, 오빠!\n이게 저의…\n드래곤족의 힘이에요!","0","0","0","0","0","0","0","0"
"1066007","106631","1","2","1","0","1","후후후… 정신력, 기술, 체력이\n동시에 각성한 지금의 저한테는\n사각은 없습니다… 꺅!\n발판이 무너졌다입니다!","0","0","0","0","0","0","0","0"
"1066008","106631","1","3","1","0","1","힘이 끓어오른다입니다!\n지성파인 저지만\n가끔은 본능이 내키는 대로\n하는 것도 나쁘지 않아요!","0","0","0","0","0","0","0","0"
"1066009","106631","1","4","1","0","1","이 힘이 있으면…\n오빠가 아무리\n풋내기 기사더라도\n도와줄 수 있다예요!","0","0","0","0","0","0","0","0"
"1066010","106631","1","5","1","0","1","이제 보호만 받는\n제가 아니라고요!\n이 힘으로 성공해낸다예요!","0","0","0","0","0","0","0","0"
"1066011","106601","2","6","6","6.3","2","네? 뭐라고요? 오늘은\n오빠 생일인가요?\n그럼 특별히 저한테\n뭔가 사줄 권리를 준다예요!","0","0","0","0","0","0","0","0"
"1066012","106631","2","6","1","0","1","생일 축하해입니다!\n이 저한테 축하받다니\n흔하지 않은 명예니까요!\n감사하며 뭔가 사줘라입니다!","0","0","0","0","0","0","0","0"
"1066013","106661","1","1","1","0","1","힘이 넘쳐요!\n이것이 완전한 각성…\n이렇게 된 저는,\n아무도 막을 수 없어입니다!","0","0","0","0","0","0","0","0"
"1066014","106661","1","2","1","0","1","어떻습니까! 이것이야말로\n제 진정한 파워입니다!\n이 모습을 그 눈에 똑똑히\n새겨 두도록 해라입니다!","0","0","0","0","0","0","0","0"
"1066015","106661","1","3","1","0","1","저 혼자였다면, 분명\n얻을 수 없었을 힘이에요…\n오빠만은 특별히\n손을 잡아도 된다입니다!","0","0","0","0","0","0","0","0"
"1066016","106661","1","4","1","0","1","제가 각성하려면\n오빠가 필요하니까요\n흐흥~ 부탁해도\n떨어져 주지 않을 겁니다!","0","0","0","0","0","0","0","0"
"1066017","106661","1","5","1","0","1","걱정거리가 있는 표정인데 무슨 일입니까?\n각성해도 나는 나예요.\n어디 가지 않을 테니\n안심해라입니다!","0","0","0","0","0","0","0","0"
"1067001","106701","1","1","1","9.3","2","다툼에 휘말리면\n내 이름을 대도 돼\n…더 나쁜 일이 생긴다고?\n하지만 그 편이 즐거우니까♪","0","0","0","0","0","0","0","0"
"1067002","106701","1","2","6","6.6","1","갱의 마음가짐 그 첫 번째는 말이지…\n패밀리에 넣을 생각은 없어~\n알고 있기만 해도 되니까♪ …무슨 일이\n생겼을 때를 위해서 말이야, 그렇지?","0","0","0","0","0","0","0","0"
"1067003","106701","1","3","1","7","2","카야와 이노리랑\n앞으로도 사이좋게 지내줘\n…나? …너랑은 한~참 전부터\n사이좋은 친구니까, 괜찮아♪","0","0","0","0","0","0","0","0"
"1067004","106701","1","4","1","6.5","2","네 노력이 세상을\n더 즐겁게 바꾼다면\n뭐든 협력할게\n사양하지 말고 의지해주렴♪","0","0","0","0","0","0","0","0"
"1067005","106701","1","5","1","7.8","5","네가 어떤 색으로 변해갈지\n나는 그걸 마지막까지 보고 싶어\n…사실은 내가 고른 색을\n썼으면 하지만 아직 이르려나","0","0","0","0","0","0","0","0"
"1067006","106731","1","1","1","0","1","후후… 아하하♪\n싸우는 건 정말로 재밌어…\n목숨을, 영혼을 건 승부…\n굉장히 두근거리지☆","0","0","0","0","0","0","0","0"
"1067007","106731","1","2","1","0","1","내 눈에 노려지는 의미도\n이해 못 하는 상대라니\n적으로서의 존재 가치도 없고…\n바로 없애줘야지♪","0","0","0","0","0","0","0","0"
"1067008","106731","1","3","1","0","1","우리가 살아갈 미래는\n확실히 결정할 수 있는 게 아니야…\n엄~청나게 힘들다고 해도\n다 함께 탈환하자♪","0","0","0","0","0","0","0","0"
"1067009","106731","1","4","1","0","1","저… 네 눈에 지금의 난\n어떤 식으로 보일까?\n무서워? 멋있어?\n난 말이지… 진심으로 즐거워♪","0","0","0","0","0","0","0","0"
"1067010","106731","1","5","1","0","1","있잖아, 너를 괴롭히는 걸\n세상과 함께 다 태워버릴까…\n사실은 그만큼 리스크가 있다는 걸\n천천히 알려주고 싶어…♪","0","0","0","0","0","0","0","0"
"1067011","106701","2","6","2","0","2","생일 축하해~☆\n선물은 하루 동안 날\n맘대로 할 수 있는 티켓입니다~\n언제 쓰고 싶어? 지금도 괜찮아?","0","0","0","0","0","0","0","0"
"1067012","106731","2","6","1","0","1","해피 버스데이☆\n너도 드래곤족이 될 수 있는\n아이템을 만들어 왔습니다~☆\n드래곤족… 돼보고 싶지 않아?","0","0","0","0","0","0","0","0"
"1068001","106801","1","1","2","8.1","1","안녕, 소년. 잘 지내고 있어?\n가끔은 가게에 들르라고\n맛있는 크레이프를 만들 테니까\n맛은 평범? …그럴까?","0","0","0","0","0","0","0","0"
"1068002","106801","1","2","2","8.5","6","어라, 오늘은 남을 돕는 건 쉬는 거야?\n혼자서 느긋하게 쉬고 싶다면\n미궁을 만들어줄까\n어? 왜 도망가는 거야?","0","0","0","0","0","0","0","0"
"1068003","106801","1","3","4","8.5","6","실은 좀 곤란한 참이거든…\n예약했던 신작 게임을\n이쪽 세계에선 플레이할 수 없어!\n이건 중대한 문제라고!","0","0","0","0","0","0","0","0"
"1068004","106801","1","4","1","7.7","2","소년과 함께 있으면\n세계도 자신도, 좋은 방향으로\n향하는 듯한 예감이 들어\n넌 계속 그대로 있어줘","0","0","0","0","0","0","0","0"
"1068005","106801","1","5","1","8.4","2","…기억이 없더라도 네 본질은\n바뀌지 않아. 그걸 깨달았을 때는\n정말 기뻤어\n앞으로도 잘 부탁해, 소년","0","0","0","0","0","0","0","0"
"1068006","106831","1","1","1","0","1","미궁여왕과 프린세스 나이트가\n힘을 합친다면, 어떤 적이\n상대라도 이길 거야\n자, 소년, 함께 맞서 싸우자!","0","0","0","0","0","0","0","0"
"1068007","106831","1","2","1","0","1","아아… 겨우 네 곁에서 싸울 수 있네\n기뻐, 소년. 칠관으로서\n한 사람의 인간으로서 널\n지켜내겠다고 지금 여기서 맹세할게","0","0","0","0","0","0","0","0"
"1068008","106831","1","3","1","0","1","이리 오렴, 가련한 도전자들아\n내 미궁에서 과연\n살아 돌아갈 수 있을까…?\n그 발버둥, 잘 볼게","0","0","0","0","0","0","0","0"
"1068009","106831","1","4","1","0","1","요즘 소년이 가깝게 느껴지면\n힘이 흘러넘쳐 멈추질 않아\n이건 설마… 연애 감정?\n…아니, 애정이야! 그렇지, 소년!","0","0","0","0","0","0","0","0"
"1068010","106831","1","5","1","0","1","난 인간이 아주 좋아\n하지만 그 이상으로 소년이 좋아\n…어때, 두근거렸어?\n진지하다고? 그게 뭐 잘못됐어?","0","0","0","0","0","0","0","0"
"1068011","106801","2","6","2","0","2","소년, 생일 축하해~!\n오늘 정도는 크레이프가 아니라\n케이크를 선물해야지!\n하지만 크레이프도 줄게!","0","0","0","0","0","0","0","0"
"1068012","106831","2","6","1","0","1","소년, 생일 축하해\n네가 이 세상에 태어난 날은\n성대하게 축하해야지. 지금부터 함께\n선물을 고르러 가자!","0","0","0","0","0","0","0","0"
"1069001","106901","1","1","6","7","1","당신, 나와 함께 싸우다니\n이상한 미래를 선택했네\n후회해도, 이제 늦었다?","0","0","0","0","0","0","0","0"
"1069002","106901","1","2","1","0","1","검 연습에 어울려 줄게\n한시라도 빨리 성장해서\n나에게 그것을 들이밀어봐","0","0","0","0","0","0","0","0"
"1069003","106901","1","3","6","5.9","4","나에게 공부를 배우고 싶어?\n무슨 말을 하나 싶었더니… 애초에\n내 말 제대로 이해했어?","0","0","0","0","0","0","0","0"
"1069004","106901","1","4","6","3.1","3","식사를 가져왔다고…?\n뭐야 이게… 마물이잖아\n이상하게 생긴 요리는 싫어","0","0","0","0","0","0","0","0"
"1069005","106901","1","5","4","4.5","6","오늘도 시시한 하루를\n보내고 온 모양이네…\n어째서 만족하는 걸까?","0","0","0","0","0","0","0","0"
"1069006","106931","1","1","1","0","1","나를 부정하는 세계는 필요 없어\n전부 바꿔놓겠어, 전부\n그래서 모든 걸 끝내는 거야","0","0","0","0","0","0","0","0"
"1069007","106931","1","2","1","0","1","나에게 모든 걸 빼앗긴 당신에게는\n내 모든 것을 빼앗을 자격이 있어\n서로의 모든 것을 걸고 싸우자","0","0","0","0","0","0","0","0"
"1069008","106931","1","3","1","0","1","동료에게 의지하지 않으면\n아무것도 할 수 없는…\n그런 당신에게는 질 수 없어\n내 강함을 증명하겠어","0","0","0","0","0","0","0","0"
"1069009","106931","1","4","1","0","1","지킬 가치가 없는 미래를 위해\n어째서 필사적인 걸까\n정말로 당신은… 이해할 수 없어","0","0","0","0","0","0","0","0"
"1069010","106931","1","5","1","0","1","나를 쓰러트려도, 그 앞에는\n지금보다 더한 괴로움이 있는데…\n이해해도 여전히 당신은 나아가는구나","0","0","0","0","0","0","0","0"
"1069011","106901","2","6","3","3.9","1","생일? 아무래도 좋아\n언제 세계에 태어났는지가 아니라\n무엇을 이루느냐가 중요한 거니까","0","0","0","0","0","0","0","0"
"1069012","106931","2","6","1","0","1","너, 오늘이 생일인가본데\n언제까지 축하할 수 있으려나…?\n내년까지 살아남으면\n그때는 축하해 줄게","0","0","0","0","0","0","0","0"
"1070001","107001","1","1","1","5.8","2","적의 적은 아군…\n지금은 당신에게 협력하죠\n잘 부탁해요","0","0","0","0","0","0","0","0"
"1070002","107001","1","2","6","5.6","1","프린세스 나이트가 아닌\n당신만 가진 가능성\n그것에 걸어보겠어요","0","0","0","0","0","0","0","0"
"1070003","107001","1","3","6","2","2","지금의 저? 네, 저 본인이죠\n지금 당신에게 저 자신을 꾸며도\n의미가 없으니까요","0","0","0","0","0","0","0","0"
"1070004","107001","1","4","1","5.3","6","당신과 있으면 개를\n한 마리 더 키우기 시작한 기분이에요\n키운 적이요? 없는데요?","0","0","0","0","0","0","0","0"
"1070005","107001","1","5","1","5.3","2","당신의 취향을\n알려 주세요. 재현해 볼게요\n여동생? 누나? 소꿉친구?","0","0","0","0","0","0","0","0"
"1070006","107031","1","1","1","0","1","당신의 눈에 비친 제가\n진짜 저라고 생각하나요…?\n저는 변모대비\n천변만화의 여자예요","0","0","0","0","0","0","0","0"
"1070007","107031","1","2","1","0","1","제 『관』이 가짜가 아니라는 걸\n그 몸에 새겨드리죠\n하기야 모든 적은 저의 모방으로\n사라져 없어지겠지만","0","0","0","0","0","0","0","0"
"1070008","107031","1","3","1","0","1","거울아, 거울아… 세상에서 가장\n영리하고 강한 사람이 누구일까요?\n…네, 맞아요. 당연히 저예요.","0","0","0","0","0","0","0","0"
"1070009","107031","1","4","1","0","1","저를 섬기고 싶어졌나요?\n제 안에 데이터만 있으면\n당사자는 필요 없어요\n…그 이외에는","0","0","0","0","0","0","0","0"
"1070010","107031","1","5","1","0","1","몰래 숨어지내는 건 끝이에요\n앞으로는 기선제압을 할 거예요\n당신과 당신의 동료들…\n전력으로서 기대하고 있어요","0","0","0","0","0","0","0","0"
"1070011","107001","2","6","1","5.8","6","오늘이 생일이군요\n축하드려요\n…이 이상 뭔가 필요한가요?","0","0","0","0","0","0","0","0"
"1070012","107031","2","6","1","0","1","생일 축하합니다\n선물은 뭘 드리죠…\n계산 문제집은 어떤가요?","0","0","0","0","0","0","0","0"
"1071001","107101","1","1","1","5.8","2","복잡한 대화는 귀찮다!\n일은 심플하게 해결하자\n그래, 삶이냐 죽음이냐\n목숨을 건 싸움으로 말이지☆","0","0","0","0","0","0","0","0"
"1071002","107101","1","2","4","2.5","1","답답한 세상이다\n자신의 욕구에 따라\n멋대로 사는 사람이 승자라는\n생각은 안 들어?","0","0","0","0","0","0","0","0"
"1071003","107101","1","3","1","3.1","4","너무 강한 것도 문제로군\n실력 없는 녀석들뿐이라\n목숨을 건 즐거운 전투는\n좀처럼 만나기 힘드니까","0","0","0","0","0","0","0","0"
"1071004","107101","1","4","1","8.5","2","내 앞에서 쓰러져간\n남자들은 이 가슴을 만진 너를\n철저하게 증오할 테지\n안심해라, 모두 무덤 속에 있다☆","0","0","0","0","0","0","0","0"
"1071005","107101","1","5","1","6.8","5","네가 행복한 결혼생활을\n보낼 수 있도록 나 역시\n열심히 노력하겠다\n의외로 귀여운 구석도 있지?","0","0","0","0","0","0","0","0"
"1071006","107131","1","1","1","0","1","정신은 멀쩡하다고~\n인간의 생명은 덧없고 약하지…\n그 찰나의 시간도 나는\n힘껏 즐길 거다☆","0","0","0","0","0","0","0","0"
"1071007","107131","1","2","1","0","1","전장을 가득 메운 피 웅덩이 위에서\n함께 경쾌한 스텝을\n밟도록 하자\n자, 손을 이리로☆","0","0","0","0","0","0","0","0"
"1071008","107131","1","3","1","0","1","서약 때문에 어쩔 수 없이… 그런 건 아닌데?\n적어도 난 납득하고 있다\n나에게 닿은 남자다\n결혼 상대로서 인정하고 있다☆","0","0","0","0","0","0","0","0"
"1071009","107131","1","4","1","0","1","이 가슴을 흥분시킬 정도의\n즐거운 일이 없는 건가?\n없다면 내가\n불씨를 붙여주마☆","0","0","0","0","0","0","0","0"
"1071010","107131","1","5","1","0","1","내 어린 시절 사진이\n더 보고 싶다고? 설마\n2차 성징 전의 어린아이 외에는\n흥분하지 않는 취향이었나?","0","0","0","0","0","0","0","0"
"1071011","107101","2","6","1","9.1","2","너, 오늘 생일이라는데?\n받아라, 1살 나이를 먹은 불쌍한 어린 양에게\n주는 선물이다\n올해도 날 즐겁게 해 주렴?","0","0","0","0","0","0","0","0"
"1071012","107131","2","6","1","0","1","생일 축하한다♪\n너의 기념적인 날에\n함께 있을 수 있어 기쁘다!\n기념의 서약은… 아직 이르려나?","0","0","0","0","0","0","0","0"
"1071013","107161","1","1","1","0","1","조심해, 꼬맹이\n이 「결혼」이라는 복마전…\n온갖 곳에 함정이 있는\n그 어떤 아성보다도 만만치 않다…!","0","0","0","0","0","0","0","0"
"1071014","107161","1","2","1","0","1","혼자서 천만의 적에 도전하기보다\n둘이서 평범하게 사는 편이\n더 어려울 줄은…\n후후, 결혼… 실로 재미있어!","0","0","0","0","0","0","0","0"
"1071015","107161","1","3","1","0","1","무려 내가 공동 작업이라니…\n하지만 함께 극복한 끝에서만\n볼 수 있는 경치가 있다는 듯 해\n꼬맹이… 보러 가자!","0","0","0","0","0","0","0","0"
"1071016","107161","1","4","1","0","1","나와 함께 살기란\n상상 이상으로 고되지?\n하지만 아직 이게 다가 아니다\n꼬맹이… 죽지 마☆","0","0","0","0","0","0","0","0"
"1071017","107161","1","5","1","0","1","설마 오르막과 내리막의 연속이라니…\n후훗, 결혼도 엄청난 전장이군\n무슨 일이 있어도 손을 놓지 마?\n아플 때도 건강할 때도 말이야☆","0","0","0","0","0","0","0","0"
"1075001","107501","1","1","1","2.2","2","수영복 사 버렸어요~!\n어떤가요 어떤가요?\n어울리나요~?","0","0","0","0","0","0","0","0"
"1075002","107501","1","2","1","0","1","이 수영복 꽤 움직이기 편하니까\n잠수해서\n해산물도 잡을 수 있을 거 같아요!","0","0","0","0","0","0","0","0"
"1075003","107501","1","3","2","0","2","해양 스포츠 하자고요!\n비치볼이라든가\n깃발 잡기라든가!\n안 질 거예요~","0","0","0","0","0","0","0","0"
"1075004","107501","1","4","5","4.3","2","제 수영복 차림으로\n당신을 유혹해 버리겠어요♪\n농담이에요~!","0","0","0","0","0","0","0","0"
"1075005","107501","1","5","1","5","2","모처럼 수영복 입었으니까\n잔뜩 헤엄치고\n잔뜩 놀면서…\n추억을 잔뜩 만들어요!","0","0","0","0","0","0","0","0"
"1075006","107531","1","1","1","0","1","우왓, 했단 말이죠~!\n바닷물 짜다아~\n이러시면 저도 제대로 할 거예요!\n각오하시라고요오~!","0","0","0","0","0","0","0","0"
"1075007","107531","1","2","1","0","1","푸른 바다, 하얀 모래사장\n눈 부신 태양!\n그리고 맛있는 생선!\n여기는 천국이네요!","0","0","0","0","0","0","0","0"
"1075008","107531","1","3","1","0","1","물에 닿으니 기분 좋네요~\n이렇게 알찬 여름은\n태어나서 처음이에요!","0","0","0","0","0","0","0","0"
"1075009","107531","1","4","1","0","1","에헤헤♪\n당신과 바다에서 놀다니\n무척 새로워요!\n이게 청춘이네요♪","0","0","0","0","0","0","0","0"
"1075010","107531","1","5","1","0","1","신나게 놀아서 수영복이\n떠내려가 버리면\n당신한테 꼭 붙어\n가릴 거예요!","0","0","0","0","0","0","0","0"
"1075011","107501","2","6","2","2.6","5","생일 축하해요!\n생선, 조개, 문어, 새우, 게…\n바다의 해산물 가득한 생일\n파티를 해요!","0","0","0","0","0","0","0","0"
"1075012","107531","2","6","1","0","1","수영복 입고 보내는 당신의 생일!\n개방적이라서 두근두근하네요!\n자, 오늘은 둘이서\n마음껏 신나게 즐겨요!","0","0","0","0","0","0","0","0"
"1075013","107561","1","1","1","0","1","여름 바다에 단둘이…\n어쩐지 두근두근해요!\n모처럼이니, 분위기를 내서\n달링이라고 불러도 되나요☆","0","0","0","0","0","0","0","0"
"1075014","107561","1","2","1","0","1","신기하네요…\n날마다 봤을 텐데\n당신과 바라보는 석양은, 어쩐지\n로맨틱한 느낌이 들어요♪","0","0","0","0","0","0","0","0"
"1075015","107561","1","3","1","0","1","주변은 커플투성이…\n로마에 가면 로마법을 따르라!\n라고 하니, 그…\n둘이서 손잡아보지 않을래요♪","0","0","0","0","0","0","0","0"
"1075016","107561","1","4","1","0","1","바다, 즐거웠네요!\n그래서 오늘이 끝나는 게\n굉장히 쓸쓸해요. 저기…\n또 당신을 불러도 되나요?","0","0","0","0","0","0","0","0"
"1075017","107561","1","5","1","0","1","당신과 보낸 여름은\n저에게는 반짝반짝 빛나는\n청춘이고, 소중한 보물이에요!\n…영원히, 잊지 않을게요☆","0","0","0","0","0","0","0","0"
"1076001","107601","1","1","1","4.8","5","구호원 분들이 수영복을\n골라주셨습니다…\n어울리나요?","0","0","0","0","0","0","0","0"
"1076002","107601","1","2","1","0","1","주인님, 괜찮으시다면\n수영 연습하시겠어요?","0","0","0","0","0","0","0","0"
"1076003","107601","1","3","2","0","2","주인님 제가 모래성이란 것을\n만들어 보고 싶습니다만\n도와주실 수 있으신지요?","0","0","0","0","0","0","0","0"
"1076004","107601","1","4","5","0","5","이런 과도한 노출은\n역시 부끄럽습니다…\n주인님에게만 보여드릴 수 있어요","0","0","0","0","0","0","0","0"
"1076005","107601","1","5","1","4.2","2","선크림을 발라주실 수 있으신지요?\n주인님께만 믿고\n부탁드릴 수 있습니다","0","0","0","0","0","0","0","0"
"1076006","107631","1","1","1","0","1","주인님 어떤 곳이더라도\n제가 함께 있습니다\n이 손을 놓지 말아 주세요","0","0","0","0","0","0","0","0"
"1076007","107631","1","2","1","0","1","주인님, 이거 보세요\n물고기가 이렇게 가까이에…\n무척 신비로워요","0","0","0","0","0","0","0","0"
"1076008","107631","1","3","1","0","1","이대로 흐름에 몸을 맡겨\n단둘이 한없이 나아간다…\n그것도 나쁘지 않네요","0","0","0","0","0","0","0","0"
"1076009","107631","1","4","1","0","1","앞으로도 계속\n주인님과 같은 경치를 보고\n주인님과 같은 감동을 느끼며\n함께 걸어 나가고 싶습니다","0","0","0","0","0","0","0","0"
"1076010","107631","1","5","1","0","1","이 넓은 바다에서\n주인님과 단둘이…\n지금만큼은\n주인님을 독점하네요♪","0","0","0","0","0","0","0","0"
"1076011","107601","2","6","2","0","2","바다에서 주인님의 생일을\n축하한다니, 고향에 있었던\n때는 상상도 하지 못했습니다\n저는 행복합니다","0","0","0","0","0","0","0","0"
"1076012","107631","2","6","1","0","1","하늘도 바다도 빛나서… 이 세상의\n모든 것이 주인님의 생일을\n축복하는 것 같습니다\n저도 진심으로 축하합니다♪","0","0","0","0","0","0","0","0"
"1076013","107661","1","1","1","0","1","저는 깊은 산속 마을에서 자랐습니다만\n더는 우물 안 개구리가 아닙니다\n주인님 덕분에, 이렇게\n큰 바다를 알 수 있었습니다♪","0","0","0","0","0","0","0","0"
"1076014","107661","1","2","1","0","1","주인님, 보세요…\n저희 모험의 미래를\n별들이 빛나듯 물고기들이\n비추고 있습니다♪","0","0","0","0","0","0","0","0"
"1076015","107661","1","3","1","0","1","주인님과 보내는 여름은\n참으로 자극적입니다…\n앞으로도, 부디 여름의 가이드를\n맡겨 주세요!","0","0","0","0","0","0","0","0"
"1076016","107661","1","4","1","0","1","주인님의 손을 끌고\n앞으로도 아직 보지 못한 신비의 땅으로\n가이드를 계속해 가겠습니다\n부디 함께해 주세요♪","0","0","0","0","0","0","0","0"
"1076017","107661","1","5","1","0","1","『별들의 바다』… 이 멋진\n광경을 주인님과 함께\n보고, 느끼고, 맛볼 수 있어\n몹시 기쁘게 생각합니다♪","0","0","0","0","0","0","0","0"
"1077001","107701","1","1","1","2.8","5","일하는 건 즐겁네요!\n당신과 함께라서 더욱\n즐겁게 느껴져요♪","0","0","0","0","0","0","0","0"
"1077002","107701","1","2","1","2.9","2","휴식 시간에는 바다에\n가고 싶다고요?\n물론 좋아요~\n함께 헤엄쳐요!","0","0","0","0","0","0","0","0"
"1077003","107701","1","3","4","6.2","2","전 덜렁이라서, 모래성을\n완성해 본 적이 없어요~\n…같이 만들자고요?\n감사합니다♪","0","0","0","0","0","0","0","0"
"1077004","107701","1","4","1","4.2","2","수영복 입은 모습을 칭찬해 주는 건\n기쁘지만… 너, 너무 빤히\n바라보면 부끄러워요~","0","0","0","0","0","0","0","0"
"1077005","107701","1","5","1","4.7","5","용건이 있으신가요?\n혹시 없더라도…\n여, 옆에 있어도\n되나요?","0","0","0","0","0","0","0","0"
"1077006","107731","1","1","1","0","1","설마 발치에 폭죽이 있었다니~!\n아이들에게는 위험하니까\n물러나 주세요!\n꺅! 앗 뜨거~!","0","0","0","0","0","0","0","0"
"1077007","107731","1","2","1","0","1","대, 대참사예요~!\n예쁘다는 말을 하고 있을 때가\n아니라니까요~!","0","0","0","0","0","0","0","0"
"1077008","107731","1","3","1","0","1","다 함께 불꽃놀이를 하다니\n무척 즐겁네요\n이번에는 양손에 들고\n해볼게요~♪","0","0","0","0","0","0","0","0"
"1077009","107731","1","4","1","0","1","둘이서 불꽃놀이를 하고 있으면\n연인처럼 보일까요?\n농담이에요… 에헤헤☆","0","0","0","0","0","0","0","0"
"1077010","107731","1","5","1","0","1","다, 당신에게도 봉사하게\n해 주세요!\n여, 역시 지금 한 말은\n잊어 주세요!","0","0","0","0","0","0","0","0"
"1077011","107701","2","6","1","8.6","6","생일 축하해요♪\n크림과 커다란 딸기를 얹은\n빙수 케이크를 드세요\n아와와, 녹으려고 하잖아~!","0","0","0","0","0","0","0","0"
"1077012","107731","2","6","1","0","1","생일 축하해요♪\n오늘은 특별히 당신만을 위해\n봉사할게요\n에헤헤, 아가씨에게는 비밀이에요","0","0","0","0","0","0","0","0"
"1078001","107801","1","1","1","5.8","5","수영복이 어울린다고?\n너한테 칭찬을 들어도 말이지~\n그, 그래도… 고마워","0","0","0","0","0","0","0","0"
"1078002","107801","1","2","1","2","2","오늘을 기다렸다고!\n마음껏 놀 거니까\n각오해!","0","0","0","0","0","0","0","0"
"1078003","107801","1","3","1","4.3","2","이 튜브, 귀엽지\n물 위에 떠 있으면 기분도 좋아\n너도 정말 느껴보고 싶다면\n태워줄 수도 있는데?","0","0","0","0","0","0","0","0"
"1078004","107801","1","4","1","5.6","5","너랑 있으면 지루하지 않아\n…무슨 말이냐고?\n그건, 그러니까…\n함께 있으면 즐겁다는 거야!","0","0","0","0","0","0","0","0"
"1078005","107801","1","5","1","3.7","2","가끔은 단둘이\n외출해줄 수도 있어\n말해두겠는데\n너한테 거부권은 없으니까♪","0","0","0","0","0","0","0","0"
"1078006","107831","1","1","1","0","1","저, 저기, 튜브에 구멍 뚫리지 않았어?\n뚫렸지?! 앗, 그거보다\n마물도 있잖아!??\n꺅~! 이쪽으로 오지 마!","0","0","0","0","0","0","0","0"
"1078007","107831","1","2","1","0","1","뭐야, 탐내는 듯한 그 얼굴은?\n이 주스 마시고 싶어?\n어쩔 수 없네\n한 모금만이야?","0","0","0","0","0","0","0","0"
"1078008","107831","1","3","1","0","1","땀 흘린 후에 마시는 음료는\n최고야\n하아~ 맛있다♪","0","0","0","0","0","0","0","0"
"1078009","107831","1","4","1","0","1","지친 것 같네\n같이 튜브 타면서\n쉴래?","0","0","0","0","0","0","0","0"
"1078010","107831","1","5","1","0","1","어쩐지 행복하다는 느낌\n이것도 네 덕분이려나?\n…저, 고, 고마…\n아, 아무것도 아니야!","0","0","0","0","0","0","0","0"
"1078011","107801","2","6","2","5.9","1","생일 축하해!\n오늘 같은 날 정도는 신나게\n마음껏 즐기자☆\n자~ 바다, 바다! 노는 거야~!","0","0","0","0","0","0","0","0"
"1078012","107831","2","6","1","0","1","바다 위에서 생일파티\n이런 것도 분위기 좋지?\n자, 너의 생일에 건배!\n생일 축하해♪","0","0","0","0","0","0","0","0"
"1078013","107861","1","1","1","0","1","이런 낙원 같은 곳에\n올 수 있다니 꿈만 같아!\n아~ 정말 최고야!\n자, 즐기는 거야!","0","0","0","0","0","0","0","0"
"1078014","107861","1","2","1","0","1","모처럼의 평온한 시간이라고?\n안달하지 말고 파도에 몸을 맡기고\n한가로이 보내는 거야. 이런 것도\n가끔은 좋잖아♪","0","0","0","0","0","0","0","0"
"1078015","107861","1","3","1","0","1","예쁜 바다도 눈부신 태양도\n딱히 처음은 아닌데\n몇 배나 기분 좋게 느껴져\n이것도 네 덕분일까?","0","0","0","0","0","0","0","0"
"1078016","107861","1","4","1","0","1","뭐야, 너도 이 튜브\n쓰고 싶어? 하는 수 없네\n이쪽으로 와… 잠깐, 가까워!\n얼굴이 가깝다고, 정말!","0","0","0","0","0","0","0","0"
"1078017","107861","1","5","1","0","1","이대로 너랑 어딘가로\n떠내려가는 것도 나쁘지 않…\n여, 역시 지금 한 말은 취소!\n잊어, 바보야!","0","0","0","0","0","0","0","0"
